EPIC,Gaia,2MASS,RAdeg,DEdeg,Prot,C5Prot,C5Power,C5SProt,C5SPower,C5Clean,C5Q,C5Rvar,C5thresh,C5SNR,C16Prot,C16Power,C16SProt,C16SPower,C16Clean,C16Q,C16Rvar,C16thresh,C16SNR,C18Prot,C18Power,C18SProt,C18SPower,C18Clean,C18Q,C18Rvar,C18thresh,C18SNR,QFClean,Multi,Neigh,Harm,LCEvol,Previous,Bin,EPIC_t4,2MASS_t4,RAdeg_t4,DEdeg_t4,pmRA,pmDE,e_pmRA,e_pmDE,plx,e_plx,D,e_D,epsi,sepsi,RUWE,Bp-Rp,Gmag,Ksmag,RVel,e_RVel,Flag,dPM,dCMD-B-R,dCMD-grp,dRV,Multi_t4,AstBin,PhoBin,LitBin,WideBin,Binary,Tail,k2data,Teff,Mass,SpType,Prot_t4,QFClean_t4,Previous_t4,LCEvol_t4,dr3_source_id,source_id,dr2_source_id,angular_distance,magnitude_difference,proper_motion_propagation,abs_magnitude_difference,dr2_bp_rp,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,flag_bad_gaiamatch,Teff_Curtis20,nbhr_count,flag_nbhr_count,M_G,flag_ruwe_outlier,flag_camd_outlier,flag_rverror_outlier,flag_possible_binary,flag_benchmark_period
211934056,Gaia EDR3 659758967246506880,2MASS J08375703+1914103,129.48765,19.23622,9.03,9.05,0.59,4.36,0.04,1.0,0.0,0.011,0.008,548.0,4.36,0.23,7.91,0.21,0.0,1.0,0.005,0.008,549.0,9.01,0.78,4.42,0.12,1.0,0.0,0.014,0.011,546.0,1,0,0,1,1,8.65,0,211934056,2MASS J08375703+1914103,129.48765,19.23622,-35.385,-12.346,0.018,0.012,5.375,0.018,186.06,0.63,0.076,7.179,0.85,0.95,11.64,10.04,35.91,0.28,0,0.76,-0.041,-0.058,0.91,0,0,0,0,0,0,0,1,5344,0.9,G9,9.03,1,8.65,1,659758967246506880,6.597589672465069e+17,6.597589672465069e+17,0.18691547,-0.0067386627,True,0.0067386627,0.966403,129.4874782822385,19.23615948220589,5.374646888233299,0.018158762,295.9809,-35.3850724378661,-12.345972994526711,0.84978527,1849.4187,11.638589,490.74573,292307.7088111217,674.89166,1.2068816,0,0,0,0,0.94846725,0.39317322,0.55529404,35.31291,0.43651366,1,40.374878,7.13503,4.6476426,206.15775933593957,31.7927430759352,126.90230700322441,0.711973389974687,0,5395.65,5386.9834,5407.3716,0.0599,0.0491,0.026,False,5382.1,0,False,5.290338588245412,False,False,False,False,True
212011152,Gaia EDR3 664401960036152960,2MASS J08380808+2026223,129.53368,20.43954,9.0,9.19,0.68,4.48,0.08,1.0,0.0,0.006,0.008,576.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.82,0.73,4.51,0.04,1.0,0.0,0.025,0.011,564.0,1,0,0,0,1,8.97,0,212011152,2MASS J08380808+2026223,129.53368,20.43954,-35.867,-13.342,0.022,0.016,5.417,0.022,184.6,0.75,0.11,13.67,0.862,0.93,11.52,9.93,33.41,0.89,0,0.44,-0.0,-0.044,1.59,0,0,0,0,0,0,0,1,5390,0.9,G9,9.0,1,8.97,1,664401960036152960,6.64401960036153e+17,6.64401960036153e+17,0.2564605,-0.0034265518,True,0.0034265518,0.9499302,129.53351253891256,20.439479437882824,5.417010174158233,0.02210689,245.0372,-35.86693449375866,-13.341567676847083,0.8620905,1734.4209,11.515707,672.8867,324401.83496776206,1005.8351,1.2031907,0,0,0,1,0.93311596,0.38759613,0.5455198,33.530373,0.6069138,1,34.13608,7.095617,16.245832,204.8438759480984,32.24984006144648,126.63951385155967,1.8870613119028423,0,5404.2524,5387.8296,5434.581,0.0457,0.0375,0.0198,False,5429.7686,0,False,5.1845052723623635,False,False,False,False,True
212011680,Gaia EDR3 664399078114921600,2MASS J08382139+2026531,129.58913,20.44811,16.5,16.51,0.57,8.17,0.04,1.0,0.0,0.003,0.008,136.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.13,0.25,12.96,0.2,0.0,1.0,0.003,0.012,138.0,1,0,0,1,1,16.06,0,212011680,2MASS J08382139+2026531,129.58913,20.44811,-34.199,-13.96,0.028,0.02,5.371,0.026,186.2,0.91,0.0,0.0,1.055,1.99,14.59,11.5,nan,nan,0,2.0,0.004,-0.078,nan,0,0,0,0,0,0,0,1,3782,0.6,M0.5,16.5,1,16.06,1,664399078114921600,6.643990781149216e+17,6.643990781149216e+17,0.053591132,-0.017237663,True,0.017237663,1.9876232,129.5889744868829,20.44804947477717,5.370599381253776,0.026148751,205.38646,-34.19884941981192,-13.95986681033784,1.0551578,3847.9705,14.586514,459.15085,28901.50371256918,1450.7192,1.3371403,0,1,0,1,1.9913015,1.0003815,0.99092007,25.344437,3.3951557,2,7.0285487,nan,nan,204.85525073484968,32.30162519607929,126.68763925740026,1.9085246988241016,0,nan,nan,nan,nan,nan,nan,False,3796.123,0,False,8.236628260346357,False,False,False,False,True
212028430,Gaia EDR3 664513049366544256,2MASS J08382386+2043409,129.59943,20.72803,15.37,15.33,0.7,7.71,0.14,1.0,0.0,0.005,0.009,163.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.41,0.42,7.75,0.18,1.0,0.0,0.006,0.013,157.0,1,0,0,0,1,15.33,0,212028430,2MASS J08382386+2043409,129.59943,20.72803,-35.781,-13.246,0.024,0.016,5.334,0.022,187.48,0.78,0.0,0.0,1.033,1.86,14.24,11.3,nan,nan,0,0.37,0.057,-0.016,nan,0,0,0,0,0,0,0,1,3859,0.6,M0,15.37,1,15.33,1,664513049366544256,6.645130493665443e+17,6.645130493665443e+17,0.020437356,-0.015277863,True,0.015277863,1.8622198,129.5992554295025,20.72794966530677,5.333773541288619,0.022183022,240.44395,-35.78062994162313,-13.246329756393326,1.0330329,3011.8022,14.241891,536.6652,38068.98134942647,1555.7241,1.3182563,0,2,0,0,1.8585739,0.9131508,0.9454231,33.18439,2.909635,2,9.398239,nan,nan,204.547349635996,32.4054672443538,126.6259034331702,2.1817101545094633,0,4140.334,4116.008,4158.5166,0.6461,0.4643,0.253,False,3913.1406,0,False,7.877063770715541,False,False,False,False,True
211762929,Gaia EDR3 658445218353519488,2MASS J08383102+1647248,129.62927,16.79024,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.0,0.6,4.23,0.04,1.0,0.0,0.008,0.008,552.0,nan,nan,nan,nan,nan,nan,0.018,nan,nan,1,0,0,0,1,nan,0,211762929,2MASS J08383102+1647248,129.62927,16.79024,-36.417,-10.895,0.017,0.013,5.527,0.016,180.92,0.53,0.086,10.33,0.953,0.95,11.61,10.0,35.7,0.73,0,2.07,-0.052,-0.07,0.7,0,0,0,0,0,0,0,1,5334,0.9,G9,9.0,1,nan,1,658445218353519488,6.584452183535195e+17,6.584452183535195e+17,0.26524255,-0.005432129,True,0.005432129,0.9716282,129.6290992125157,16.790206248793293,5.527214765232309,0.016119614,342.88754,-36.417254582011964,-10.895317965318842,0.9526282,1914.0267,11.608404,750.9666,301079.1465680764,911.4676,1.206995,0,0,0,0,0.9528084,0.3955984,0.55720997,35.06797,0.5783114,1,42.91553,8.340164,6.606786,208.88544013429453,31.029857670876776,127.65235203406783,-1.6200573980073865,0,5420.1753,5408.1997,5427.455,0.0873,0.0715,0.0377,False,5367.142,0,False,5.320935858737748,False,False,False,False,True
211862273,Gaia EDR3 659445743871414528,2MASS J08383435+1811171,129.64313,18.18809,17.57,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.57,0.54,8.76,0.04,1.0,0.0,0.004,0.008,123.0,nan,nan,nan,nan,nan,nan,0.009,nan,nan,1,0,0,0,1,nan,0,211862273,2MASS J08383435+1811171,129.64313,18.18809,-37.178,-11.808,0.032,0.022,5.597,0.034,178.67,1.1,0.0,0.0,1.048,2.1,14.83,11.63,nan,nan,0,1.68,-0.071,-0.145,nan,0,0,0,0,0,0,0,1,3692,0.5,M1,17.57,1,nan,1,659445743871414528,6.594457438714145e+17,6.594457438714145e+17,0.045963615,-0.018810272,True,0.018810272,2.0901651,129.6429333559165,18.18802096661072,5.5968272319631724,0.034439255,162.51303,-37.17757306263972,-11.808329890831633,1.047861,2582.3542,14.825863,359.64474,23937.984037256934,949.87744,1.352859,0,2,0,0,2.0975924,1.0719061,1.0256863,38.88398,4.0404415,2,6.2514625,nan,nan,207.3700545592578,31.556422619895454,127.31031498710979,-0.26465788702940146,0,nan,nan,nan,nan,nan,nan,False,3708.2559,0,False,8.565572389072006,False,False,False,False,True
211946518,Gaia EDR3 661263305313199360,2MASS J08384146+1925181,129.67279,19.4217,14.38,14.38,0.88,6.99,0.03,1.0,0.0,0.008,0.009,185.0,15.02,0.57,7.26,0.22,1.0,0.0,0.007,0.007,184.0,14.38,0.49,7.6,0.27,1.0,0.0,0.014,0.013,184.0,1,0,0,0,1,14.45,0,211946518,2MASS J08384146+1925181,129.67279,19.4217,-35.264,-12.818,0.023,0.015,5.421,0.022,184.45,0.75,0.0,0.0,0.988,1.75,13.99,11.19,nan,nan,0,0.64,0.022,-0.053,nan,0,0,0,0,0,0,0,1,3967,0.6,K9,14.38,1,14.45,1,661263305313199360,6.612633053131994e+17,6.612633053131994e+17,0.06681315,-0.01622963,True,0.01622963,1.755127,129.672583012386,19.421685261726925,5.421369434601694,0.022008589,246.32971,-35.26350159701525,-12.8175985954096,0.98769563,2835.224,13.990094,639.23944,46159.85643416765,1042.1296,1.2985296,0,0,0,0,1.7522106,0.8493509,0.9028597,38.724655,2.9565504,2,9.293779,nan,nan,206.02529191433058,32.02140058926002,127.02426082678076,0.9357146076883759,0,4354.011,4352.269,4355.771,0.715,0.5227,0.2786,False,4020.7822,0,False,7.660639199457924,False,False,False,False,True
212019439,Gaia EDR3 664497209527231872,2MASS J08384610+2034363,129.6921,20.57678,9.37,9.33,0.64,4.77,0.1,1.0,0.0,0.01,0.008,429.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.4,0.37,4.72,0.06,1.0,0.0,0.047,0.01,419.0,1,0,0,0,0,9.16,0,212019439,2MASS J08384610+2034363,129.6921,20.57678,-35.55,-13.445,0.015,0.011,5.363,0.015,186.46,0.54,0.053,3.103,0.94,1.08,12.17,10.31,36.04,1.5,0,0.65,-0.055,-0.03,1.04,0,0,0,0,0,0,0,1,5083,0.8,K2,9.37,1,9.16,0,664497209527231872,6.644972095272319e+17,6.644972095272319e+17,0.2537952,-0.00650692,True,0.00650692,1.0970821,129.69193929856917,20.57671445699999,5.363167163798387,0.015363152,349.0929,-35.54971250830077,-13.445145550322325,0.939541,2060.135,12.168027,550.0092,190061.774727054,778.79535,1.2175756,0,0,0,1,1.0784454,0.46107674,0.6173687,34.48441,0.7722113,1,29.40604,5.6022468,8.980171,204.75068789696982,32.43599406398543,126.74828057813038,2.0574599264593547,0,5071.404,5052.596,5105.069,0.0767,0.0614,0.0322,False,5034.977,0,False,5.8151335923197,False,False,False,False,True
211956407,Gaia EDR3 661283199601699328,2MASS J08385354+1934170,129.72311,19.5714,13.98,13.36,0.44,0.25,0.02,1.0,0.0,0.001,0.008,217.0,15.02,0.24,5.68,0.03,1.0,0.0,0.001,0.008,221.0,14.95,0.55,5.09,0.01,1.0,0.0,0.002,0.012,216.0,1,0,0,0,1,13.98,0,211956407,2MASS J08385354+1934170,129.72311,19.5714,-35.922,-13.272,0.023,0.015,5.454,0.022,183.35,0.75,0.0,0.0,0.989,1.62,13.64,10.96,nan,nan,0,0.37,0.027,-0.005,nan,0,0,0,0,0,0,0,1,4204,0.7,K6.5,13.98,1,13.98,1,661283199601699328,6.612831996016993e+17,6.612831996016993e+17,0.006998521,-0.01200676,True,0.01200676,1.6277561,129.72290595567327,19.57132043916701,5.454094805295824,0.022233926,245.30508,-35.92156853886999,-13.271763830538099,0.9889895,4383.3794,13.639209,700.7473,60859.57042131446,1523.5159,1.2806783,0,1,0,0,1.6187019,0.7665663,0.85213566,38.98139,2.3542955,2,12.541983,nan,nan,205.87934967107947,32.11807682603293,127.03211783148704,1.092492443052389,0,4439.198,4402.735,4484.6113,0.5479,0.4069,0.2146,False,4159.2246,0,False,7.3228222074135,False,False,False,False,True
211940093,Gaia EDR3 661258872906952320,2MASS J08390228+1919343,129.75952,19.32621,9.58,4.88,0.66,9.19,0.14,1.0,1.0,0.007,0.009,441.0,4.89,0.66,10.12,0.12,1.0,1.0,0.018,0.008,439.0,9.58,0.46,4.95,0.45,0.0,0.0,0.029,0.011,436.0,1,0,0,1,1,9.42,0,211940093,2MASS J08390228+1919343,129.75952,19.32621,-36.802,-12.705,0.017,0.012,5.533,0.017,180.73,0.55,0.06,4.409,0.925,1.1,12.11,10.26,35.68,1.06,0,0.92,0.008,0.037,0.68,0,0,0,0,0,0,0,1,5039,0.8,K2,9.58,1,9.42,1,661258872906952320,6.612588729069523e+17,6.612588729069523e+17,0.20436051,-0.009301186,True,0.009301186,1.1192741,129.7593254704154,19.326186226770247,5.533040894904067,0.016757747,330.1781,-36.80161747346449,-12.70522478113596,0.92464536,2358.5889,12.113306,572.5569,201766.56932981795,884.2363,1.2192434,0,0,0,0,1.1008692,0.47333527,0.6275339,34.68712,0.8756689,1,28.51238,7.3463573,12.839731,206.1646246267134,32.06461428565389,127.12769226917966,0.8641542867173271,0,4994.5415,4982.97,5028.5024,0.0493,0.0392,0.0206,False,4982.032,0,False,5.828125446092905,False,False,False,False,True
211986948,Gaia EDR3 664323761568567808,2MASS J08390321+2002376,129.76342,20.04378,13.48,14.11,0.44,6.83,0.39,0.0,0.0,0.006,0.008,199.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.48,0.74,6.76,0.11,1.0,0.0,0.019,0.012,196.0,1,0,0,1,1,14.31,0,211986948,2MASS J08390321+2002376,129.76342,20.04378,-37.823,-13.865,0.021,0.015,5.485,0.02,182.32,0.67,0.0,0.0,0.986,1.7,13.83,11.05,nan,nan,0,2.15,0.026,-0.029,nan,0,0,0,0,0,0,0,1,4092,0.6,K7,13.48,1,14.31,1,664323761568567808,6.643237615685678e+17,6.643237615685678e+17,0.021455163,-0.014702797,True,0.014702797,1.7008018,129.76321151779035,20.043708651885186,5.4848048185130285,0.020201894,271.49954,-37.82341664523154,-13.865086278104506,0.9864926,2693.3608,13.826769,748.0605,52660.91540007912,1309.6624,1.2915826,0,1,0,0,1.6967402,0.81414604,0.8825941,29.333199,2.726847,2,8.853767,nan,nan,205.37095863955543,32.31705259268066,126.94859965709479,1.5589869195896764,0,nan,nan,nan,nan,nan,nan,False,4078.2104,0,False,7.522574762341186,False,False,False,False,True
211953336,Gaia EDR3 661282031370596608,2MASS J08390411+1931216,129.76714,19.52269,12.63,12.63,0.6,6.28,0.1,1.0,0.0,0.003,0.008,255.0,6.3,0.39,12.42,0.31,0.0,1.0,0.005,0.008,255.0,6.23,0.44,13.48,0.35,0.0,1.0,0.009,0.012,252.0,1,0,0,1,1,12.39,0,211953336,2MASS J08390411+1931216,129.76714,19.52269,-34.214,-12.908,0.02,0.014,5.343,0.019,187.16,0.68,0.0,0.0,0.932,1.47,13.32,10.86,nan,nan,0,1.69,0.003,0.018,nan,0,0,0,0,0,0,0,1,4381,0.7,K5,12.63,1,12.39,1,661282031370596608,6.612820313705966e+17,6.612820313705966e+17,0.028899243,-0.013040543,True,0.013040543,1.4851589,129.76697571795424,19.522631868432704,5.343075185771333,0.019417286,275.17105,-34.213783826800864,-12.907956920626518,0.93181366,3851.6357,13.318716,767.6401,77378.8901374346,1350.2416,1.2612166,0,2,0,1,1.4716988,0.67932224,0.7923765,34.324135,1.791069,2,12.432096,nan,nan,205.95032689420364,32.14004116227109,127.08467591883607,1.0559694536736037,0,4550.6626,4549.0513,4552.709,0.3008,0.227,0.1186,False,4333.9736,0,False,6.957672476477821,False,False,False,False,True
212009294,Gaia EDR3 664444914005442304,2MASS J08391017+2024301,129.79238,20.40838,13.85,13.85,0.8,6.99,0.05,1.0,0.0,0.008,0.01,206.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.0,0.62,13.98,0.33,1.0,1.0,0.012,0.012,204.0,1,0,0,1,0,13.98,0,212009294,2MASS J08391017+2024301,129.79238,20.40838,-36.82,-13.83,0.019,0.013,5.521,0.019,181.14,0.61,0.01,0.054,1.056,1.68,13.75,11.0,nan,nan,0,1.31,0.053,-0.001,nan,0,0,0,0,0,0,0,1,4114,0.6,K7,13.85,1,13.98,0,664444914005442304,6.644449140054423e+17,6.644449140054423e+17,0.028589359,-0.014726639,True,0.014726639,1.6903324,129.79217083003346,20.408322311397356,5.520692329542208,0.018589674,296.97632,-36.82035668856983,-13.830031552614615,1.0561802,3378.1462,13.751353,682.80615,56173.760282586925,1253.4813,1.2893782,0,0,0,0,1.6837988,0.8065071,0.8772917,32.71947,2.2719738,2,10.572782,nan,nan,204.97615172976154,32.46719422797926,126.88200900757462,1.9185022912680445,0,nan,nan,nan,nan,nan,nan,False,4089.559,0,False,7.461320985875783,False,False,False,False,True
211861413,Gaia EDR3 659439078082230016,2MASS J08391096+1810335,129.79571,18.17598,4.71,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.71,0.36,31.6,0.11,1.0,0.0,0.003,0.008,1101.0,nan,nan,nan,nan,nan,nan,0.007,nan,nan,1,0,0,0,0,4.2,0,211861413,2MASS J08391096+1810335,129.79571,18.17598,-37.282,-11.984,0.019,0.013,5.624,0.018,177.81,0.56,0.079,7.734,0.917,0.69,10.12,8.99,35.33,0.47,0,1.66,0.095,0.059,0.33,0,0,0,0,0,0,0,1,6172,1.2,F8,4.71,1,4.2,0,659439078082230016,6.5943907808223e+17,6.5943907808223e+17,0.16567074,0.0032997131,True,0.0032997131,0.6988249,129.795520885907,18.175935282173857,5.623993783014824,0.017747743,316.885,-37.28191589612863,-11.98390267937123,0.9169412,3089.4426,10.117974,1369.5483,1052075.4696259594,1897.3226,1.1893382,0,0,0,0,0.6931362,0.26794052,0.4251957,35.45472,0.29373935,1,83.67786,8.039582,2.4047585,207.44481579686948,31.687225095429387,127.45359563898764,-0.23949662957000184,0,6150.128,6099.7417,6174.77,0.0362,0.031,0.0166,False,6186.3013,0,False,3.868198440939709,False,False,False,False,True
211926132,Gaia EDR3 661207024061875456,2MASS J08391217+1906561,129.80073,19.1156,5.52,5.87,0.5,2.8,0.11,1.0,0.0,0.009,0.007,937.0,5.52,0.12,2.74,0.11,0.0,0.0,0.005,0.008,958.0,5.5,0.78,2.93,0.06,1.0,0.0,0.015,0.012,935.0,1,0,0,1,1,5.58,0,211926132,2MASS J08391217+1906561,129.80073,19.1156,-35.449,-12.257,0.021,0.015,5.419,0.019,184.55,0.65,0.073,5.949,0.927,0.73,10.45,9.26,35.1,0.99,0,0.79,0.046,0.006,0.1,0,0,0,0,0,0,0,1,6050,1.1,F9,5.52,1,5.58,1,661207024061875456,6.612070240618755e+17,6.612070240618755e+17,0.22010806,0.00048065186,True,0.00048065186,0.73242855,129.80055219813713,19.11555833987565,5.418459313777593,0.019239066,281.63837,-35.449167830985026,-12.256943167002424,0.9267409,1995.1741,10.447671,717.57007,789890.4198555541,1020.5934,1.1924491,0,0,0,0,0.7262716,0.28257942,0.4436922,35.597,0.48820248,1,68.43892,10.129678,5.117467,206.4134047930511,32.02703045255566,127.21895946237683,0.6703726008278643,0,5973.0547,5971.2314,5975.7144,0.0011,0.0009,0.0005,False,6090.921,0,False,4.1170500199743785,False,False,False,False,True
211894087,Gaia EDR3 659674197475355392,2MASS J08391937+1838224,129.83072,18.63957,1.16,1.16,0.44,19.63,0.04,1.0,0.0,0.023,0.009,17.0,1.16,0.26,26.11,0.05,1.0,0.0,0.021,0.008,17.0,1.16,0.21,24.59,0.05,1.0,0.0,0.051,0.013,15.0,1,0,0,0,0,1.16,0,211894087,2MASS J08391937+1838224,129.83072,18.63957,-37.997,-13.312,0.296,0.216,4.819,0.311,207.53,13.39,0.958,2.718,1.067,3.31,19.03,14.53,nan,nan,0,2.14,-0.282,-0.081,nan,0,0,0,0,0,0,0,1,3043,0.2,M5,1.16,1,1.16,0,659674197475355392,6.596741974753554e+17,6.596741974753554e+17,0.13703185,-0.019826889,True,0.019826889,3.3969307,129.8305486363007,18.639544611506107,4.818472425062382,0.3108515,15.500882,-37.99670914331888,-13.311738533718296,1.0673293,423.12192,19.025984,7.6605673,663.7085936314994,74.50287,1.5537571,0,1,0,1,3.314993,1.9819603,1.3330326,nan,nan,-1,nan,nan,nan,206.9498326382374,31.88473806065724,127.36765758493921,0.21728875856377566,0,nan,nan,nan,nan,nan,nan,False,nan,0,False,12.440530700255103,False,False,False,False,True
212030244,Gaia EDR3 664506173122311936,2MASS J08392155+2045293,129.8398,20.75814,9.1,9.19,0.67,4.47,0.14,1.0,0.0,0.007,0.008,524.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.98,0.19,4.49,0.16,0.0,0.0,0.016,0.012,517.0,1,0,0,1,1,9.11,0,212030244,2MASS J08392155+2045293,129.8398,20.75814,-36.11,-10.576,0.019,0.012,5.507,0.018,181.57,0.59,0.087,9.343,0.877,0.98,11.72,10.03,33.6,1.48,0,2.33,-0.04,-0.042,1.4,0,0,0,0,0,0,0,1,5277,0.9,K0,9.1,1,9.11,1,664506173122311936,6.64506173122312e+17,6.64506173122312e+17,0.2130282,-0.0073461533,True,0.0073461533,1.0000238,129.8396083720857,20.758072566872393,5.507418432119247,0.017926967,307.21417,-36.11023156139427,-10.575505513185497,0.87662625,2895.9949,11.719687,1254.2317,275359.6024635009,1576.1791,1.2099236,0,0,0,0,0.9810581,0.40951538,0.57154274,34.63014,0.8400613,1,35.33282,nan,nan,204.60349319697548,32.627253026039014,126.83577757854572,2.2680204277126585,0,5290.064,5281.495,5302.0366,0.062,0.0504,0.0267,False,5287.297,0,False,5.424427830510552,False,False,False,False,True
211905265,Gaia EDR3 659685540485811072,2MASS J08392614+1848170,129.85894,18.80474,0.81,0.4,0.07,0.81,0.06,0.0,1.0,0.015,0.008,18.0,0.81,0.28,0.4,0.03,1.0,0.0,0.027,0.008,21.0,0.81,0.41,0.4,0.04,1.0,0.0,0.046,0.011,17.0,1,0,0,1,0,0.81,0,211905265,2MASS J08392614+1848170,129.85894,18.80474,-36.766,-12.031,0.182,0.13,5.036,0.186,198.58,7.33,0.476,1.922,0.987,3.18,18.17,14.02,nan,nan,0,1.23,0.124,0.307,nan,0,0,0,0,0,0,0,1,3083,0.2,M4.5,0.81,1,0.81,0,659685540485811072,6.596855404858111e+17,6.596855404858111e+17,0.058353953,-0.008277893,True,0.008277893,3.2827854,129.85876060359757,18.80467496529878,5.035801943838902,0.18584062,27.097424,-36.765823245281155,-12.030842320195552,0.98681426,558.0089,18.167545,15.639557,1437.6170661991239,136.91766,1.5413017,0,0,0,0,3.1826458,1.8688889,1.313757,nan,nan,-1,nan,nan,nan,206.77923456827202,31.968508691107157,127.35140861339406,0.3837757720396761,0,3219.5476,3211.7854,3240.08,1.2232,0.7465,0.5193,False,nan,0,False,11.677888524284118,False,False,False,False,True
211910082,Gaia EDR3 659687498990893056,2MASS J08393553+1852367,129.89808,18.87687,6.68,6.68,0.66,3.36,0.07,1.0,0.0,0.012,0.008,890.0,3.3,0.67,6.76,0.13,1.0,0.0,0.009,0.008,894.0,6.7,0.34,3.19,0.21,0.0,0.0,0.016,0.014,877.0,1,0,0,1,1,6.29,0,211910082,2MASS J08393553+1852367,129.89808,18.87687,-37.036,-12.408,0.017,0.012,5.452,0.018,183.42,0.59,0.068,5.846,0.941,0.75,10.58,9.33,34.76,0.49,0,1.24,0.029,-0.031,0.24,0,0,0,0,0,0,0,1,6022,1.1,F9.5,6.68,1,6.29,1,659687498990893056,6.59687498990893e+17,6.59687498990893e+17,0.16969119,0.0012254715,True,0.0012254715,0.75429726,129.8979079576271,18.876820119677614,5.45198153920533,0.017486112,311.78925,-37.03560523487259,-12.407643620892287,0.9408642,2581.2754,10.581815,769.69324,704875.725836829,900.2864,1.1924113,0,0,0,0,0.74888515,0.2946844,0.45420074,35.077587,0.29129654,1,80.152794,10.35433,3.8899705,206.7152071190914,32.028751650845074,127.3688333458863,0.4629844107272229,0,6009.9165,6006.496,6021.128,0.0021,0.0017,0.0009,False,6026.201,0,False,4.264586648996813,False,False,False,False,True
211833336,Gaia EDR3 659373141744409984,2MASS J08393704+1747198,129.90435,17.78885,16.97,16.88,0.64,8.49,0.2,1.0,0.0,0.005,0.008,130.0,16.97,0.57,8.49,0.25,1.0,0.0,0.005,0.008,128.0,18.42,0.61,8.43,0.28,1.0,0.0,0.008,0.012,132.0,1,0,0,0,0,16.89,0,211833336,2MASS J08393704+1747198,129.90435,17.78885,-35.576,-10.438,0.033,0.023,5.372,0.031,186.15,1.06,0.0,0.0,1.043,2.04,14.73,11.6,nan,nan,0,2.48,-0.022,-0.095,nan,0,0,0,0,0,0,0,1,3739,0.5,M1,16.97,1,16.89,0,659373141744409984,6.5937314174441e+17,6.5937314174441e+17,0.11435765,-0.017951965,True,0.017951965,2.0412617,129.90414825337888,17.788814427935883,5.371860603771807,0.030681659,175.08379,-35.57638630522419,-10.43849521331822,1.0431297,2421.7454,14.734729,410.8738,25636.128366030218,820.66583,1.3459299,0,1,0,1,2.0428963,1.0339317,1.0089645,31.736969,4.3508844,2,4.172811,nan,nan,207.91268481520697,31.642947389126242,127.65218388580992,-0.5874946647140019,0,nan,nan,nan,nan,nan,nan,False,3749.2344,0,False,8.385352485613666,False,False,False,False,True
211972478,Gaia EDR3 661314570042801280,2MASS J08393715+1948580,129.90483,19.81613,16.07,16.07,0.55,8.04,0.38,0.0,0.0,0.008,0.009,145.0,8.08,0.33,16.33,0.19,1.0,0.0,0.007,0.007,144.0,7.96,0.54,17.88,0.28,1.0,0.0,0.01,0.011,144.0,1,0,0,1,1,16.07,0,211972478,2MASS J08393715+1948580,129.90483,19.81613,-35.518,-14.002,0.031,0.02,5.465,0.032,182.99,1.06,0.0,0.0,1.001,1.95,14.48,11.39,nan,nan,0,1.17,-0.015,-0.104,nan,0,0,0,0,0,0,0,1,3808,0.6,M0.5,16.07,1,16.07,1,661314570042801280,6.613145700428013e+17,6.613145700428013e+17,0.050799593,-0.01690197,True,0.01690197,1.9467955,129.90462253117587,19.816043502697823,5.46475876952767,0.031679515,172.50134,-35.51793098355037,-14.002475850561249,1.0014204,1920.8206,14.480734,382.94656,31458.96292968065,809.0661,1.3303494,0,2,1,0,1.9538555,0.97665596,0.97719955,33.026344,4.6096005,2,4.6512136,nan,nan,205.67813349689948,32.36342401297471,127.13524030376462,1.37272620874639,0,4092.4492,4042.452,4098.992,0.7419,0.5275,0.2914,False,3833.0996,0,False,8.168588849846223,False,False,False,False,True
