,dr2_source_id
5774,475553729798390144
5776,451374197791783040
5778,436802468973125632
5780,3240633467139247616
5782,240215046965949056
5784,435020680321893120
5786,435366236206515200
5788,453134653351531904
5790,445128318911649152
5793,341425023584861824
5795,435910906781640576
5797,441514464708915712
5801,2171967508515508864
5804,441429733597631232
5806,242028730053414144
5808,459640768590469376
5810,2060168479045508480
5813,450817088993454208
5815,439539810543107456
5817,2062505319181831680
5820,244627730724182144
5822,449709361092692864
5825,251204596965107712
5827,435559333637403008
5829,237455582016392192
5832,2089278594804972032
5836,434405606639705472
5838,2165318997915467648
5841,271630366215314432
5843,2205259449290237696
5847,436041267623420032
5850,2070444308524287360
5852,441432173138977024
5854,237702147500797696
5856,276066620751676160
5858,242516049924800128
5860,219767910260409088
5862,223311777972313216
5864,243601959393657856
5866,230646207725202816
5869,214806604558824960
5871,2085655807072588672
5874,449271484883900160
5877,249203180864918656
5880,252877954880778240
5882,270608954267372416
5884,177857520602519040
5886,442790615455076480
5888,447239106360825088
5890,242361572838723072
5894,241367747469145856
5896,435422586177333120
5898,178883468030724480
5900,458192097603108608
5902,441640668031763584
5904,337357655194375680
5906,442549586189395968
5908,250674533581197056
5910,443554917774256512
5912,253841470668462080
5914,470417704826562432
5916,454184549510980608
5918,205327199420947456
5920,271290926354408064
5923,258778518390466304
5925,156985903689151872
5927,274851175074022400
5929,444748849962919936
5932,459457012707923456
5935,505249339847148672
5937,229003571713121920
5939,443049211145652224
5941,448360432124853376
5944,3446766574219392000
5946,441545865212916224
5948,247735122383216128
5951,123367644178205696
5957,243522377943188224
5959,256774104397220224
5961,270315006705514752
5963,450290697802744832
5966,441653243696011392
5968,249253204344052096
5970,452516521659049984
5972,440858880904087168
5974,453147125929778304
5976,242936475684116480
5978,274879693655988096
5980,248006839196813440
5983,275893890051172224
5985,571007380788261632
5990,224549278311216640
5993,443896522291387136
5996,251481609475362432
5998,438836359324279808
6000,441409530071698944
6002,441537550155610496
6004,274751291313761792
6006,270517965382830720
6008,249656420172284800
6011,2165060135952807808
6014,248955481505652608
6016,226315403221477504
6018,446605787664025088
6021,425776948628133376
6023,248663767332916480
6025,257855233565180416
6028,442831198601733120
6030,241261442734901760
6032,2857321036267928192
6034,409375911629058816
6037,236131598218621440
6044,245059362058704384
6046,243197098597337600
6048,271640880288219008
6050,240406843024008704
6052,341086515736820224
6055,169650353497889664
6057,243183870097825792
6060,71967816338491648
6062,510205388499738624
6064,248859411682163712
6066,451114438171930368
6068,229563081396685056
6070,510865782682827264
6074,234075958151862016
6077,443454209378455296
6079,258346238521290624
6081,439949103750980864
6086,473287670689275008
6088,441757315043333760
6090,446938905326373760
6092,437461527411436800
6094,451306470452926976
6096,440157495562090368
6098,424297109058842496
6101,446419660961046144
6103,2101614088777459072
6105,524704236026503552
6109,245700411696832128
6113,236261821628922880
6115,233280564569194240
6117,2166746473246173056
6120,442885418273903232
6122,459532539709865088
6124,436799032999233792
6126,275838265928849920
6128,244690578984759552
6132,452099321414703360
6134,435332666738995456
6137,434316438824939392
6139,2058369025158003456
6142,512583769592826880
6146,240372311488442368
6148,248881328896204032
6151,358684611656631552
6153,2080901042060388864
6157,441428664145199744
6159,177229321510225536
6161,70685682702247936
6164,204673402319476096
6166,350541418085392128
6170,432577664263109632
6173,435093179366041344
6175,237837387432688896
6179,438243280176444928
6181,242465575469107968
6184,234722161751061376
6186,446731853541989376
6188,452604860543708800
6190,249391884547515776
6192,454686751453763968
6194,240627741787165568
6196,143826875511912576
6198,2125782934903136768
6201,336264263894193152
6203,244993494440076928
6206,251217761043714176
6208,460061714038234624
6210,443605941986892800
6213,2053247603064571648
6215,429704571660226176
6219,470323730946124032
6221,251135877494115456
6223,229522060162924672
6225,244099763282059264
6227,436112701521721088
6229,248921499728852480
6231,2074909871923420544
6235,468820354946749568
6237,213552645906090496
6239,2070280653087694592
6243,436836931791049728
6245,160255335873543040
6247,433356706906411008
6249,233427521170450944
6251,440877091560104832
6253,2216104271772866560
6258,451712293321507584
6260,186085337912382592
6262,442937954313019392
6264,249146556016627200
6267,249868179240446976
6271,510459783711895552
6274,433175008315771776
6276,245130108759395840
6278,249211633360951296
6280,436211966808344832
6283,249266677662158592
6285,3294254523217348864
6287,246436942748232448
6289,239990853969104384
6291,2053499185069015424
6294,447520959294218368
6296,341259237845982848
6298,244600281591141760
6302,168451988901013248
6304,178153559812722048
6306,245786787779877120
6308,3454295170852729600
6310,463907462123406080
6312,446117192183136256
6314,442008209852822400
6316,172751178147641984
6320,2173544483072061056
6323,2078086601528519168
6327,249110748869524224
6329,434126292029472128
6331,2199840609315136512
6335,409142883883281920
6337,444206477194772352
6339,444738400303535360
6344,102134665896732544
6346,442921805235699456
6348,276081429801987712
6350,449268083267080832
6353,465339163699013888
6355,470623618442423168
6357,242736712461022976
6359,251032115378037376
6361,199046003021479936
6363,2081934789147862528
6366,434341246553097344
6368,274830181273834880
6371,3435236652911117056
6373,249137858704718592
6375,232050593314126208
6377,248188052455798912
6379,439605364629563904
6382,454703106689559296
6385,443292301993827584
6388,455255233321871616
6390,424406201227474688
6396,440740064926433024
6398,144003793804748032
6400,434304211051612928
6402,250091723698373888
6405,249400543201451520
6407,435159768541504000
6409,271026936190122112
6413,440053862293614080
6415,425604978137442048
6418,446917705366552960
6420,358866443392395136
6422,225062269204429952
6424,988952847386239744
6426,164829476045455104
6428,231124598363032576
6430,434282736212687232
6432,341224332646836352
6434,523228549680118656
6438,440234972476671744
6440,441450620018945408
6442,443629993801559936
6445,249161571222190720
6448,2069895308614523392
6450,249293478258283904
6452,444990776878990080
6454,2171154969427332608
6457,468342823308567296
6460,243185278842565376
6462,240826104849100672
6465,457691334474505728
6467,252081663647001728
6469,239130657917208832
6471,230746980540914944
6473,258124927447424896
6477,229681283193220224
6479,232377663660698624
6481,245034966644493952
6483,249849556260140928
6487,242873563003459712
6489,453779890576427776
6491,250039187657659776
6494,158398771834892672
6496,3334813273784117376
6498,244312828016789376
6500,442841918844285824
6503,244851726157852416
6505,441140355881028352
6507,225002925639228672
6509,246136230620904064
6511,464936536286781184
6513,257943989065715456
6516,2202571177727532672
6519,247344422100390784
6521,236674383305271680
6524,251145326416556800
6526,247191933581562368
6528,234871076856536704
6530,240793463097076992
6534,409404876888251008
6536,241604211186360064
6538,437734996569041408
6540,236465403076848640
6543,245197449546151296
6545,276099640463880320
6547,271373011770294528
6549,441461585072140288
6551,232249360102012928
6553,250587534722366208
6555,249265062754562048
6557,240318435419328000
6559,354547076384638976
6562,442808692978032384
6564,437915690135482624
6566,274465560024592384
6568,434488516689743232
6570,436193064652562048
6572,436579787806884736
6576,274045336125867904
6578,236882255422051072
6582,238592786277729792
6584,270266765633918080
6587,336327825115228288
6589,249298460420296448
6591,249504099153930752
6593,153115309224797568
6595,442609131615494784
6597,439243732683483520
6599,2011822501752869760
6603,172300760633457152
6605,248062708129918720
6607,1136169723403890688
6610,225157514398788480
6612,160231863876040576
6614,435064970019255808
6616,241911009292033024
6618,172381471658586112
6620,171010037065607296
6622,251752325561099776
6624,251300013963350912
6626,249161227624791168
6628,243894738723029632
6631,233087020455695360
6633,251490508647514368
6635,247598306202004864
6638,250377802880170624
6640,204051289191044224
6643,2125820623233055616
6645,446448312684612864
6647,439199202459844480
6649,234173681546458752
6651,443905554607405184
6654,457716009069074304
6657,436690765462501120
6659,239732327001061760
6661,248402079267626496
6663,2171968951630466176
6670,507518903641976192
6672,443256228568612096
6675,430199734155452160
6680,2078432462354988416
6683,442473371991609600
6686,445469541178509184
6688,440760676472344064
6690,443972972706130944
6693,224216298085817600
6697,441669594633163008
6701,445528369349638400
6703,248268870858699648
6705,434660658975581952
6707,450509530678369280
6709,435627919974457472
6711,449073641510783616
6714,441924715687226624
6717,445951990562023040
6719,428283418521147392
6724,231828972998380928
6726,2101720226008582528
6728,468887287721390464
6730,461974344579483776
6733,441732335512486400
6735,354236468646844288
6737,439191437159059968
6739,160646517200582144
6741,172473895058934784
6743,434032803477106176
6745,446684643260132480
6748,238485274658557696
6750,248238187611328768
6754,438451053514761344
6756,988571041973144320
6758,175061531252041728
6760,275029678210654336
6762,235730310833680256
6764,435614519676201984
6766,444557908599196416
6768,450168720732157824
6771,447653828403218432
6773,276357746516611072
6775,445861998109356416
6777,447604109861880064
6780,2178138483171549824
6783,475553729798389888
6785,271532234798167808
6787,251260053582455296
6789,247229557491434624
6791,441652487781760384
6794,441716873631464704
6796,251895365147899648
6799,276045966251678464
6801,337388304081012864
6803,2167072482755663744
6806,439765790248517120
6808,2125791181240285184
6810,256107151813147520
6812,438108624362177920
6814,441820330803357568
6816,238178549568608512
6818,227705112902484608
6820,445972881282575616
6822,468677280996214784
6828,248468908967094528
6830,245894922170281984
6833,436743958636407552
6835,439066638291964544
6837,507134688748577280
6840,240645922380946944
6842,237748606165358336
6844,2035254675092455808
6846,448608371995807616
6849,2066833374891792000
6851,2165342122025003648
6854,258744566673686016
6856,276121287098860288
6858,238396527751048832
6860,434174571758364288
6862,250818496589401088
6864,514842647518447872
6868,465564632304383616
6870,457671032172865280
6872,446798442714177664
6874,444596155287096448
6876,250431365413579776
6878,435068371638269952
6880,246550677779283584
6882,442879370956486144
6884,441430523866685312
6886,452682204314596864
6888,275237825208086016
6890,449270213573592832
6893,238841658157736448
6895,437728910598069504
6897,463077433920841600
6900,226575643879358592
6904,444069076896620160
6906,242352531928313984
6908,450060212679283072
6910,171644901948236160
6912,249787880530789504
6914,249043304999219584
6917,449198436084008960
6919,409046848414148736
6921,238004238321965824
6923,257212504594653696
6925,463472983229047040
6927,218963239546695552
6930,249095252632551424
6932,508697197857447936
6934,440659456984277760
6936,436756121983489792
6938,241769039151654656
6940,257928355386841216
6942,448871090857060224
6945,2172436415861532672
6948,453026282739559808
6950,2082980012392387584
6953,250392813791676032
6955,433334063837064064
6958,240956014724664064
6960,437078416326660992
6962,432485236566440064
6964,233726592630564736
6966,440284557874988032
6968,242801029596133120
6970,439677833614285824
6972,3454294861614705280
6974,435376711629806336
6976,235946472244669440
6978,428272393346195840
6982,440635611324896000
6984,249657932000710400
6987,528699380241627776
6992,249584539600350720
6994,439598286524340864
6997,336254363994138880
6999,449268736104818816
7002,439572551079483520
7004,450833817888910208
7006,231897791258317056
7008,444585018432101120
7010,443239731595395712
7013,243369103447137920
7018,437193280932210176
7022,441518347364301696
7024,441814146049270656
7026,248637585212978432
7028,278596627069175296
7030,454213858375491584
7032,243799798468134272
7034,245094099751372416
7036,238062276216670592
7038,536544567505718656
7042,448429155897282176
7045,525425756171519616
7049,443610236951047936
7052,242513094987245568
7054,442705648117153792
7056,230664968142102400
7058,444444147801331328
7060,247582668223795456
7062,253406064064297344
7065,444053752452136832
7068,446046716063548928
7070,435304453098155904
7073,449413012644376960
7077,519074152376198912
7082,993222805088975104
7084,522614889058264960
7088,359563357668362880
7090,251387120195665152
7092,505978041176587392
7094,243474931440967168
7096,230861540205404800
7098,433418618858597888
7100,427480057772554880
7105,239458582969437824
7107,205749862858125824
7112,427169445745848832
7118,237526195577881856
7120,238245276181368192
7122,447556727779827712
7124,443040449411524736
7126,244988374835625216
7130,441396920047753984
7132,232162125023265152
7134,2210908258994495360
7139,2101764373972491648
7141,442524121324228608
7143,436380084707527936
7145,251601593680155264
7148,452774357135355520
7150,246354548096780416
7152,249211427202543104
7156,202382952096640000
7159,444959646955974528
7162,152680727254687488
7164,186408216374665600
7166,245836849920133376
7168,276006216328465664
7170,354492311258107136
7172,448081400986360192
7175,518118951651059200
7179,243012689882118016
7181,242793333013317760
7186,232580695355844992
7188,243260457952831616
7190,248512305307049344
7192,249136729131553792
7194,266853366146186240
7196,448604046966060032
7199,230988220263206656
7201,436415372160707712
7203,231242894647754624
7207,438218403723962240
7209,3338188911920342272
7211,237668204374405632
7213,2035618445974824320
7215,440905919385317504
7217,257469068765000832
7219,433373573240725120
7221,337674005305924480
7223,340565415943634688
7226,229531921408497024
7228,249368141968881152
7230,271425857050632064
7232,249131369012404992
7234,276300610569313920
7236,337692009808844800
7240,452933167847493504
7242,506182962658622080
7244,3396724501505528960
7246,331427546602260736
7248,271592433062925824
7250,453262196698860416
7252,274852102787862656
7254,444162363586256512
7257,445306229338921088
7261,3387001696274562048
7263,442939771081451904
7265,2204053147600222848
7269,425161840593675520
7273,963725137202683008
7275,240013462676602240
7277,165267730210427648
7279,435643897250279808
7281,240416566830081536
7283,435622108879692544
7285,167640514961370624
7287,270547038021907968
7289,240304764538921984
7291,459539549099383936
7293,240509617296232576
7295,455181458665898880
7297,243544372472604416
7299,451857673672018176
7301,248157957623175424
7303,2084063855976370560
7306,237084462483669632
7309,243103086054037376
7311,438993250185368704
7313,253740212511948672
7315,523003188458514048
7319,166614086495665920
7321,199631935345962880
7323,2165795399997884928
7326,435613759463437824
7328,464205120536146944
7330,441938429523471104
7333,245051012637529856
7335,237445415831286144
7337,249053922160234624
7339,249617451929741312
7341,438699027748659584
7343,241178670126860160
7345,434032803477506048
7347,179031554205441152
7350,249977374488870400
7352,244483321041204864
7354,159967332546586752
7361,458748862805170816
7363,177768284065630720
7369,142744165797315072
7371,244474417572572928
7373,218726058571277184
7375,473151399973299456
7377,231467405470363904
7380,2165160672561576576
7383,444520868801118720
7385,152836415524492672
7387,446060288158203776
7389,244187140100411776
7391,243149682153396992
7393,441770479117408896
7395,445794313720695936
7397,233067469771290368
7399,241188600089000192
7401,2202751909950845312
7405,178211009293609600
7407,2168511429924111360
7410,436226535334330112
7416,275141480505609088
7418,249765989080588928
7420,156988961705861376
7422,250266507390549632
7424,257034521150032128
7427,2067983635850908800
7430,460858000981909760
7433,250901166120521344
7435,245928663439920896
7437,212391394122939904
7439,469632894048938496
7442,436521479330050816
7444,241270719862165760
7446,442883043153273472
7448,442374007926888960
7451,459955679890218112
7453,247935409596506624
7455,251418799869713536
7457,2166337596668884480
7459,252157225008033792
7461,451103335677414272
7463,2071391331631716992
7465,447033600766892544
7468,245073999307152384
7470,233235828192478976
7472,450621783943996800
7474,241511852212146048
7476,2207438715688456576
7480,437632982506388480
7482,452843110968154496
7484,442041985477669504
7486,224862634825608320
7488,338461156846880512
7490,249607526264849280
7493,245491848082779776
7495,240247589934507904
7498,463946151189120896
7500,249846910562811136
7503,245771261475688960
7505,2126861693247224832
7508,460568691983913856
7510,246426329891489408
7512,250708481002875136
7514,232340486429812608
7516,424842569903670656
7522,249307187793232768
7524,237950156091979392
7526,143546676141739264
7528,2176607275779914880
7531,443633292333660672
7533,446650695838857856
7535,437661702949914496
7537,177124794886329216
7539,440198005696577536
7541,232361510287293824
7543,448893386026924800
7545,446974497718143488
7548,437613805473861888
7550,432750875997553280
7552,248986508354206208
7554,432823615565136512
7556,276569922198184704
7558,457888804186760960
7560,445905879794142080
7562,433409101211977856
7564,459908744489538176
7566,2078326879176909184
7569,513865319121049216
7571,436466778627893248
7573,2165973967540614016
7577,340131997908527744
7579,354121943343400832
7581,436329889429887872
7583,442414037022190464
7585,2167290044310812032
7588,447453751646515328
7590,436700596646350976
7592,441610534538688256
7594,249514613237909888
7596,226853334988193536
7598,70664310944993536
7600,452516521659050368
7602,245367946868673792
7604,165953413148844800
7606,445656187573913984
7608,441781955276048256
7610,250290700940664192
7612,218925241974345472
7614,186738001142836096
7616,257871004686009728
7618,248672627850478848
7621,173495822397919104
7623,433217549966179712
7625,243357661652098816
7628,271503269541612032
7630,242708945498532352
7632,441540921712611072
7634,460240449106125056
7636,270668259179362816
7638,423383552331098112
7641,3339444206304791296
7643,219781383575316736
7645,439161986569729280
7647,439836128930823424
7649,438536403102487040
7651,389112427724158976
7655,158149668026918656
7657,443309378787055232
7660,452811293851841408
7662,258072803726002816
7664,460576624783582208
7666,241355004301775616
7668,248278418566454656
7671,435184610626097408
7673,240336856534380160
7675,440153475475258752
7677,242897138080919936
7679,249148033485297152
7681,458273220948047232
7683,275263904253892480
7685,219792309972028672
7687,271480592111431424
7689,249449638972412160
7691,221330286219241088
7693,441697739556772736
7695,448851952478846080
7697,253347476408074240
7699,525211763722506496
7703,157346577863481600
7706,161428171183782912
7708,435436536231088256
7712,240338265283604608
7714,240741231998764928
7716,231727886648106112
7718,457828571563982080
7720,270668495400340864
7722,248951422763673472
7724,447776114707079936
7726,435684506166042368
7728,432614910217639424
7730,1941715166464008192
7733,249322306078571264
7735,417280330785417216
7738,458673511897852544
7745,172824265607307392
7747,213984753975801088
7750,434824761092116352
7753,436525568139553024
7755,519232275889397248
7760,243097863373568128
7762,441418085646472832
7766,441953685245433600
7768,341166810149759616
7770,225132019472879360
7772,3295546930416384640
7774,243398614164624512
7777,157371415656650240
7779,253386307214061824
7781,252594761918923520
7783,143809901800961024
7785,445688417008122752
7787,258540783363631616
7789,443392426272430336
7791,178424555069801600
7793,275082248611784320
7795,203915155907164160
7797,120009327646718848
7799,233067469771290624
7802,439597809786357248
7805,250131061299582848
7807,459830984101788672
7810,435706599477957888
7812,258207596976901632
7814,442222137883428096
7816,442671563260694016
7818,232528120659318272
7820,437734962209302656
7822,446640177464169600
7824,2016473745177575168
7827,435790338453329536
7830,2168766142970902016
7833,404846576556956032
7835,232110585413280512
7837,2101720221709559552
7839,461102264362089984
7841,229065346224764800
7843,437476503961059456
7845,2084197442333325952
7848,453203338464624640
7852,186049844302089728
7854,434710579380122752
7856,457595062789864448
7861,2164001684220135936
7864,1994567831418928256
7867,234156707835171712
7869,441307649146835712
7872,442313049452928256
7874,487953777121360384
7877,251417975237791104
7879,2082542853438422400
7883,250884299782951040
7885,427664157258726656
7889,244961093205959424
7891,452185603013658368
7894,408601065170506624
7896,242593294911154432
7898,437596389381227648
7900,442277182184169728
7902,449892292338293760
7905,271977330850893568
7907,437907379373097984
7909,441856344108985344
7911,242200112130331008
7913,276656538807337088
7915,450807708786768640
7917,2067675321621573120
7920,514842613158714624
7924,435415400695224320
7927,233788848176832256
7929,452571703399266944
7931,251365954596999296
7933,219587766446786816
7936,438946658380959104
7938,246136780376822912
7940,435397224393053184
7942,2175448287444715008
7945,124425340004945280
7947,2015665883311132032
7953,436455366900618240
7957,441700728853991936
7959,2203676874102440960
7962,435365029316193920
7964,2227358567851366144
7969,443330926640566272
7971,258679489326910720
7973,249094363572077056
7975,2166346152243893504
7978,251309192307013504
7980,249899858916957184
7984,220443392653721088
7987,442912906063820288
7989,240466083510012672
7992,239348223781822464
7994,254183006465986816
7996,273986477893751296
7999,2162953368584830336
8001,450177654264463360
8004,258722443298330624
8006,438843819682855168
8009,504740265962392960
8011,961492686218446720
8013,442883494127349888
8015,135823740828117120
8017,1979308057445530624
8019,248210493662593920
8021,240467251741424896
8023,442061540465390464
8025,441259098836294016
8027,441368538901040640
8029,248814812740796416
8031,231879962849972480
8033,244038328067447296
8035,270633315319449984
8038,245589601541812096
8040,530088441382516608
8044,241758692575558912
8046,248337998358045056
8051,441773949454228096
8053,2085755248448871424
8056,335537074392071424
8062,2864160621363908608
8067,249173558472628480
8069,246067644282599168
8071,242382978955416960
8073,271990971662543232
8075,511822289077270016
8079,439651715917745920
8081,442511790477510912
8083,244975902253216640
8085,453695163756993664
8087,242872914465419136
8089,243898346498703360
8092,449456507777215360
8095,239426254748813824
8097,447621805124457472
8099,276210034005723008
8101,496153217583492480
8103,1135984112097237632
8106,158856203031922816
8108,439439102153709824
8110,455561202493233536
8113,242354322932405504
8115,522475830896637056
8118,243087314935439360
8123,232488302017576704
8125,248192111202669952
8127,249941949597234560
8130,441474396959465344
8132,270337512335319936
8134,353903660220117120
8136,423159316378735488
8140,233286719263415040
8142,246951312332182144
8144,247639056853541888
8146,2075006869467092864
8149,233593860965180928
8151,448767839839958016
8154,228895991374065152
8156,248444650981198592
8158,245480715530816768
8160,242045738123665024
8162,438087218245262848
8164,257836438788017920
8166,250996205158110080
8168,2168616437590785024
8171,2174939007409472768
8174,116963538701953408
8178,257712812447648512
8180,354142219882007936
8182,249191361115395584
8185,2075714267761440896
8188,430351707277551616
8193,234971407298238208
8195,233123712364220800
8197,433736618237742720
8199,2075932177217559424
8202,510917837682682624
8210,468860482829726336
8212,188078301520077184
8214,232838286015516160
8216,230879025015264640
8218,446233358162851328
8220,444947616751118080
8223,251696048598555520
8225,244827983578806272
8227,232086774117521152
8230,441552226066069760
8232,239897975302226560
8235,340757860542530432
8237,445049974411860736
8240,232472217362366080
8245,2166287843766098816
8248,447930901036380928
8250,165557524541287552
8252,270256487774518784
8254,260240216023239424
8257,470370494546025344
8259,2075496049060196864
8262,248515711218641792
8264,434158177866875392
8266,443683698074526976
8270,249111302925370368
8272,245825274986503552
8275,445836748003003776
8277,437914010806274944
8279,142970424674327296
8281,435789032786121856
8283,506777901525763072
8287,445531083769103744
8289,253275119096192000
8291,432459741638340224
8293,233365673640595840
8295,2208270874197782144
8299,236973961567944576
8301,241707913177328640
8303,355689881282043264
8305,464538444359400064
8308,436650671946718464
8310,249199882330077312
8312,441860707795701632
8314,454669571584635648
8316,248577485729774592
8318,223313938337816064
8320,440474803449320960
8322,341393554357576576
8325,435439078851537664
8327,469731502197380736
8329,353580811823632128
8331,245554584667968640
8333,2165442697282090240
8336,342180078834792192
8341,173435972029675776
8343,251672168584371200
8345,134717902711461376
8347,515943602254388224
8351,240177388691153280
8353,224003538287155968
8355,447683991956120064
8357,248928092504674048
8359,336609093933194368
8361,441652242962083456
8363,200158846230963584
8366,71971385455031936
8369,237481940235251456
8371,441582119038093568
8373,172441768703798144
8375,242233647233882496
8377,270617608626226560
8379,223971927330408960
8381,435238138804589952
8383,454613255974190080
8385,435562739551105152
8388,972553773192657536
8394,251403849094760192
8396,444269492955014272
8398,3310964969655615744
8400,440814866077667200
8402,248880233683510528
8404,169506386194663552
8406,254053092292919296
8408,244711293609071872
8410,436437023094541568
8412,2013010798943573504
8416,436711282525354752
8418,517171103899428736
8421,251570051440175360
8423,245551634027951232
8425,436463475792643968
8427,238598081973546752
8429,241781679236675968
8431,232733076498535424
8433,524151628356061056
8437,443556841919631232
8439,248167475270418688
8441,458947324653048832
8443,249753550854973184
8446,165194720062380416
8449,244398963586747776
8451,454515399437256448
8455,247977397196513152
8459,452915468281669888
8461,2083045639494119680
8464,248935209263172224
8466,143913599492344576
8468,179830456780379136
8470,236082639888274432
8473,442352975467633280
8477,425262171030044288
8481,448371809493362304
8486,444399411425022208
8488,455777398269269376
8490,436428982915499264
8494,447199111623427200
8496,434959446965404032
8498,158244221732209024
8500,460965237725912320
8502,251363927372438144
8504,271073944606535808
8506,438100000067905280
8508,253451144041592832
8510,452817130710613888
8512,240295624848606464
8514,442724305458783360
8516,336409949186470400
8518,233277987588690560
8521,448055042769086720
8523,507315012958048384
8525,509656075069639680
8529,445114605080747904
8532,247315246384158208
8534,434537857270007424
8536,435376750286306304
8538,468208476731413632
8541,227992806993050368
8543,2174456798533345408
8545,240882008143017216
8547,2062115473587559552
8550,469380075084538624
8553,437853705168768384
8555,233181715902566016
8557,239064511127758208
8559,448693171830094848
8562,470109738490308224
8564,276973477323589632
8566,248772408525339136
8569,437356828990665344
8571,238620931203128064
8573,161533896098430848
8575,423895237558529536
8578,276070743923324288
8580,163159244865912576
8582,460117441241173376
8585,444744692434518656
8589,461364119925451392
8591,436802301471229184
8593,248886006119502336
8595,232230707056307200
8597,232194766769725696
8599,179031386703447680
8601,248830068465689984
8603,139045756573221376
8605,2062446701466641792
8608,441498345693860096
8610,250774309962097280
8612,435079435474001664
8614,240218659033658240
8617,474095674300355456
8619,248877313105780480
8621,172359580209408000
8623,442567109655892992
8625,446629736401004544
8628,449203727476872192
8632,436514195065458560
8634,444544650037247232
8636,421990608538759808
8640,271729287903908352
8642,115810528962069760
8645,181607469431544960
8647,249376663184042880
8649,436786667790598528
8651,461800007568346240
8654,3446511182581442944
8656,436482206149746944
8658,469843995977832704
8660,144025165562429056
8662,435355511671238784
8666,443231760136572672
8669,175463471472045824
8671,447054422763229696
8673,441586379645621376
8675,461637726520481920
8678,241011475637759616
8680,560093284775651072
8685,435323454033407744
8687,447270442443623040
8689,243780183357503872
8692,275184086581714944
8695,433165078348034688
8697,244525613582242048
8699,2173892959536126208
8702,272469808980344704
8704,2165182628435793664
8707,430106477517090560
8712,510353788221523584
8718,2171696685058531328
8724,435647642464171520
8726,245229614557645440
8728,448320231230626048
8731,246090051132109056
8733,435399908749877248
8735,355646042552087680
8737,355242590505237888
8739,248543503949558272
8741,3347092001169941248
8743,248693041829110528
8746,250164699485517696
8748,519218836933256320
8752,2069956984344926848
8755,441519137638296576
8758,249032477384977024
8760,2167035679165421824
8763,453774015060875648
8765,258334006454800512
8767,2070335422512102272
8769,447486114220902400
8771,238771903593810816
8773,180698074533482624
8775,242938404125543168
8782,249592442336422912
8784,442831198606351104
8788,434012015835795712
8790,355706893648353280
8792,463995319973485440
8794,469369492285095936
8796,1937965453857227520
8799,245983810819217152
8801,156684152170403968
8803,247999421789789952
8805,257968139664160512
8807,341904926052487040
8809,461721873519827072
8812,458290435177769472
8815,421999675208908416
8819,443509906517659008
8822,336970665755575040
8824,436753957320075776
8826,440345237172659456
8828,248480213312452096
8830,158211240678601344
8832,412802711419570816
8834,2080183576360076288
8840,178657174793130496
8842,435318510530236928
8844,446974261494668416
8847,163546655213399168
8850,437856694463148928
8852,439305713350102912
8854,2170837588529031680
8857,234131590866547328
8859,451358869051260032
8862,447769002245678080
8864,442708976716805376
8866,412772745427277696
8868,246464022519735552
8870,229025287066133376
8872,435006902061229568
8874,449884600055300352
8877,429997527086150784
8881,252112145032476416
8883,465815836355190144
8885,448814461709657216
8887,439260981266232192
8889,441560021425198336
8891,172549658281824768
8893,242769732171724288
8895,2079029329671329280
8900,164803568800935680
8902,2166933257093896704
8905,248664763764918784
8907,233812659478604032
8909,340863138783575680
8911,3341556922194703232
8913,248145794275336704
8916,167969402078113024
8920,449638996644998656
8923,231847699058347520
8925,2080881285210650112
8928,445136737046542720
8931,454351464825790720
8934,2083054469946924416
8937,249320480712293760
8939,244668520032843520
8941,434337024602310528
8943,254012272923792256
8945,236542716785791360
8947,442660701286371584
8949,247887649560533888
8951,230661257286574208
8953,249685037535607552
8957,247586005420253568
8959,441409701870651904
8961,3457874871476690176
8963,157390420889508992
8965,243516644161869568
8967,252013670021114368
8969,448749904056580992
8973,435618363668173312
8975,449077008765290496
8978,159006806060018560
8980,511349327277309568
8985,427486654848265984
8990,2076005603980311552
8993,341515771948080896
8995,247193479769851392
8997,445495379699149568
8999,336480691590475264
9001,451874716102507392
9003,446605508486769280
9006,258184060558943104
9009,441401730411085312
9011,461056630333611136
9013,437425548468469376
9015,450960437823992320
9017,2070780896512674048
9020,249375696810840192
9022,246839810680980096
9024,453059263786999936
9026,436225676341379328
9028,446783835530913792
9030,3241807578054497920
9032,441468731900188672
9034,454152693741454848
9036,441406472055248000
9038,408127210016554368
9040,2079483458028393856
9043,438460742959628544
9045,237732315350234496
9047,235900013586989568
9049,446863721919310208
9051,337665419666500224
9053,243151056547892480
9055,249141402055923072
9057,236932356220839424
9059,437809797719138944
9062,435422891115958784
9064,442853390699407872
9066,452529058663782016
9068,446373721987740928
9070,448441456683464320
9073,442247491071248000
9077,441658260217759744
9079,450549632789431296
9081,257075615399416448
9083,466285808851164672
9086,439926391963080704
9088,335260611642197248
9090,442041989774502272
9092,427108354134806272
9096,232405941728749952
9098,511372588821264768
9102,436276185158748544
9104,238517435374337408
9106,2174849672087747456
9109,354449357290797824
9111,248830510842404736
9113,460051676702270848
9115,449378270653585152
9118,3340589901718176768
9120,445297746782599808
9123,437127722551059584
9125,1137459867156174976
9129,221996658984754432
9131,243583405133603840
9133,246500851861283584
9139,1088734730197657856
9141,275870491071710848
9143,248534467338958208
9145,233830187242620672
9147,440112003270877312
9151,472185547727500544
9153,244725351039809408
9155,441746496025526144
9157,448574772467568384
9160,245540123517102720
