dr2_source_id,dr3_source_id,n_sectors,Prot,uncertainty,pdm_period,lsp_period,pdm_power,lsp_power,Teff_Curtis20,p2p_rms,a_90_10,snr,ra,dec,pmra,pmdec,parallax,radial_velocity,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag,phot_bp_mean_mag_0,phot_rp_mean_mag_0,phot_g_mean_mag_0,X,Y,Z,U,V,W,v_l,v_b,in_meingast,in_kerr,in_kc,in_cg,in_jaehnig,in_lodieu,in_moranta,in_heyl,manual_check,flag_quality_period,flag_benchmark_period_Andy,in_gyro_sample,flag_nbhr_count,Unnamed: 0,dr2_source_id_supp,dr2_bp_rp,angular_distance,magnitude_difference,ra_supp,dec_supp,parallax_supp,parallax_error,parallax_over_error,pmra_supp,pmdec_supp,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag_supp,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity_supp,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,Teff_Curtis20_fixedreddening,nbhr_count,flag_nbhr_count_supp,abs_magnitude_difference,flag_bad_gaiamatch,M_G,flag_ruwe_outlier,flag_camd_outlier,flag_rverror_outlier,flag_possible_binary,flag_benchmark_period_supp,flag_in_core,flag_pass_author_quality,flag_benchmark_period
510033692897797760,510033692897797760,1,,,0.104,11.182,0.815,0.164,3239.0,23791.55,74782.45,4.25,21.385,59.042,32.135,-15.178,6.871,,18.03,15.109,16.355,12.163,9.272,10.512,-87.71,115.09,-8.73,,,,23.272,-7.421,False,False,True,False,False,False,False,True,,False,True,False,False,2184.0,5.1003369289779776e+17,2.9163494,0.11276033,-0.02806282,21.38501153817422,59.04213583959541,6.871333797651353,0.048002914,143.14409,32.13545434444934,-15.17818005106102,1.0757884,2179.431,16.355099,151.7017,7170.131929801903,965.6564,1.481301,0.0,1.0,0.0,2.0,2.9208984,1.6748772,1.2460213,,,,,,,127.313972160106,-3.539158800788276,46.97490455143378,45.41190017200224,0.0,3314.7195,3313.1077,3316.3667,0.9638,0.6068,0.4045,3287.7188,4.0,True,0.02806282,False,10.540303956050192,False,False,False,True,False,False,False,False
249010457091505280,249010457091505280,1,,,,,,,3169.0,,,,54.441,48.096,21.521,-26.158,5.453,,19.18,16.059,17.351,12.593,9.621,10.886,-156.26,92.39,-18.81,,,,28.424,-7.148,True,True,True,True,True,True,False,True,,False,True,False,False,2187.0,2.4901045709150528e+17,3.147829,0.1263188,-0.032197952,54.44128139170214,48.09639020248086,5.452730065916612,0.0926137,58.876064,21.52135165630026,-26.15824517538462,1.0517913,847.89557,17.351364,39.097466,2988.254889491225,222.06142,1.5182663,0.0,1.0,0.0,1.0,3.1201973,1.8281841,1.2920132,,,,,,,149.40258280853868,-6.041297297819241,63.94948213396502,27.822140346132336,0.0,,,,,,,3147.5938,4.0,True,0.032197952,False,11.034434129416926,False,False,False,True,False,True,False,False
448150842016040448,448150842016040448,2,,,13.436,0.109,0.97,0.166,5309.0,701825.4,1662099.65,4.17,53.134,55.016,20.759,-33.133,5.053,,20.622,19.657,20.147,13.695,12.908,13.31,-160.63,113.79,-2.68,,,,33.641,-14.143,False,False,False,False,False,True,False,False,,False,False,False,False,2189.0,4.4815084201604045e+17,1.1700172,0.20794715,-0.056959152,53.13393321691982,55.01639697938554,5.053034637952195,0.58972764,8.56842,20.7594273430938,-33.13269497768451,0.9724473,212.06462,20.146938,9.7758255,108.70945845039942,10.528896,1.1289285,0.0,0.0,0.0,0.0,0.965065,0.47535324,0.48971176,,,,,,,144.68963620639377,-0.9005624083485345,65.26788401618896,34.69786936478044,0.0,,,,,,,5105.1553,2.0,True,0.056959152,False,13.6646997004022,False,True,False,True,False,False,False,False
249902882575967488,249902882577120000,1,,,0.104,10.59,0.835,0.403,3424.0,448240.95,1006779.49,31.45,54.362,50.493,44.408,-39.246,7.003,,21.791,18.528,20.004,15.743,12.638,14.086,-120.24,75.32,-9.97,,,,39.801,-3.636,False,False,False,False,False,True,False,False,,False,False,False,False,2193.0,2.499028825759675e+17,2.6425362,0.109591454,0.0025596619,54.36240724313021,50.49268575695205,7.00345974357028,0.55558217,12.605624,44.40776960954175,-39.24643978242939,1.0926001,202.07953,20.004383,6.4057746,307.50757387696484,67.040184,1.7791679,0.0,2.0,0.0,0.0,3.2631302,1.7870026,1.4761276,,,,,,,147.93528692610406,-4.141540325302495,64.61809181887061,30.14655364776829,0.0,,,,,,,3422.4531,7.0,True,0.0025596619,False,14.230946270334703,False,True,False,True,False,False,False,False
2126150240504643968,2126150240504643968,1,,,14.0,4.775,0.899,0.063,3206.0,8679.37,19761.85,2.86,291.604,43.963,7.187,-1.038,4.227,,17.281,14.323,15.583,10.356,7.433,8.686,55.21,222.72,51.39,,,,2.423,-7.723,False,False,True,False,False,False,False,False,,False,False,False,False,2195.0,2.126150240504644e+18,2.9736032,0.055724446,-0.028388977,291.60355594614776,43.962924276955725,4.226747075405775,0.028867073,146.42104,7.187035944184558,-1.038405195875366,1.1745566,1532.6725,15.5832,111.316444,14785.844320555052,949.7078,1.4951744,0.0,3.0,0.0,2.0,2.957533,1.6976128,1.2599201,,,,,,,76.11683513968083,12.65942325947603,308.1094785685406,64.57023643941197,0.0,3364.912,3362.401,3369.1377,1.2425,0.7819,0.5279,3255.6562,4.0,True,0.028388977,False,8.713231758865268,False,True,False,True,False,False,False,False
441158703978850944,441158703978850944,1,,,0.104,13.084,0.897,0.088,3876.0,490901.63,993195.92,2.68,43.874,52.913,19.167,-7.135,3.091,,21.848,19.334,20.552,13.766,11.493,12.655,-248.65,200.44,-30.23,,,,30.872,3.798,False,False,False,False,False,True,False,False,,False,False,False,False,2197.0,4.4115870397885094e+17,2.1194,1.0410649,-0.054130554,43.87415120261183,52.91338564659716,3.090939044200581,1.0075364,3.0678186,19.166655163539826,-7.135225639563467,1.1130233,142.04402,20.552382,4.4830003,146.34182273378545,16.65574,1.5122857,0.0,0.0,0.0,0.0,2.5132542,1.2953472,1.217907,,,,,,,141.12133517936766,-5.520733619050104,58.18813302241964,34.44752565060569,0.0,,,,,,,3769.1035,3.0,True,0.054130554,False,13.002833718062488,False,True,False,True,False,False,False,False
246120906175479296,246120906175479296,1,,,1.035,0.113,0.963,0.017,4371.0,971570.35,1812004.72,8.88,62.402,47.608,3.849,-5.181,3.338,,21.289,19.77,20.685,13.6,12.204,13.071,-266.49,130.88,-14.95,,,,8.938,-1.688,False,False,False,False,False,True,False,False,,False,False,False,False,2199.0,2.461209061754793e+17,1.5790997,1.3208923,-0.07062721,62.402128190250544,47.60806236643141,3.337722345927052,1.1888952,2.807415,3.8489189902904775,-5.180633109739176,1.0204108,142.54335,20.684866,4.340516,97.99848231163432,12.767783,1.3935871,0.0,0.0,1.0,1.0,1.5188351,0.603817,0.9150181,,,,,,,153.84258285345012,-3.014045589876357,69.64738091560726,26.100010805824105,0.0,,,,,,,4343.705,3.0,True,0.07062721,False,13.302116983165703,False,True,False,True,False,False,False,False
243105083218241664,243105083218241664,1,,,0.455,0.456,0.441,0.553,3190.0,7307.82,30314.12,28.1,51.956,47.459,24.792,-26.73,6.524,,17.468,14.343,15.629,11.283,8.3,9.559,-128.94,79.3,-19.67,,,,25.743,-5.789,False,True,True,False,False,True,False,False,,False,False,False,False,2201.0,2.4310508321824166e+17,3.1041412,0.08725298,-0.030409813,51.95561501387383,47.45920008980143,6.524001816094941,0.041975517,155.42398,24.79184130740849,-26.73014119525213,1.1728998,1143.3787,15.629299,136.66191,14519.399620045317,437.4083,1.5096668,0.0,0.0,0.0,0.0,3.1250544,1.8387794,1.2862749,,,,,,,148.40469265762783,-7.529249965129428,61.93814020981439,27.65817059224837,0.0,3381.421,3378.428,3384.8586,1.4886,0.9267,0.6304,3175.0312,2.0,True,0.030409813,False,9.701869530135257,False,True,False,True,False,False,False,False
251005761459465600,251005761459465600,1,0.504,2.19e-05,0.504,0.504,0.292,0.616,3480.0,9472.79,38224.83,26.17,60.339,51.722,18.178,-26.045,5.24,,16.839,14.306,15.462,10.205,7.777,8.908,-164.6,94.65,-2.36,,,,27.734,-6.961,True,True,True,False,False,True,False,False,g,True,True,True,False,2203.0,2.510057614594656e+17,2.5261316,0.09007054,-0.022130013,60.33869358393545,51.72150901775077,5.239614629240099,0.034497388,151.88438,18.178425489588093,-26.045299590867685,1.1008415,1661.2251,15.461712,173.92215,15027.783835061551,698.1042,1.424708,0.0,2.0,0.0,0.0,2.533472,1.3774185,1.1560535,,,,,,,150.10172114234066,-0.8406593291234677,69.17901170306976,30.404667663053058,0.0,3593.161,3590.7039,3607.6687,0.957,0.6318,0.3906,3482.0234,2.0,True,0.022130013,False,9.058208613741092,False,False,False,True,False,False,True,True
442860022127800320,442860022127800320,1,,,,,,,3239.0,,,,49.048,51.451,29.736,-38.087,5.984,,21.281,18.252,19.628,14.828,11.978,13.32,-135.1,95.95,-14.8,,,,35.776,-13.143,False,False,False,False,False,True,False,False,,False,False,False,False,2205.0,4.428600221278003e+17,3.0679035,0.23631124,-0.031446457,49.04756560990733,51.45132406343341,5.983991718330874,0.3977901,15.043089,29.736003008740692,-38.087276785486296,1.0114142,305.32208,19.628391,7.358387,396.45654232260034,66.878716,1.6532232,0.0,1.0,0.0,0.0,3.0281315,1.6521473,1.3759842,,,,,,,144.61559575125997,-5.221761237810151,61.1981497316509,32.02750476712264,0.0,,,,,,,3197.875,1.0,True,0.031446457,False,13.513346184899085,False,True,False,True,False,False,False,False
2069222166985430656,2069222166985430656,2,,,0.606,0.606,0.615,0.382,,358.67,1956.74,35.6,305.308,43.589,6.046,1.346,4.407,-21.9,7.837,7.856,7.858,0.966,1.03,1.002,36.09,222.16,15.3,-19.36,-32.73,-13.2,4.846,-4.516,False,False,True,False,False,False,False,False,,False,True,False,True,2207.0,2.0692221669854305e+18,-0.007873058,0.1882347,0.016158104,305.3084460117438,43.589238767456,4.40688959128684,0.027718645,158.98648,6.045964098246678,1.3463078957300714,1.1002958,2689.8875,7.857917,2196.9402,5712238.966879652,2181.7285,1.1612538,0.0,6.0,0.0,25.0,-0.019179821,-0.02121687,0.0020370483,-21.897728,1.3005342,1.0,251.23698,260.14203,18.179861,80.78933828496038,3.912825708598505,327.3700780488458,60.19268123986979,0.0,10631.631,10605.259,10655.845,0.0935,0.0906,0.0483,,0.0,False,0.016158104,False,1.0785776818700086,False,False,False,False,True,False,False,False
459465194626557952,459465194626557952,1,,,0.104,0.951,0.63,0.16,,402451.72,2900374.43,100.92,44.51,55.196,46.58,-73.889,4.554,,21.479,19.098,20.586,14.351,12.153,13.595,-167.92,138.96,-12.23,,,,78.385,-45.038,False,False,False,False,False,True,False,False,,False,False,False,False,2210.0,4.5946519462655795e+17,4.164297,0.57855177,-0.024785995,44.51008514578802,55.19633503277562,4.554190327771051,0.9307585,4.892988,46.58017525687588,-73.88888166201663,1.3026695,163.09058,20.586384,4.911703,181.88497915671823,22.82868,1.9760693,0.0,0.0,0.0,0.0,2.3804932,0.8925133,1.4879799,,,,,,,140.3899912871568,-3.325404585684649,59.59875976146765,36.455260887248585,0.0,,,,,,,,7.0,True,0.024785995,False,13.87843970259348,True,True,False,True,False,False,False,False
439476485548772096,439475729635634432,1,,,0.104,13.436,0.67,0.352,3789.0,44980.86,124362.69,41.12,43.462,49.726,13.647,-23.886,5.244,,18.122,16.039,17.352,11.533,9.528,10.818,-148.68,114.61,-27.57,,,,20.755,-13.476,False,False,False,False,True,True,False,False,,False,False,False,False,2212.0,4.394764855487721e+17,2.0666046,2.1724422,0.1495552,43.46240006272351,49.726461065274606,5.243848252846387,0.54356796,9.647088,13.647499846419302,-23.88564495010556,4.6047044,133.76242,17.352266,78.63915,3046.040002458968,302.12146,1.7684114,0.0,0.0,0.0,1.0,2.083624,0.7699146,1.3137093,,,,,,,142.36590707098586,-8.46979777767813,56.595829877985466,31.54236373949836,0.0,,,,,,,3816.1465,6.0,True,0.1495552,True,10.950516889297711,True,True,False,True,False,False,False,False
444727821798106752,444727821798106752,1,,,5.065,2.516,0.238,0.376,3184.0,79876.0,1180195.72,42.87,58.516,55.719,22.053,-23.365,5.801,,19.696,16.63,17.99,13.225,10.315,11.646,-143.34,94.2,4.9,,,,25.938,-3.234,False,True,False,False,False,False,False,False,,False,False,False,False,2214.0,4.4472782179810675e+17,3.1351452,0.17786275,-0.035413742,58.51611598366519,55.71864994913442,5.800840685951222,0.12779549,45.39159,22.05305172058805,-23.36486597603727,0.9174773,1001.49646,17.990433,18.77158,1766.1238161003814,133.07863,1.6239239,0.0,4.0,0.0,1.0,3.065462,1.7053719,1.3600903,,,,,,,146.69536826741955,1.5121837822788,69.07602191514813,34.54345243034427,0.0,3163.896,3162.9688,3165.2686,1.1308,0.6803,0.4897,3155.75,7.0,True,0.035413742,False,11.807887430186238,False,True,False,True,False,False,False,False
242044015838635136,242044015838635136,1,,,0.49,0.49,0.908,0.097,3756.0,850970.71,1642746.65,12.61,52.861,46.116,9.574,-16.957,4.636,,21.822,19.238,20.585,14.906,12.437,13.758,-183.32,107.12,-30.41,,,,17.912,-8.441,False,False,False,False,False,True,False,False,,False,False,False,False,2216.0,2.4204401583863514e+17,2.1276321,0.42660555,-0.055173874,52.86135065577285,46.11613134496702,4.635834643266114,1.3521346,3.4285305,9.574133847050414,-16.95670759407539,1.0462589,136.41943,20.58499,4.5259476,160.00789694316444,17.851025,1.6881918,0.0,0.0,0.0,1.0,2.5844631,1.2370148,1.3474483,,,,,,,149.69396632109496,-8.275957552849617,62.19741094017085,26.197033575136288,0.0,,,,,,,3762.045,8.0,True,0.055173874,False,13.91562923078152,False,True,False,True,False,False,False,False
443242587752262912,443242587752262912,2,,,0.104,7.384,0.918,0.091,3375.0,300727.44,828014.45,54.98,53.379,52.894,24.569,-37.536,4.655,,21.195,18.18,19.551,13.956,11.243,12.557,-177.01,119.25,-9.05,,,,42.295,-16.598,False,False,False,False,False,True,False,False,,False,False,False,False,2218.0,4.432425877522629e+17,2.9178886,0.15226217,-0.015033722,53.37904046717602,52.89416271967684,4.654712764279498,0.47089,9.884926,24.56918462877376,-37.536374549962986,1.0720007,281.27127,19.550865,4.6281376,423.7081839540004,58.92285,1.6469795,0.0,2.0,0.0,1.0,3.015257,1.6446209,1.370636,,,,,,,146.03274098031432,-2.5505604440254888,64.70474532835942,32.623015094081936,0.0,,,,,,,3287.2188,2.0,True,0.015033722,False,12.89032960557944,False,True,False,True,False,False,False,False
453465056595578368,453465056595578368,1,,,0.284,0.285,0.688,0.312,3176.0,22312.92,74128.75,28.17,42.455,53.786,28.381,-18.105,6.288,,18.293,15.176,16.463,12.095,9.083,10.351,-120.79,101.47,-13.84,,,,25.119,-2.795,False,True,False,False,False,True,False,False,,False,True,False,False,2221.0,4.534650565955784e+17,3.0914202,0.16505782,-0.021566391,42.45454132602905,53.78551979511572,6.288075557354158,0.053286795,118.00439,28.38086060378958,-18.10509232607457,1.0152409,810.2345,16.462519,90.167786,6744.361471001586,290.66272,1.511585,0.0,2.0,0.0,3.0,3.1173792,1.8304043,1.2869749,,,,,,,139.96670853625332,-5.124592934349036,57.59784425834817,35.56325617268795,0.0,3325.7288,3321.638,3332.4214,1.2727,0.7888,0.5422,3182.9375,2.0,True,0.021566391,False,10.45510744968674,False,False,False,True,False,False,False,False
249149029917670016,249149029917670016,1,,,,,,,,,,,52.654,48.103,21.285,-26.856,5.616,7.23,5.786,5.814,5.807,-0.754,-0.599,-0.691,-149.99,92.17,-20.4,-30.88,-32.49,-16.19,27.593,-8.226,False,True,True,True,False,True,False,True,,False,False,False,True,2223.0,2.4914902991767e+17,-0.031582355,0.35719877,0.00951767,52.65410888631845,48.10348438764191,5.615808705800172,0.11941483,47.027733,21.285007888547145,-26.855954346337384,1.8846321,1559.5859,5.806673,1003.67834,37448501.67994379,851.49365,1.1574458,0.0,0.0,10.0,1.0,-0.028754711,-0.021118164,-0.007636547,7.227358,0.9344276,1.0,628.99817,340.85492,10.614282,148.42338490143487,-6.732352294224822,62.64938001045672,28.14839510911044,0.0,,,,,,,,0.0,False,0.00951767,False,-0.4462654211938019,True,False,False,False,True,False,False,False
161093163734221056,161093163734221056,1,,,5.636,5.573,0.917,0.065,3406.0,11080.58,24545.57,4.52,71.15,32.015,17.484,-23.401,5.007,-1.71,17.109,14.377,15.565,10.273,7.702,8.856,-193.24,34.65,-30.28,-14.08,-39.62,-8.47,27.468,-1.538,False,True,False,False,False,False,False,False,,False,False,False,False,2225.0,1.6109316373422106e+17,2.7273293,0.11824002,-0.029708862,71.14956475603371,32.01466107726748,5.007474497853484,0.039404776,127.07786,17.48409039623741,-23.400663109352895,0.9951866,1742.8042,15.56547,188.61253,14076.219791197096,514.3163,1.4331889,0.0,3.0,0.0,1.0,2.7320328,1.5432434,1.1887894,-1.70851,5.9537044,2.0,3.683475,,,169.8309570302055,-8.911883751535232,73.86682251898877,9.62508293488076,0.0,4670.004,4656.6304,4685.921,3.9797,2.7538,1.4841,3381.8125,1.0,True,0.029708862,False,9.06356347276797,False,True,False,True,False,False,False,False
238639863418126720,238639863418126720,1,,,7.848,7.973,0.81,0.137,6432.0,308.22,1239.0,6.56,53.301,44.157,26.635,-30.845,6.908,-0.3,9.65,8.994,9.403,3.659,3.082,3.448,-124.5,68.7,-23.95,-23.03,-36.64,-13.48,27.11,-6.428,True,True,True,False,False,False,False,False,,False,True,False,True,2227.0,2.3863986341812672e+17,0.6639261,0.13933176,0.0075979233,53.30059315589344,44.15675714315528,6.907780087900704,0.016539613,417.65067,26.63457911064537,-30.844804433322444,0.894266,5946.195,9.402914,2957.307,2003212.138567724,3907.183,1.1915221,0.0,0.0,0.0,0.0,0.65599823,0.24666214,0.4093361,-0.29628694,0.57916343,1.0,113.78307,54.558044,3.568502,151.1033606210618,-9.689200842523835,61.95566139750197,24.22541350407828,0.0,6508.278,6498.467,6520.5586,0.1787,0.1553,0.0839,,0.0,False,0.0075979233,False,3.599606563076554,False,False,False,False,True,True,False,False
1112647944167397504,1112647944167397504,3,,,0.104,10.16,0.487,0.621,3932.0,1687.41,6704.57,6.11,102.015,71.299,2.358,-45.826,7.771,6.97,14.298,12.468,13.402,8.733,6.912,7.843,-93.27,68.62,55.09,-33.78,-29.94,-7.33,27.68,-3.478,False,False,False,False,False,False,False,True,,False,True,False,True,2229.0,1.1126479441673975e+18,1.8386402,0.06776113,-0.015703201,102.01502968748636,71.29917814587309,7.77116249639008,0.012480967,622.64105,2.358130936126152,-45.82594547617456,1.0446554,4820.054,13.402237,1137.8159,81684.3552677426,2184.7014,1.3133059,0.0,0.0,0.0,0.0,1.8308191,0.89613056,0.93468857,6.965881,0.951756,2.0,26.845451,,,143.70507352578088,25.321995558574063,95.73570984782071,48.09904265255201,0.0,,,,,,,4039.3535,0.0,False,0.015703201,False,7.8546668896264755,False,False,False,False,True,False,False,False
446805383378441984,446805383378441984,1,,,,,,,3432.0,,,,49.225,54.612,45.117,-82.0,4.999,,21.441,18.948,20.383,14.492,12.196,13.584,-158.85,119.56,-8.21,,,,77.0,-43.204,False,False,False,False,False,True,False,False,,False,False,False,False,2233.0,4.46805383378442e+17,2.7321434,0.6233123,-0.033041,49.22474728945328,54.612003534381664,4.999038734323573,0.729178,6.855718,45.11658396600845,-82.00047735624018,1.074651,174.47728,20.382923,4.8328023,208.82316107751404,30.013573,1.8513118,0.0,1.0,0.0,0.0,2.4924831,1.0580082,1.434475,,,,,,,143.03404889486183,-2.48101198609808,62.50341858415381,34.99692912821765,0.0,,,,,,,3379.9844,5.0,True,0.033041,False,13.87735563538655,False,True,False,True,False,False,False,False
119707717861726080,119707717861726080,1,,,0.144,3.385,0.952,0.216,3494.0,426961.03,800187.21,21.13,52.563,28.565,17.563,-19.643,4.324,,21.364,18.887,20.171,14.275,11.919,13.175,-200.15,71.44,-87.62,,,,28.263,-5.089,False,False,False,False,False,False,False,True,,False,False,False,False,2235.0,1.1970771786172608e+17,2.518015,0.47477,-0.028945923,52.56294198784952,28.564914194915666,4.323719006774079,0.8506359,5.082926,17.563026601323454,-19.6432996081516,1.0397131,178.8238,20.171421,5.849928,220.98334685992876,17.05388,1.6157761,0.0,0.0,0.0,0.0,2.476986,1.1925621,1.2844238,,,,,,,160.33813541501306,-22.540997859585403,57.249728993119454,9.282362997381451,0.0,,,,,,,3486.2812,1.0,True,0.028945923,False,13.3507083606732,False,True,False,True,False,False,False,False
436513988907722624,436513988907722624,1,,,0.104,6.924,0.656,0.389,4066.0,2202.65,7890.26,53.3,48.945,49.802,24.301,-24.769,5.759,-0.75,14.754,12.937,13.866,8.287,6.577,7.469,-141.42,97.42,-19.68,-25.56,-35.85,-13.78,27.628,-6.731,True,True,True,True,True,True,False,True,,False,True,False,True,2237.0,4.365139889077226e+17,1.816083,0.06107232,-0.01462841,48.94471260324525,49.80248102112297,5.758578586574885,0.018539788,310.60648,24.30123697964807,-24.76861670371977,1.0871106,1300.1008,13.865526,292.495,53008.692185509535,539.5256,1.3099402,0.0,3.0,0.0,3.0,1.8168135,0.8883152,0.92849827,-0.745521,4.170337,2.0,9.805172,,,145.43466022402671,-6.656784287202958,60.53659018386798,30.477304131383303,0.0,4159.6836,4156.9624,4166.5693,0.7148,0.5164,0.2781,4063.1958,0.0,False,0.01462841,False,7.667102689210715,False,False,False,False,True,True,False,False
203207684598407296,203207684598407296,1,,,0.117,6.56,0.957,0.034,,58766.07,113672.23,3.66,70.107,41.259,30.151,-49.456,9.509,,20.197,16.732,18.077,15.059,11.615,12.956,-99.68,31.94,-6.17,,,,28.356,-5.025,True,False,False,False,False,False,False,False,,False,False,False,False,2239.0,2.032076845984073e+17,3.421898,0.08249994,-0.0055332184,70.10692509661206,41.259200364686826,9.508744695092966,0.16504426,57.6133,30.1514202804973,-49.45578282739649,1.0313597,689.1692,18.076782,15.699625,1607.7737053306014,164.37122,1.5550014,0.0,1.0,0.0,1.0,3.4643784,2.1199303,1.3444481,,,,,,,162.23397699699655,-3.5115353082789795,74.31423913237067,18.897078011795763,0.0,3080.4258,3074.6172,3086.9739,1.1061,0.6582,0.47,,6.0,True,0.0055332184,False,12.9673981614187,False,True,False,True,False,False,False,False
417041637979226880,417041637979226880,2,,,0.104,8.444,0.607,0.426,3203.0,21676.69,86117.96,58.96,12.629,53.284,23.311,-9.154,4.765,,18.726,15.74,17.008,11.941,9.05,10.299,-111.53,173.02,-34.48,,,,23.033,-9.142,True,False,False,False,False,False,False,True,,False,True,False,True,2241.0,4.170416379792269e+17,3.0417204,0.1296312,-0.031011581,12.62861096741918,53.28413996470032,4.764723547296913,0.07676244,62.07103,23.31103823240941,-9.154035321241995,1.0583704,1139.8044,17.007841,52.40325,4010.5877712508486,353.45923,1.5023041,0.0,2.0,0.0,2.0,2.9862194,1.7182541,1.2679653,,,,,,,122.79194074571276,-9.58735904251296,36.94815766703015,43.1154369389194,0.0,3321.937,3319.1533,3324.035,1.0129,0.631,0.4337,3213.9688,0.0,False,0.031011581,False,10.39802964835785,False,False,False,False,True,False,False,False
470088744688675456,470088744688675456,1,,,0.21,5.364,0.958,0.023,3362.0,592605.2,1339974.52,24.19,61.299,57.886,16.924,-15.02,4.564,,21.48,19.467,20.667,14.597,12.66,13.836,-181.0,120.13,16.22,,,,23.369,0.123,False,False,False,False,False,True,False,False,,False,False,False,False,2244.0,4.7008874468867546e+17,2.75099,0.20055123,-0.04203987,61.29911155181281,57.885668220027576,4.564013362601611,1.0329449,4.418448,16.92402565524815,-15.01950198701234,0.9971599,158.47815,20.666716,2.1754873,129.4832672654528,10.281617,1.6134348,0.0,0.0,0.0,0.0,2.0123005,0.8129463,1.1993542,,,,,,,146.43673544464676,4.148206637502017,71.5388545072008,36.27172275322848,0.0,,,,,,,3370.7656,5.0,True,0.04203987,False,13.96345015836498,False,True,False,True,False,False,False,False
271094178196435328,271094178196435328,1,,,7.121,6.876,0.966,0.026,,109800.58,209012.97,3.24,66.681,51.176,21.342,-37.544,7.331,,21.047,17.468,18.906,15.222,11.742,13.162,-121.39,60.96,3.83,,,,26.946,-6.94,False,True,False,False,False,False,False,False,,False,False,False,False,2246.0,2.7109417819643533e+17,3.730236,0.21482843,-0.012252808,66.68068206844387,51.17580834614535,7.331456752093497,0.23767848,30.84611,21.34211606155549,-37.54437313529426,1.0016515,487.8982,18.905891,7.119227,816.5862283253109,105.237,1.6836778,0.0,0.0,0.0,1.0,3.5791225,2.141121,1.4380016,,,,,,,153.34405128109927,1.482721442489086,73.50536155797292,29.06342156819805,0.0,2765.8567,2756.2256,2779.0327,0.1898,0.1058,0.0915,,4.0,True,0.012252808,False,13.231842803625286,False,True,False,True,False,False,False,False
244596502021427456,244596502021427456,1,,,0.104,7.91,0.757,0.177,,266.92,1631.28,9.31,56.472,45.6,23.209,-27.745,6.263,0.93,7.596,7.522,7.582,1.366,1.386,1.384,-139.37,73.97,-19.53,-23.84,-35.71,-12.87,26.685,-5.605,True,True,True,True,False,True,False,False,,False,True,False,True,2248.0,2.4459650202142746e+17,0.080956936,0.14660488,0.014489174,56.47194402472813,45.59981548635759,6.262669402003744,0.03542346,176.7944,23.208807756788246,-27.745301672552287,1.0671105,2815.7825,7.582271,1917.2726,7770550.51580749,1987.2863,1.160954,0.0,43.0,0.0,39.0,0.07455015,0.0140452385,0.060504913,0.9260034,0.3532573,1.0,319.96674,47.815548,2.0738778,152.0382576804189,-7.184058210980647,64.7477776502647,25.05635902617806,0.0,,,,,,,,0.0,False,0.014489174,False,1.5660685314793987,False,False,False,False,True,True,False,False
506830540646642560,506830540646642560,1,,,,,,,3898.0,,,,33.236,58.873,32.84,-19.394,6.511,-13.13,14.278,12.385,13.342,8.281,6.417,7.364,-104.83,111.22,-5.99,-21.62,-40.48,-12.64,27.001,-5.984,True,False,False,False,False,False,False,False,,False,False,False,True,2250.0,5.0683054064664256e+17,1.8950968,0.0641136,-0.014679909,33.2359390497998,58.873317156506005,6.511195808766442,0.017337237,375.5613,32.83972621917595,-19.393641742895223,1.3668644,4456.156,13.341928,1114.7502,88114.52884669139,2139.6433,1.3221875,0.0,0.0,0.0,0.0,1.8926764,0.9360256,0.95665073,-13.127067,4.0202923,1.0,18.276228,,,133.30983500088743,-2.346389826266316,54.24318031531556,42.27494822517282,0.0,,,,,,,3981.0986,0.0,False,0.014679909,False,7.41023130797875,True,True,False,True,False,False,False,False
238387521201284608,238387521201284608,1,,,0.279,0.349,0.965,0.031,3509.0,321169.96,593460.96,14.98,54.605,43.75,28.797,-28.511,5.637,,21.411,18.331,19.665,14.967,11.996,13.31,-154.02,81.47,-28.63,,,,33.612,-4.599,False,False,False,False,False,True,False,False,,False,False,False,False,2252.0,2.383875212012846e+17,2.4486332,0.3105928,-0.020626068,54.60527048005016,43.75015090617287,5.636589285657079,0.4645211,12.134193,28.797177272098004,-28.51129793803369,1.1200551,274.85297,19.664932,6.5413737,368.8986501081376,46.854256,1.5838157,0.0,1.0,0.0,1.0,3.0802708,1.745966,1.3343048,,,,,,,152.11476138015115,-9.459327743473048,62.83492805425547,23.591884116221024,0.0,,,,,,,3525.8906,2.0,True,0.020626068,False,13.420014204861804,False,True,False,True,False,False,False,False
