Unnamed: 0,dr2_source_id,dr2_bp_rp,dr3_source_id,angular_distance,magnitude_difference,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,Teff_Curtis20,nbhr_count,flag_nbhr_count,abs_magnitude_difference,flag_bad_gaiamatch,M_G,flag_ruwe_outlier,flag_camd_outlier,flag_rverror_outlier,flag_possible_binary,flag_benchmark_period
2581,436305287854413568,2.318842,436305287854413568,6.5855618,-0.00033569336,47.96478016413105,48.449782259738996,,,,,,,52.824062,20.965813,3.0365357,124.5534929612023,7.808339,1.9286461,0,0,0,0,2.348053,0.8917465,1.4563065,,,,,,,145.59581260039857,-8.145197636037286,59.35663344426189,29.384005136913846,0,,,,,,,3610.8555,6,True,0.00033569336,True,,False,False,False,True,False
2584,341728733605991552,2.8902416,341728733605991552,0.41630682,-0.032396317,38.775490101077416,45.27313619844105,4.703068893746269,0.35700613,13.173636,47.15910628599884,-29.431092423955498,1.008817,322.19427,19.460386,9.217782,427.8252134075531,61.087055,1.5666118,0,4,0,2,2.7755432,1.4848862,1.290657,,,,,,,141.39992471071653,-13.848914822733327,51.38811064093975,28.459228021036402,0,,,,,,,3301.6406,3,True,0.032396317,False,12.822292979410658,False,True,False,True,False
2586,232744831824061056,1.9080372,232744831824061056,0.7379845,-0.035814285,65.28861614983111,45.042104380535044,2.6136247974534257,1.7612114,1.4839927,3.791436656506906,-3.5033894334196862,1.0081749,116.586494,20.540516,4.5574493,133.2393793516337,11.368318,1.4873295,0,0,0,0,1.9807148,0.8765125,1.1042023,,,,,,,157.06228598839863,-3.484167875499402,71.25422272860907,23.197932423578916,0,,,,,,,3967.9463,3,True,0.035814285,False,12.62673210950907,False,True,False,True,False
2588,441592804916519808,3.1000137,441592804916519808,0.1953935,-0.035640717,52.167637542596296,49.853002619616895,6.711776918436066,0.07976729,84.141975,26.153308798830643,-29.302225960436157,0.96155965,1247.8634,16.975168,42.509888,4457.781811931161,384.96854,1.6040221,0,56,0,56,3.1022997,1.7522297,1.35007,,,,,,,147.15667132774996,-5.476815892635738,62.85395109820982,29.917783405957536,0,,,,,,,3177.7812,5,True,0.035640717,False,11.109355794500637,False,True,False,True,False
2591,444252278725662464,2.6645775,444252278725662464,0.22443554,-0.0097408295,57.44064694467996,53.55617359897807,4.821679780583594,0.23759949,20.293308,16.61724366689827,-29.017807896653665,1.0665741,492.00076,18.966904,6.306878,674.2219201567423,29.195599,1.5232857,0,0,0,0,3.069622,1.7786064,1.2910156,,,,,,,147.57622908285134,-0.5584715557281442,67.69621746833093,32.608987156485526,0,,,,,,,3412.25,4,True,0.0097408295,False,12.38289550878431,False,True,False,True,False
2593,244652336594355072,2.1873589,244652336594355072,1.5416822,-0.05255699,55.31073706478622,45.007505664748315,4.912890440629507,1.3422979,3.66006,11.383815810965313,-7.216827616453097,1.0750104,119.456764,20.682915,6.0327296,116.50255602662112,20.32345,1.5941443,0,0,0,1,1.658598,0.55773926,1.1008587,,,,,,,151.75326938264595,-8.152603331449855,63.71470242770622,24.68302888187242,0,,,,,,,3711.67,4,True,0.05255699,False,14.139600130420202,False,True,False,True,False
2595,355343947436467200,2.712223,355343947436467200,2.018988,0.006641388,35.202358355833745,49.43764045930675,4.749830784140714,0.1978183,24.01108,34.93768403799501,-22.562411935671946,2.0121365,390.1303,17.69532,27.063147,2416.1778998865943,188.35866,1.7345607,0,22,0,22,2.8101273,1.4048805,1.4052467,,,,,,,137.51195878058545,-10.887345575325199,50.56692156522556,33.222967143442425,0,,,,,,,3389.4062,3,True,0.006641388,True,11.078710818757832,True,True,False,True,False
2597,2209824342387810944,2.3960676,2209824342387810944,0.09454127,-0.015842438,358.466730057293,66.75156733798022,5.36724237189649,0.021741834,246.86244,24.042919137225542,3.1203076352231385,1.0676132,1702.7745,15.029187,201.19463,22337.41269473738,230.62857,1.4464525,0,30,0,28,2.4095774,1.2557039,1.1538734,,,,,,,117.28376273636884,4.513234859193589,42.04080675908917,57.90686295332121,0,3515.3708,3510.1853,3520.7188,0.7662,0.5118,0.3092,3558.5312,1,True,0.015842438,False,8.677943239630839,False,True,False,True,False
2601,243522962057522560,3.1393375,243522962057522560,0.07442842,-0.007413864,56.55606616252615,43.42175225188132,6.818711953843761,0.14376177,47.430634,23.71043772896317,-42.15067429945853,1.0103741,697.54596,17.75677,23.726194,2015.4920423994363,224.90721,1.4833452,0,0,0,0,3.1554165,1.8855896,1.2698269,,,,,,,153.4505647489455,-8.85496076575652,64.23870749387237,22.927676357394056,0,3282.735,3275.964,3289.9136,1.4111,0.8777,0.5794,3152.625,4,True,0.007413864,False,11.925280903896283,False,True,False,True,False
2603,223689322777005312,1.0388136,223689322777005312,0.13912927,-0.0011205673,58.4319246847636,38.62509395963184,6.767909498140137,0.019016903,355.88913,24.496758444809217,-36.41329886616154,1.0092674,1975.166,11.260507,821.52246,427371.1540751818,1317.4113,1.2115988,0,0,0,0,1.021842,0.4322176,0.5896244,22.797388,0.3292966,1,62.745174,,,157.65911424461876,-11.65863094136934,64.54000288085628,17.934957343976727,0,5207.1426,5205.4136,5209.6387,0.0009,0.0007,0.0004,5466.082,0,False,0.0011205673,False,5.412779342922905,False,False,False,False,True
2605,239571218484132480,2.107172,239571218484132480,0.06656253,-0.017931938,48.88957516753545,41.502063115196115,5.478648132823945,0.027418356,199.8168,23.06664309978166,-20.864022895881284,0.9832669,800.5208,14.597585,129.2259,29778.271056932197,179.67625,1.3613718,0,2,0,1,2.1073437,1.0729055,1.0344381,23.88833,7.86444,2,7.743021,,,149.89617740824968,-13.702491170684517,57.77793182245932,22.55126551638879,0,,,,,,,3779.8398,0,False,0.017931938,False,8.290951767866408,False,False,False,False,True
2607,446023974209758080,2.7972908,446023974209758080,0.2701614,-0.022672653,49.44107904858686,52.49230205866426,4.571028896818293,0.5822922,7.85006,14.614066153918543,-24.03530039833109,1.0598063,209.03653,20.198576,6.986196,226.0814418490205,33.9311,1.7023714,0,0,0,0,2.4455452,1.1092033,1.3363419,,,,,,,144.26857643063397,-4.210430680575936,61.8515050279686,32.943295484246335,0,,,,,,,3348.9375,3,True,0.022672653,False,13.498645807466762,False,True,False,True,False
2609,449858383573448832,2.809761,449858383573448832,0.5380305,-0.029115677,53.61940906535448,58.29195176744224,4.621617501724124,1.0037351,4.6044197,56.38151763006469,-23.80563311366005,1.0921258,150.6857,20.67996,4.6342835,142.4855428579031,24.847223,1.6271608,0,0,0,0,2.6518726,1.3353806,1.3164921,,,,,,,143.01288728787665,1.9260307380544217,66.77900225840833,37.74995214815942,0,,,,,,,3342.6094,4,True,0.029115677,False,14.003930246742474,False,True,False,True,False
2612,180906638147401728,3.2355986,180906638147401728,0.3059776,-0.022170067,80.97275924975244,32.82617297293217,12.604001736925053,0.08716248,144.60352,22.800577415664975,-64.94950477155689,3.4026005,1309.6799,14.646969,267.73306,36803.7887116186,664.127,1.5348319,0,0,0,0,3.2387943,1.9249897,1.3138046,,,,,,,174.20538519202177,-1.8109513091822604,82.31465551318414,9.627410334181835,1,,,,,,,3097.9375,4,True,0.022170067,False,10.149511113307591,True,True,False,True,False
2614,354728603178723072,2.9830055,354728603178723072,0.08473054,-0.035348892,34.24295058132011,47.70904728739745,5.110071913123881,0.06519746,78.378395,23.18531491460716,-17.654695487296003,1.1067915,1253.3295,16.683794,66.611824,5316.033796527214,425.9555,1.4803637,0,1,0,0,2.9649878,1.7151203,1.2498674,,,,,,,137.49967448212595,-12.728733736646175,49.07738452962939,31.875903126020386,0,3395.769,3391.849,3418.463,1.1616,0.7309,0.4922,3249.5312,1,True,0.035348892,False,10.225929081236096,False,False,False,True,False
2616,248334085642021888,2.874361,248334085642021888,0.07876523,-0.027079582,55.769410838101464,47.13948183403263,5.884892228198075,0.054358095,108.26156,22.449700749451406,-27.391509307535408,1.1017356,983.5951,15.931371,110.3107,10471.690558203667,437.5931,1.4754616,0,0,0,0,2.844841,1.6113234,1.2335176,,,,,,,150.70089269219653,-6.266715455283142,64.64738909705427,26.667983471341444,0,3358.7664,3355.4875,3362.1719,1.0969,0.6974,0.4579,3309.9219,3,True,0.027079582,False,9.7800633046023,False,False,False,True,False
2618,436530241063224576,2.8668127,436530241063224576,0.17550313,-0.028886795,48.65268369638414,49.97817617695295,5.490000205570961,0.08376308,65.54201,23.937261643954066,-24.882145091835657,1.0469116,1147.2367,16.972994,35.88882,4220.392922339574,143.50217,1.5385877,0,3,0,1,2.933012,1.6445312,1.2884808,,,,,,,145.18054149541783,-6.606283617509683,60.39052767355195,30.701928296771367,0,3359.9485,3356.3037,3363.3054,1.234,0.7709,0.5224,3314.0625,2,True,0.028886795,False,10.670855654268424,False,True,False,True,False
2620,337438056980317184,2.409975,337438056980317184,1.1279862,-0.0508976,42.40045344925598,43.34814738694536,2.4946770906740783,0.8818124,2.8290339,14.93619197435523,-23.240500594142862,1.0296607,149.2389,20.151638,7.058287,221.47584922464785,28.0544,1.6538527,0,1,0,0,2.2193928,0.95233345,1.2670593,,,,,,,144.66639296894263,-14.481170919917906,53.39503695469836,25.76844685464871,0,,,,,,,3549.7188,2,True,0.0508976,False,12.136709725063122,False,True,False,True,False
2622,442601194515899264,2.9208765,442601194515899264,0.122842565,-0.030792236,50.30096436475962,50.98549776747995,5.7908486700871595,0.04272763,135.52937,23.64869535481822,-25.16231495765227,1.04376,1285.3403,16.156448,110.28219,8611.951495590609,339.81256,1.4825706,0,2,0,2,2.9147596,1.6684532,1.2463064,,,,,,,145.53182884175223,-5.194735383132457,61.91191000630535,31.3460225433108,0,,,,,,,3285.2188,1,True,0.030792236,False,9.970159443453412,False,False,False,True,False
2624,264059335299086848,2.6007357,264059335299086848,0.396451,-0.011669159,87.38221542895988,53.256989283695205,7.1340837444012895,0.06325348,112.785645,13.128802983168221,-42.79673431572948,1.2151299,1228.4948,16.258577,88.62185,7790.264524372656,541.41986,1.5335847,0,37,0,36,2.558547,1.318985,1.239562,,,,,,,159.1932880310223,12.903752255697608,88.19505573722768,29.834108692479475,0,3438.9875,3436.023,3442.3687,0.683,0.4446,0.2824,3443.039,1,True,0.011669159,False,10.525268362083903,True,True,False,True,False
2626,171900194803708544,1.4927301,171900194803708544,0.1432791,-0.012243271,69.7558501049417,32.839387177947806,6.243188852516049,0.017525407,356.23648,17.151149403794555,-24.534841536713422,0.8620467,5004.6274,12.938211,1124.6632,110133.70655854674,2741.888,1.2625368,0,0,0,0,1.4769211,0.68180466,0.7951164,12.422465,2.0890076,1,18.520325,,,168.42244245678745,-9.271955218910923,72.79608946480735,10.601262960533319,0,4553.649,4549.366,4560.0728,0.4484,0.3395,0.1783,4466.3623,0,False,0.012243271,False,6.915243802357635,False,False,False,False,True
2628,279599248531308288,3.7528572,279599248531308288,0.1307307,-0.006219864,74.6229282828571,55.899856481035904,13.27221400631338,0.13819343,96.04084,30.58283776459467,-83.0932520560949,0.9478711,672.7494,17.748661,13.830988,2272.6788071018777,206.92693,1.601606,0,1,0,1,3.727934,2.335823,1.3921108,,,,,,,152.86228900603228,8.135533602416528,79.7891182568941,33.00433907022396,0,,,,,,,,2,True,0.006219864,False,13.363377920284806,False,True,False,True,False
2630,244642440989447424,1.983345,244642440989447424,0.29207072,-0.10943985,54.94065164591379,44.756433751699625,4.935808996539066,1.3006922,3.7947555,0.2924043122008362,-11.635395742846022,0.99489945,107.32371,20.442715,6.0102167,189.6395262487136,14.258798,1.8752639,0,0,0,1,2.145649,0.75600815,1.3896408,,,,,,,151.6957541470751,-8.511158450981231,63.366411372700114,24.50552999376789,0,,,,,,,3893.9414,4,True,0.10943985,False,13.909506417363705,False,True,False,True,False
2632,2162282937075830784,3.1163273,2162282937075830784,0.085749276,-0.022691727,315.0506704311533,44.71489632744778,5.796416347191959,0.07425403,78.06198,12.193451558547451,0.6607389753132289,1.1007724,885.088,17.349506,32.963257,3202.7113595146648,344.7622,1.5827163,0,1,0,0,3.491521,2.1261158,1.3654051,,,,,,,85.9577335634852,-0.9230352450564482,340.2325025515018,57.69555814421816,0,,,,,,,3167.25,12,True,0.022691727,False,11.165304241115305,False,True,False,True,False
2635,234306408916594304,2.8487625,234306408916594304,0.16720363,-0.03647995,50.70417196161427,36.77038794586048,5.34139048406728,0.17094868,31.245577,25.330956152237654,-23.659924032377127,1.1258821,605.75446,17.747095,20.406054,1932.0423595976406,156.77933,1.4528202,0,0,0,0,2.8227386,1.6084976,1.214241,,,,,,,153.83102791501824,-16.859003336600573,57.840537665220815,17.615388006889795,0,3322.021,3314.854,3330.536,0.8445,0.5366,0.3493,3323.2344,3,True,0.03647995,False,11.385366749868883,False,True,False,True,False
2637,447677158663602048,2.2780018,447677158663602048,2.0813754,-0.022470474,48.87124155373166,55.50816259016709,3.5876310209007087,1.1852905,3.026795,13.841579232511734,-19.217345305075217,0.93293524,102.91294,20.715298,5.7233615,142.7170872159253,14.63506,1.799039,0,1,0,0,2.1931992,0.83960724,1.3535919,,,,,,,142.3901323417742,-1.8252331896050462,62.62008628324435,35.91074162770415,0,,,,,,,3640.5078,1,True,0.022470474,True,13.489336551678093,False,True,False,True,False
2639,242584739338943744,0.80254745,242584739338943744,0.31092978,-0.051319122,48.92462325089526,45.8038608361454,6.127906456004251,0.73979145,8.283289,76.32488101824049,-74.92555462511905,0.96187556,147.83427,20.36627,10.282878,96.90621070019722,13.0645275,1.2022254,0,1,0,0,1.0294762,0.44522285,0.5842533,,,,,,,147.5645224349388,-10.05531810699598,59.166241773080785,26.66393158640358,0,,,,,,,6179.5195,3,True,0.051319122,False,14.302830700624181,False,True,False,True,False
2641,248154276832334592,3.318756,248154276832334592,0.13437347,-0.029378891,54.39810248910697,47.2312159716731,5.809316471778046,0.10901732,53.288013,22.395675287422016,-25.818132716364417,1.0159616,795.8236,17.717247,18.09357,2191.4308157749347,172.75029,1.5317485,0,1,0,0,3.3642635,2.0430927,1.3211708,,,,,,,149.89629429233622,-6.754494988343028,63.66377103190328,26.994468306900593,0,3209.0554,3205.2085,3213.498,1.3943,0.8443,0.5935,3068.1875,3,True,0.029378891,False,11.537872189302774,False,False,False,True,False
2643,155208096465877120,3.0459843,155208096465877120,0.045363747,-0.03847885,72.63061705601567,28.91259218105149,7.9573381878234315,0.08292078,95.963135,22.356177929107687,-42.96437489500091,1.0257223,1050.3765,17.119694,33.083523,3606.262428352548,226.0371,1.4889723,0,1,0,2,3.0499449,1.7855034,1.2644415,,,,,,,173.08314152193037,-9.890422298836159,74.75459706580071,6.387945956749547,0,3265.2666,3262.0935,3268.5432,1.1593,0.7206,0.4819,3211.6562,1,True,0.03847885,False,11.623532836206863,False,True,False,True,False
2646,430709181692261504,3.21352,430709181692261504,0.08080846,-0.040416718,9.268754213319095,62.850451818956635,4.151826554149772,0.13088495,31.721191,20.227734809455622,-2.177071757870367,1.0563315,626.0259,18.0774,17.676058,1596.786355277958,184.40457,1.5580072,0,2,0,0,3.3367825,1.9991608,1.3376217,,,,,,,121.29426870401403,0.02438099394691835,43.09625851113482,51.92064457422741,0,,,,,,,3109.3125,13,True,0.040416718,False,11.1685962186326,False,False,False,True,False
2650,420630100339310080,2.4897575,420630100339310080,0.19202879,-0.01736641,2.7751381924291554,55.21394139588096,5.324829330515831,0.03985673,133.59926,27.940385815375937,-5.651955014349492,1.5702518,1775.3528,15.355716,193.06897,18666.834778597546,232.29123,1.6107112,0,64,0,66,2.507288,1.2217913,1.2854967,-7.1292253,5.8450603,2,5.1408787,,,117.15297994332599,-7.2045609181183945,31.706496887782667,47.94734494806339,0,3739.0298,3692.6995,3796.683,1.0184,0.6795,0.4164,3502.0703,3,True,0.01736641,False,8.987244214076908,True,True,False,True,False
2653,245931137335970048,1.7632809,245931137335970048,0.8018964,-0.060800552,61.15669268056968,47.432486132957486,2.8432594816081247,1.1743795,2.421074,6.439758909328159,-1.813893702214782,1.1846868,121.059814,20.485538,9.96329,163.03769433849476,17.037035,1.8200108,0,27,0,33,1.7480984,0.47973442,1.268364,,,,,,,153.33685622235825,-3.7092768310503788,68.69061073086958,26.1044980892365,0,,,,,,,4120.6143,7,True,0.060800552,False,12.754620963123473,False,True,False,True,False
2655,229085382249923840,3.0414972,229085382249923840,0.07021976,-0.030223846,63.33546770752431,42.97582235047555,7.088344661537413,0.048139125,147.24707,22.78595955917406,-35.85867993121127,1.0797412,925.61847,16.017368,76.02,9986.654422025753,369.42334,1.4993259,0,5,0,1,3.0087395,1.7407169,1.2680225,,,,,,,157.50159128854867,-5.943908911427467,69.34620952400644,21.429689231950313,0,3279.5486,3277.0093,3282.3765,1.0658,0.6635,0.4517,3214.25,3,True,0.030223846,False,10.270092448633296,False,False,False,True,False
2657,249670056692423424,3.4793015,249670056692423424,0.17145245,-0.022989273,54.029744911122904,49.04796788631086,5.560763357048292,0.13624877,40.813313,22.271116270650083,-26.12718973930202,0.99639213,507.03543,18.091642,12.026192,1613.1661616835568,140.446,1.5873412,0,5,0,5,3.4075794,2.0446339,1.3629456,,,,,,,148.61641622619152,-5.434859065615682,63.93661970815421,28.811843735289816,0,3131.3,3114.4697,3136.241,1.1678,0.6886,0.5277,,7,True,0.022989273,False,11.817314448280591,False,False,False,True,False
2659,175510608736446208,3.3963184,175510608736446208,0.12939584,-0.032945633,70.49203633373075,37.52873349133319,7.135840363875806,0.10677883,66.82823,18.61327605542384,-36.03705633235467,0.99688756,1048.7239,17.60726,26.954588,2488.005144426915,299.27734,1.5651252,0,4,0,5,3.4271832,2.0781898,1.3489933,,,,,,,165.24753139168698,-5.743943429027291,74.07496889025317,15.161767276463326,0,,,,,,,,2,True,0.032945633,False,11.874485379667778,False,False,False,True,False
2661,248288520329292288,3.6687183,248288520329292288,0.28632873,-0.026412964,55.93040859797608,47.05442300908742,4.743677359181134,0.3660766,12.958156,15.151328230522667,-15.159387977738922,1.0066987,350.4639,19.293554,9.576215,509.10052845830455,65.52716,1.5481825,0,0,0,0,3.114235,1.8015671,1.3126678,,,,,,,150.8404607261905,-6.267170359690217,64.74233120626137,26.558246601062915,0,,,,,,,,5,True,0.026412964,False,12.674130020319394,False,True,False,True,False
2663,243872439255069952,3.6058407,243872439255069952,0.5139009,-0.013877869,58.608976582584184,44.49493196384564,6.130911353166702,0.3912448,15.67027,26.950648089646187,-37.002712330410546,1.0671595,352.57578,19.27713,7.5131083,540.7797530162339,66.47059,1.5792769,0,1,0,1,3.4722252,2.1104393,1.3617859,,,,,,,153.92127809422604,-7.089205103619163,66.07460822536098,23.628497324055076,0,,,,,,,,3,True,0.013877869,False,13.214755310501655,False,True,False,True,False
2665,2075393107286553728,3.3247929,2075393107286553728,0.01101675,-0.036043167,298.44060703629424,41.69006869790962,6.002006850215984,0.06789505,88.401245,6.153776779011093,0.3612500337989103,0.99042207,931.70294,17.422436,31.007635,2916.7534165529937,331.24808,1.5572116,0,40,0,35,3.3330288,1.9962387,1.3367901,,,,,,,76.46510897576391,7.16698432974885,316.4666394098579,60.622904658779355,0,3208.4248,3204.4343,3214.8462,1.1891,0.7169,0.5211,3067.625,12,True,0.036043167,False,11.313918194290519,False,False,False,True,False
2668,245349113433064448,2.863821,245349113433064448,0.43433964,-0.016399384,58.03574231359004,47.314056212353435,4.66469906807032,0.54455805,8.566027,21.07979025124957,-35.09143481461893,1.0511565,282.90826,19.780203,7.1921453,366.80653800747706,49.82288,1.7936231,0,1,0,2,2.8259106,1.3825111,1.4433994,,,,,,,151.80316823640695,-5.1730476480175485,66.36396498865564,26.463588168075646,0,,,,,,,3315.4844,4,True,0.016399384,False,13.124321023170657,False,True,False,True,False
2672,248638577346232448,1.5087471,248638581641340160,530.02905,-0.018449783,54.820208969363165,48.28098930186331,,,,,,,29.409737,20.048073,5.0294323,233.6906599082452,13.31287,1.7382326,0,10,0,10,1.7611637,0.53938293,1.2217808,,,,,,,149.49589942491707,-5.742501795017764,64.27980521814436,27.934563249602995,0,,,,,,,4442.4697,3,True,0.018449783,True,,False,False,False,True,False
2676,247301158888455424,3.0138664,247301158888455424,0.33154777,-0.03155899,62.11550990481987,49.39708461749392,5.8679557871831385,0.67003196,8.757725,14.364791602284004,-28.69589407122593,1.0659866,277.0511,20.089949,7.1643524,267.5973209883925,46.58509,1.7458375,0,0,0,0,2.7968922,1.3861351,1.4107571,,,,,,,152.49147021583224,-1.8247325081012875,69.8561877647969,27.889435235226415,0,,,,,,,3231.2812,6,True,0.03155899,False,13.932382818873286,False,True,False,True,False
2678,249803922232851712,2.9916677,249803926531303552,0.17275096,-0.00057411194,54.33400436023968,50.297083669038614,5.176031135521281,0.08392995,61.67085,20.01599014782661,-24.119021396183037,1.1299489,919.9242,16.818596,73.94426,4706.765814322035,441.80118,1.4834546,0,0,0,2,2.9687204,1.7162132,1.2525072,,,,,,,148.03659893272462,-4.31000290739513,64.53740363902271,29.96294948673422,0,3374.6243,3371.5708,3384.4182,1.1749,0.7386,0.4949,3244.625,4,True,0.00057411194,False,10.388580286690193,False,False,False,True,False
2681,436422248405849088,0.07969475,436422248405849088,0.19648279,0.01574707,48.459890737839444,49.56876884128732,5.7684676436837465,0.027292188,211.35965,24.465209232850224,-24.703149874034942,0.7700618,3186.2659,7.137924,1594.6599,11717019.434701223,2358.8647,1.1641965,0,13,0,38,0.0721817,0.010109901,0.0620718,6.4406705,0.54645765,1,397.37637,328.28796,12.261323,145.28930706298297,-7.020352240444213,60.10763529003011,30.350168126197012,0,11267.62,11189.974,11346.54,0.3306,0.319,0.1704,,0,False,0.01574707,False,0.9432264990429147,False,False,False,False,True
2683,2069157708115806592,2.702736,2069157708115806592,0.16885228,-0.024783134,305.56358211400163,43.39893691246462,6.1802265359246205,0.033238083,185.93811,10.307101399791131,1.5902606977232174,1.5587705,779.7119,15.114869,86.81614,21863.458124055967,252.5164,1.4757125,0,0,0,0,2.6976004,1.4813299,1.2162704,,,,,,,80.73747773831546,3.652452593477403,327.52274242273995,59.938381159981624,0,3425.6863,3423.4417,3427.8196,0.8659,0.5569,0.3639,3393.7969,3,True,0.024783134,False,9.069891089862836,True,True,False,True,False
2686,443242003636742656,2.5016537,443242003636742656,0.084626086,-0.031101227,53.30028143938063,52.84367353095128,3.242718962648694,0.07973227,40.670097,11.930316937419292,-14.484647373147606,1.0350798,1205.3502,16.909838,81.787125,3889.183792733254,399.57095,1.4048457,0,4,0,3,2.5043154,1.3677273,1.1365881,,,,,,,146.02314774674414,-2.6192450101944162,64.63370061238567,32.587977748486836,0,3749.6692,3741.8306,3756.5654,1.5317,1.0274,0.5991,3495.3203,5,True,0.031101227,False,9.464384278878734,False,True,False,True,False
2689,435394686069704320,3.1343307,435394686069704320,0.027566547,-0.03048706,49.90782845958457,48.14386612876676,5.667840540579015,0.06532076,86.769356,23.29682082040753,-24.289332794283656,1.004635,619.8018,16.608305,52.47157,5974.729778517517,234.44002,1.5257367,0,3,0,2,3.1645699,1.8633652,1.3012047,,,,,,,146.86666654331722,-7.7207723513049356,60.66304413730988,28.705737490994697,0,3306.2214,3295.3093,3310.1516,1.7271,1.0698,0.7172,3155.9375,1,True,0.03048706,False,10.375393093797294,False,True,False,True,False
2691,248367895624371328,3.1348162,248367895624371328,0.11266532,-0.024116516,56.01635551229891,47.44865587600523,5.99437260943465,0.053636115,111.76001,21.359923015222023,-27.378262220223824,1.1413187,1604.6228,16.226612,103.91176,8461.245367699916,636.4918,1.526301,0,5,0,5,3.1152306,1.8179283,1.2973022,,,,,,,150.64434278733222,-5.919615755365452,64.91562550001285,26.92549675991288,0,3313.3186,3310.5767,3316.0244,1.2543,0.7743,0.5389,3155.8125,0,False,0.024116516,False,10.115330766755097,False,True,False,True,False
2693,242840543293528320,1.776844,242840543293528320,0.09658299,-0.06661987,52.43212742235473,46.820057300288454,4.1051791566996085,0.8828573,4.6498785,55.121079957736,-20.668324645299123,1.0299743,162.25653,20.460266,5.8299894,172.59970095638258,20.491901,1.6619263,0,0,0,1,2.4116535,1.1066837,1.3049698,,,,,,,149.04074546237484,-7.87021816188432,62.091524726497546,26.954619833081587,0,,,,,,,4105.705,2,True,0.06661987,False,13.52692668921653,False,True,False,True,False
2695,513639060239860480,0.5823641,513639060239860480,0.15258256,0.010071754,35.879275135256144,61.77352741454491,9.09684894097145,0.016832437,540.43567,39.5669489346872,-29.39927465526884,0.9152148,7045.427,8.629729,4876.4663,3915001.0093763,4159.3047,1.1856971,0,56,0,56,0.57437325,0.21070957,0.36366367,-9.071036,0.2389316,1,195.87944,28.698385,1.7219378,133.59123507856498,0.8223409894017419,57.64037466734163,44.27633214135117,0,6676.637,6668.7466,6681.5654,0.0749,0.0657,0.0353,,0,False,0.010071754,False,3.424184186092063,False,False,False,False,True
2697,441766218515240960,3.181984,441766218515240960,0.10233985,-0.039060593,50.903480633317066,50.10586379019151,5.982499896092044,0.11253407,53.16168,23.253690674932272,-25.462076642544627,1.0428681,984.80237,17.515753,30.090496,2591.8917662253907,247.7816,1.5197068,0,4,0,4,3.2245178,1.9226189,1.301899,,,,,,,146.33731928433198,-5.72141743195807,62.03678690450275,30.392688604276845,0,3251.4858,3243.6572,3255.9102,1.4097,0.8611,0.5968,3126.9375,2,True,0.039060593,False,11.400166291070226,False,False,False,True,False
2699,249300899961238144,3.188243,249300899961238144,0.13558178,-0.043405533,53.343682988834445,48.888256880290875,5.897722112507895,0.064813875,90.99475,23.27740945009207,-26.60408024148709,0.9842116,682.5935,16.7084,49.546417,5430.4606915439645,241.77892,1.520347,0,2,0,2,3.1673174,1.8697205,1.2975969,,,,,,,148.34309427891947,-5.827754918396037,63.392612519308216,28.77907488730478,0,3264.2073,3260.8687,3268.048,1.2485,0.766,0.5356,3123.5,2,True,0.043405533,False,10.561822254878122,False,False,False,True,False
2702,2076805116421219328,0.65906143,2076805116421219328,0.19347171,0.0052309036,296.567766937552,40.997912416194914,5.43215300743898,0.012205205,445.06854,4.747571561034716,-0.30248038212042416,0.9615786,4738.0723,10.005805,1870.9457,1143484.1028375048,3733.8335,1.1874648,0,0,0,0,0.6515751,0.24808979,0.4034853,-23.824911,0.32253656,1,89.438614,18.372862,2.910385,75.15587619574038,8.045546899496221,313.2862772912459,60.506530563122986,0,6236.8804,6234.015,6242.6045,0.0023,0.002,0.0011,,1,True,0.0052309036,False,3.680664986645059,False,False,False,True,False
2705,451222873207079936,3.525114,451222873207079936,0.3095635,0.00869751,38.80497652280357,50.77070718044033,5.194771208242877,0.5339538,9.728878,21.639326502443897,-10.012167675715016,1.0625907,141.64827,20.017883,5.1438074,277.0787549122526,30.630972,1.6734681,0,0,0,0,2.9023132,1.5258179,1.3764954,,,,,,,139.1914510852689,-8.795427047229452,53.73368701862387,33.57671113961467,0,,,,,,,,7,True,0.00869751,False,13.595715424842323,False,True,False,True,False
2707,443134835613240832,3.5826283,443134835613240832,0.12411196,-0.0046043396,51.32683102311428,52.02005876020211,13.615845911679113,0.1049428,129.7454,60.58385249227556,-60.2104144355236,1.030381,884.24347,17.302532,18.896835,3318.28995544906,356.40356,1.5597147,0,2,0,0,3.612234,2.255312,1.3569221,,,,,,,145.4972880386567,-3.9794812022419266,62.98881872322142,32.14563961527493,0,,,,,,,,6,True,0.0046043396,False,12.9727553356853,False,False,False,True,False
