TIC,GAIAEDR3_ID,GAIAEDR3_RA,GAIAEDR3_DEC,GAIAEDR3_RUWE,GAIAEDR3_G,GAIAEDR3_G_ERR,GAIAEDR3_G_CORRECTED,GAIAEDR3_BP,GAIAEDR3_BP_ERR,GAIAEDR3_RP,GAIAEDR3_RP_ERR,TMASS_ID,TMASS_J,TMASS_J_ERR,TMASS_H,TMASS_H_ERR,TMASS_K,TMASS_K_ERR,HDBscan_MemProb,HDBscan_Cluster,HDBscan_Stability,MemBool,angDist_GES,GES_Target,GES_Cluster,GES_MemProb,angDist_Cantat-Gaudin,CG_MemProb,CG_Cluster,av,av_err,dist,dist_err,log(Age),log(Age)_err,Mass,Mass_err,log(Teff),log(Teff)_err,Prot1,Pw1,Q1,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,LitPeriod,LitSource,Cluster,to_plot
144759979,5318611801134611072,131.317,-52.724,5.541,14.956,0.001,14.956,16.511,0.006,13.707,0.003,1961933364231728384.000,11.986,0.024,11.401,0.024,11.126,0.023,0.8943511338115722,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.13347346989418413,0.06234144860123718,148.8742870097663,2.008433803744079,7.637671366182209,0.5481508017601368,0.4893693522002347,0.07448712523406995,3.5611616521001794,0.00916657749161548,,,9.0,,,,,,,y,,,IC_2391,1
144761898,5318644782185892864,131.383,-52.133,0.995,18.211,0.002,18.211,19.999,0.095,16.786,0.012,1979930170555212800.000,14.694,0.048,14.065,0.053,13.748,0.066,0.9350304684550985,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.18316498327446093,0.0507874567988826,147.53649924583328,2.5541863454334353,8.510476830358318,0.3325645893437715,0.1452009252672002,0.015184874199560612,3.5367305520962233,0.0032785802913017784,,,9.0,,,,,,,y,,,IC_2391,1
144991413,5318717865342790144,131.508,-51.879,0.963,18.524,0.002,18.499,20.951,0.130,17.026,0.007,1997926976878656256.000,14.633,0.036,14.111,0.047,13.701,0.052,0.5400019737533848,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.17263315924823108,0.05637663381955271,153.3806807314622,3.499133223036854,7.850977541326346,0.08575292004879084,0.11521035355186315,0.012649139301632738,3.5149216030803943,0.004520304747845551,,,9.0,,,,,,,y,,,IC_2391,1
144993360,5318630905148648704,131.413,-52.433,1.073,9.770,0.001,9.770,10.020,0.003,9.354,0.002,1979947762741243392.000,8.890,0.019,8.672,0.027,8.635,0.024,0.38640549704867133,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.08484595361690249,0.06296028659272797,151.95539474068383,0.33718163252575306,8.277553246662425,0.4900157015419915,1.238123366883908,0.02784896808128387,3.821316916732846,0.008166439128292327,0.66,0.899,0.0,0.036,-9999.00,-9999.000,4.0,n,n,y,0.65,patten1996,IC_2391,1
144995315,5318323763449806592,131.427,-52.991,0.989,17.900,0.001,17.900,20.122,0.064,16.542,0.004,1943936557908310016.000,14.435,0.024,13.856,0.034,13.532,0.045,0.7649022488971995,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.005182,1.0,IC_2391,0.18654925452120544,0.04611133033901678,154.51501102528766,2.330864443542274,8.276695713791263,0.40414415895617517,0.17233177612901507,0.028485055975833052,3.5371084254254184,0.0038869356021299065,,,9.0,,,,,,,y,,,IC_2391,1
144995898,5318308610805052672,131.474,-53.168,1.073,16.683,0.001,16.683,18.483,0.019,15.404,0.002,1925922159398793728.000,13.585,0.023,12.950,0.034,12.715,0.034,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.00236,1.0,IC_2391,0.16677338085970117,0.05670992991283544,149.2714635089324,1.1412473796759754,8.287890973643592,0.4687533793999319,0.28142374651388247,0.05033160722524745,3.5471975840867547,0.0026357973827304906,-9999.00,-9999.000,2.0,0.032,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
144996049,5318308091100127488,131.440,-53.210,0.974,17.994,0.002,17.994,20.197,0.093,16.631,0.006,1925922159398784768.000,14.537,0.028,13.966,0.044,13.610,0.044,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.18341435486452606,0.05008408765259281,149.69615000199605,2.355511416950767,8.397851454959884,0.3713894462829493,0.1613569838902369,0.021788885145556824,3.5380664642009734,0.0034822382529893924,,,9.0,,,,,,,y,,,IC_2391,1
144996175,5318301360900172032,131.434,-53.253,1.066,14.292,0.001,14.292,15.506,0.005,13.197,0.002,1925939751584829184.000,11.738,0.026,11.055,0.022,10.846,0.024,0.3853312699495415,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.09240255112336274,0.06525160881778763,141.01194264279155,0.3212705092818297,8.513905794420904,0.2792520457296504,0.5647094462004136,0.01136739281565213,3.5925376763308576,0.0037174682238802718,4.75,0.611,0.0,0.030,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
144996772,5318296275658773888,131.450,-53.431,0.914,10.102,0.001,10.102,10.394,0.003,9.637,0.003,1925939751584810752.000,9.144,0.024,8.856,0.025,8.763,0.026,0.739441163988966,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.003146,1.0,IC_2391,0.09258213479380287,0.061640392409346094,147.5172711136807,0.2568460630885981,8.25909112300431,0.48546381983310133,1.1644841665700465,0.026127959595980924,3.801686402295994,0.00808053867664924,0.76,0.947,0.0,0.028,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
144997798,5318229274167094656,131.563,-53.756,0.986,10.232,0.001,10.232,10.537,0.003,9.765,0.003,1889910954565817088.000,9.233,0.027,8.942,0.022,8.863,0.019,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.001632,1.0,IC_2391,0.09714606213233144,0.062135155398388035,149.30601482071773,0.28729442242232667,8.246927581509333,0.4678788639780016,1.148298794478949,0.024968347437556514,3.796456504716789,0.008239983493838173,0.89,0.748,0.0,0.030,-9999.00,-9999.000,4.0,n,m,y,,,IC_2391,1
145001446,5318311217836745984,131.609,-53.031,0.992,18.094,0.003,18.094,20.195,0.061,16.723,0.008,1925922159398802176.000,14.472,0.034,13.954,0.043,13.556,0.040,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.1850770839519032,0.05040653145926403,149.87775169174267,2.2775383040072517,8.158429501168687,0.37772740866221804,0.15427305921372003,0.025115307787174933,3.531361464949465,0.00523918240257653,,,9.0,,,,,,,y,,,IC_2391,1
145001796,5318417118858937088,131.623,-52.946,0.794,11.621,0.001,11.621,12.113,0.005,10.968,0.004,1943918965722265856.000,10.221,0.026,9.687,0.022,9.572,0.021,0.6711477447845285,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.001583,1.0,IC_2391,0.13214076341280384,0.04133758628055221,145.7487558878248,0.18157676385310584,7.647535873368506,0.3596655906009998,0.8701474005002958,0.012940551040382638,3.7262159612444377,0.0063432737913380124,0.31,0.957,0.0,0.029,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
145116277,5327770801710333568,131.801,-50.859,1.041,16.219,0.001,16.219,17.850,0.009,14.985,0.002,2033902997339126272.000,13.282,0.030,12.646,0.031,12.376,0.029,0.7542875977424449,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.004171,1.0,IC_2391,0.11504850829052851,0.06113023978735929,146.66023429171221,0.7189632493588306,8.416918979031927,0.39864261648131083,0.3334662325577509,0.03937789398244018,3.551031593867715,0.0019738651814812137,0.90,0.287,0.0,0.027,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
145151322,5318678802624759680,131.944,-51.794,1.060,15.883,0.001,15.883,17.567,0.007,14.640,0.002,1979894986183133440.000,12.848,0.027,12.266,0.022,11.990,0.024,0.5546340085840769,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.00296,1.0,IC_2391,0.10074555408943395,0.062061649325163615,146.79490604735713,0.6464331389996871,8.260317148235938,0.45124546458174464,0.38602227340112183,0.05404038084312273,3.5529381300943843,0.0028748718510098487,,,9.0,,,,,,,y,,,IC_2391,1
145151506,5318677668753476864,131.804,-51.842,1.018,16.487,0.001,16.487,18.201,0.015,15.223,0.003,1979894986183130624.000,13.440,0.057,12.764,0.063,12.528,0.047,0.9857310044034763,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.002479,1.0,IC_2391,0.16106565918630134,0.05662639884027865,147.47360943900796,0.8950840444760311,8.338908758077807,0.4660265504637482,0.3074583616528943,0.051135395895384544,3.5484118018669424,0.00268442261378861,,,9.0,,,,,,,y,,,IC_2391,1
145153172,5318647466543875584,131.911,-52.269,9.484,11.658,0.001,11.658,12.236,0.003,10.934,0.002,1961898179859683328.000,10.081,0.027,9.502,0.024,9.394,0.021,0.29234951552688276,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.052212,0.9,IC_2391,0.08831262879458061,0.06361132510628124,150.78365396348192,2.2753396567294555,7.422789998147609,0.08371012853956485,0.8703815013357104,0.027111075378824394,3.6998167645409854,0.0075497867522613,7.99,0.649,0.0,0.025,-9999.00,-9999.000,4.0,n,m,y,,,IC_2391,1
145153415,5318623586524753280,131.786,-52.333,1.089,14.704,0.001,14.704,15.988,0.006,13.583,0.002,1961915772045722880.000,12.119,0.027,11.448,0.021,11.252,0.021,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.000666,1.0,IC_2391,0.08633373902225672,0.062329057764077246,152.04934421792746,0.4187909141147948,8.464933550195656,0.31634120870844595,0.5245878320381738,0.014018630932872212,3.58451798819086,0.004252342467473339,-9999.00,-9999.000,2.0,0.028,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
145155053,5318420039436905856,131.764,-52.781,1.077,17.955,0.002,17.929,20.429,0.068,16.519,0.004,1943918965722247168.000,14.242,0.051,13.681,0.074,13.243,0.055,0.8037611289132207,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.003713,1.0,IC_2391,0.1850904853780456,0.05252711393107404,150.22849944451855,2.4040027365096734,7.781034998424329,0.29509619580600027,0.13004259983440036,0.028216491326103217,3.522820256795365,0.0067596098067023444,,,9.0,,,,,,,y,,,IC_2391,1
145157537,5318250542845428992,131.867,-53.478,1.070,18.821,0.002,18.795,21.127,0.108,17.371,0.007,1907907760889285120.000,15.096,0.051,14.505,0.060,14.138,0.069,0.6320903645053846,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.17119142103024493,0.055907863855151445,144.75155519566414,3.6141736421557837,8.53237984751569,0.24031892907777885,0.11277391450340035,0.007912966552144273,3.531882568424404,0.004358495123915003,,,9.0,,,,,,,y,,,IC_2391,1
145159478,5317475558950416000,131.964,-53.805,0.974,16.364,0.001,16.364,18.071,0.009,15.109,0.003,1871896556056324608.000,13.309,0.030,12.706,0.027,12.449,0.026,0.29390337394281896,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.1557873925942391,0.0598424705487915,164.886528961822,1.012480776377528,8.320167405794876,0.4826235637516592,0.36457504731999224,0.06020056487999644,3.5506857582149465,0.0029211453171463556,0.69,0.696,0.0,0.030,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
145160599,5318240131844762880,131.997,-53.461,0.961,16.910,0.001,16.910,18.831,0.021,15.602,0.003,1889893362379803392.000,13.673,0.024,13.064,0.025,12.824,0.034,0.778941871762237,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.004702,1.0,IC_2391,0.15520475937033854,0.06998097128566445,147.5083223376854,1.0134457335579692,8.486888923796846,0.46239961162684456,0.2637130338000149,0.049290511700801655,3.543487675852308,0.0032798798073721746,-9999.00,-9999.000,2.0,0.029,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
145239470,5318354408031489664,132.036,-53.094,0.986,17.561,0.001,17.561,19.868,0.046,16.205,0.003,1907890168703276544.000,14.114,0.033,13.526,0.029,13.208,0.037,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.002324,1.0,IC_2391,0.18665648770900395,0.04738775908876988,150.6708183553725,1.6429164648832368,8.072111547427802,0.45111208443938633,0.18597249924777204,0.04291184290192715,3.536594287819768,0.004548721647810017,,,9.0,,,,,,,y,,,IC_2391,1
145240385,5318412686452956800,132.001,-52.850,1.204,6.269,0.000,6.269,6.217,0.001,6.334,0.001,1925886975026747904.000,6.440,0.039,6.491,0.036,6.495,0.023,0.9549641150952869,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.018925,1.0,IC_2391,0.054293289494261286,0.05012709304056316,146.67687110412544,0.8428396228514523,6.408708631951692,0.06514404687340217,2.85052275623376,0.14130856145391146,4.062686983215906,0.02526120916348935,-9999.00,-9999.000,2.0,0.068,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
145241753,5318456559531059968,131.985,-52.489,1.042,17.649,0.002,17.649,19.587,0.054,16.300,0.003,1943883781350191616.000,14.302,0.030,13.710,0.031,13.316,0.043,0.774182190746917,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.006113,1.0,IC_2391,0.18561858108730786,0.04825101814561019,148.3086508073597,1.9840065331435204,8.270594647365819,0.41789846960042887,0.1792585496817134,0.030730653929049258,3.540691167261101,0.003521775161275606,,,9.0,,,,,,,y,,,IC_2391,1
145379611,5318662752322328960,132.148,-51.891,0.973,18.000,0.002,17.974,20.228,0.073,16.597,0.006,1961880587673649408.000,14.489,0.042,13.809,0.043,13.521,0.046,0.735607240107203,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.18582904570835423,0.048718883457576675,148.16518767618095,2.2711192660298334,8.166810608299485,0.37587399151006295,0.15763505005989975,0.027638782697144867,3.5333453028479163,0.0045132892025108165,,,9.0,,,,,,,y,,,IC_2391,1
145383206,5318410349990827008,132.199,-52.873,1.722,15.326,0.001,15.326,16.908,0.006,14.105,0.003,1925886975026748160.000,12.364,0.023,11.781,0.024,11.541,0.023,0.7692501907782154,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.004234,1.0,IC_2391,0.1286282193818214,0.06244461584099879,147.8027032470462,0.8553477575770418,8.25488666541871,0.515092060192562,0.4697938075592565,0.06199041948938621,3.5622528545585,0.006023048728730014,-9999.00,-9999.000,2.0,0.030,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
145384748,5318336717069210880,132.191,-53.318,0.917,16.057,0.002,16.035,17.260,0.057,14.464,0.048,1889875770193768704.000,12.385,0.028,11.804,0.028,11.507,0.021,0.7132953569090982,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.002053,1.0,IC_2391,0.17550113750290344,0.05244841092159036,154.76319273121788,1.1577388202465568,6.956927452237597,0.2560692166720692,0.19116866127980892,0.060233774388217545,3.5305213122155203,0.004777905259401469,,,9.0,,,,,,,y,,,IC_2391,1
145385233,5318333349814767744,132.141,-53.463,0.953,15.982,0.002,15.982,17.734,0.013,14.713,0.004,1889875770193759232.000,12.857,0.024,12.297,0.022,12.028,0.026,0.532768030375525,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.002952,1.0,IC_2391,0.16540408620332264,0.056212578787247676,146.02930996424146,0.6651965832896483,8.16351314945149,0.5466923423836934,0.38506383299396196,0.07512231057116321,3.550494458372031,0.003632757762946203,0.28,0.437,0.0,0.030,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
145385242,5318329913841442048,132.301,-53.465,1.044,15.785,0.001,15.785,17.396,0.005,14.560,0.001,1889875770193759488.000,12.806,0.023,12.235,0.021,11.986,0.023,0.37952526290938876,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.10544257616683889,0.06183555455901669,143.78870118243262,0.6267529516186399,8.312614878291571,0.44073415921903336,0.3932201493616909,0.04473346045414422,3.553705359052283,0.002529490012473542,-9999.00,-9999.000,2.0,0.031,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
145446486,5318359153978705920,132.344,-52.961,0.979,16.036,0.001,16.036,17.740,0.009,14.782,0.002,1907872576517259008.000,12.954,0.026,12.409,0.034,12.110,0.024,0.6964130353770958,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.002736,1.0,IC_2391,0.1427295064730283,0.06253083907255692,152.72052125230908,0.7897259857776283,8.164680843392443,0.47789975956145403,0.38376589852944676,0.061245874600813245,3.5516614326250777,0.0031559132954887305,1.23,0.456,0.0,0.032,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
145446691,5318359703734569728,132.403,-52.905,1.019,13.544,0.001,13.544,14.442,0.006,12.606,0.004,1907872576517259264.000,11.451,0.023,10.800,0.024,10.630,0.023,0.4206366882263527,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.10099212362671992,0.06511770091343695,156.32823296997628,0.2936242894634965,8.405540089899858,0.3249553193756048,0.6432175567722189,0.013778797665725703,3.6350588882491137,0.004786999095831554,4.32,0.826,0.0,0.027,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
145664961,5318450993253789056,132.510,-52.357,1.011,17.920,0.002,17.895,20.011,0.050,16.542,0.007,1925851790654671360.000,14.411,0.037,13.866,0.030,13.456,0.039,0.6151527285794663,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.004492,1.0,IC_2391,0.18560912769254878,0.04811738031415268,150.49839806145948,2.2133919852195287,8.294572412666824,0.3925277300689072,0.16878079947740687,0.025543226712168517,3.5353270738026117,0.004190199977490799,,,9.0,,,,,,,y,,,IC_2391,1
145667924,5318341905390002048,132.604,-53.139,1.011,13.741,0.002,13.741,14.721,0.007,12.746,0.004,1889858178007742976.000,11.456,0.029,10.766,0.028,10.603,0.026,0.6763081343282891,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.001999,1.0,IC_2391,0.12188279083838972,0.0638336480668094,151.40987055697627,0.2694928128696597,8.452321643350302,0.3028607324007179,0.6372362603125126,0.012095012202511081,3.622578347253481,0.004499050551536461,9.54,0.846,0.0,0.026,-9999.00,-9999.000,4.0,m,n,y,,,IC_2391,1
145669849,5317574892956626048,132.598,-53.616,1.003,18.051,0.001,18.051,20.360,0.085,16.672,0.006,1871861371684258560.000,14.437,0.043,13.910,0.049,13.630,0.057,0.33754782802165323,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.1829523415387883,0.04887048438631498,146.94296517891237,2.108310069113427,8.345535160298688,0.3676608917159275,0.15943206628044226,0.022908472535088275,3.533903232842524,0.00438677018253889,,,9.0,,,,,,,y,,,IC_2391,1
145671571,5317558537721510656,132.701,-53.768,19.134,15.422,0.004,15.422,17.047,0.012,13.918,0.016,1853846973174766336.000,11.892,0.028,11.339,0.032,11.048,0.027,0.0,-1.0,0.0,0.0,1e+20,N/A,N/A,1e+20,0.043157,1.0,IC_2391,0.1792183388693216,0.056016369713902225,157.9415869919567,14.30594933483864,6.863793230460779,0.32656772680708773,0.24269010406552738,0.10393236241392889,3.536561467277945,0.006304948623200084,0.69,0.370,0.0,0.026,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
145677255,5324452681777685632,132.789,-52.309,0.981,16.169,0.001,16.169,17.769,0.005,14.946,0.002,1925834198468339712.000,13.206,0.023,12.626,0.028,12.364,0.027,0.5311035506633779,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.000758,1.0,IC_2391,0.10352056044625363,0.06235227012699331,156.66500987202357,0.7734535995687328,8.452939570836094,0.3080982499409042,0.36388453685889344,0.012923217983558662,3.552404345859359,0.001508605076213421,,,9.0,,,,,,,y,,,IC_2391,1
145878709,5324711513688725376,133.024,-51.229,1.011,14.069,0.001,14.069,15.135,0.006,13.037,0.004,1961810218929355264.000,11.620,0.024,10.952,0.021,10.770,0.023,0.2994847494291338,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.1071749886582937,0.06449977669056929,158.25071819983594,0.3514100325215515,8.491946449838945,0.29114363799668996,0.620587022982737,0.011660336443621721,3.611845282651958,0.004303308986102983,4.82,0.395,1.0,0.033,-9999.00,-9999.000,4.0,m,m,y,,,IC_2391,1
145880951,5324480341367300480,133.000,-51.835,1.027,17.527,0.001,17.527,19.678,0.044,16.184,0.004,1943831004791904512.000,14.165,0.030,13.551,0.023,13.212,0.033,0.2620302856107935,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.18446809665665614,0.04761107564430793,157.3596884669226,1.8557578201070413,8.15204156711161,0.4597964351395877,0.2045284800716871,0.04378843270609831,3.539271227213644,0.00406242681480848,,,9.0,,,,,,,y,,,IC_2391,1
145919930,5317621446087088896,133.153,-53.014,1.103,16.174,0.001,16.174,17.909,0.010,14.918,0.002,1871808595126181632.000,13.090,0.023,12.486,0.022,12.272,0.023,0.5351582023358011,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.001979,1.0,IC_2391,0.15975654946155182,0.05923371647706125,155.73393819111485,1.1376630100094849,8.23746422213331,0.5164571183879154,0.374764788070336,0.06566746989326167,3.550719780430752,0.00315352552368391,0.83,0.474,0.0,0.030,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
145920887,5318376093330970112,133.137,-52.790,1.067,14.840,0.001,14.840,16.196,0.006,13.687,0.002,1889822993635671040.000,12.060,0.023,11.456,0.023,11.212,0.023,0.6811570175546253,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.00047,1.0,IC_2391,0.11065863771974811,0.06224562224668274,151.5896422015665,0.4207369379385694,8.52556799485372,0.30775586554405066,0.5324677896307461,0.013288450482751008,3.5787005192849257,0.00360532416402358,2.91,0.302,0.0,0.030,-9999.00,-9999.000,4.0,n,m,y,,,IC_2391,1
145923279,5324412236061669376,133.195,-52.214,0.950,18.060,0.001,18.060,20.269,0.063,16.700,0.005,1907802207772825088.000,14.525,0.024,13.973,0.044,13.575,0.046,0.3521515712853311,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.18460163593731882,0.049292655718362964,150.44609338653544,2.330988186270357,8.300151281038428,0.3740584481308902,0.160317324720328,0.023057222758377672,3.533689368164283,0.004234416904771783,,,9.0,,,,,,,y,,,IC_2391,1
145924136,5324466661885584640,133.048,-51.960,1.308,17.334,0.002,17.309,18.442,0.031,15.446,0.012,1925816606282409728.000,13.615,0.043,13.078,0.051,12.778,0.041,0.7896449643238698,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.174888642904347,0.05528600869891546,155.77413651359336,3.328932612033052,7.607594219966469,0.293928978333008,0.1653716830853873,0.05306824286408927,3.5277442067900973,0.006373645113134709,,,9.0,,,,,,,y,,,IC_2391,1
146134217,5317606641356294784,133.337,-53.107,1.003,17.558,0.001,17.533,19.563,0.031,16.215,0.003,1853794196616691968.000,14.174,0.026,13.603,0.038,13.302,0.035,0.5472234912871604,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.17849176411830067,0.055406581986685605,151.03384119401807,1.5549662842345522,8.245445954015505,0.4201819358675473,0.19241140214001495,0.03548928139883111,3.540234745151342,0.003839936921302515,,,9.0,,,,,,,y,,,IC_2391,1
146134354,5317616640039918976,133.228,-53.141,1.057,15.560,0.001,15.560,17.137,0.005,14.331,0.002,1871808595126173696.000,12.602,0.022,12.046,0.024,11.753,0.021,0.3256982825504595,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.1349660126559271,0.06266950777328156,148.185806210169,0.5788348220860318,8.287390477449302,0.3872902420908373,0.43747050177676705,0.023864148778450587,3.5577080110091686,0.0027472688454650606,-9999.00,-9999.000,2.0,0.029,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
146136315,5317541907606547200,133.287,-53.623,1.001,16.155,0.001,16.155,17.892,0.007,14.895,0.001,1835797390293207296.000,13.071,0.023,12.471,0.021,12.245,0.021,0.945898130776555,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.003273,1.0,IC_2391,0.1441595782416791,0.0606073756263308,151.10631511410202,0.740258408357096,8.362036086223304,0.483111901784863,0.3672512755037438,0.059361080687145816,3.550855483344672,0.0028665926168278256,0.65,0.361,0.0,0.029,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
146136763,5317514110577328384,133.350,-53.735,1.286,15.561,0.001,15.561,17.338,0.006,14.294,0.002,1835814982479241216.000,12.433,0.024,11.857,0.024,11.586,0.021,0.6481047422498915,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.002313,1.0,IC_2391,0.15103120850405993,0.058200518959414645,154.17402562581412,0.6599411945751666,7.615878344449769,0.49715442123018155,0.395669196450815,0.09743570620902334,3.551456719882909,0.00613802774435755,-9999.00,-9999.000,2.0,0.027,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
400141215,5324423991395670912,133.622,-52.104,0.975,16.116,0.001,16.115,17.836,0.012,14.849,0.003,1889770217077310976.000,13.005,0.026,12.355,0.022,12.159,0.023,0.6226742389820468,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.003241,1.0,IC_2391,0.162918901595073,0.05862042623082173,146.74263718710262,0.697732740381942,8.315027584509457,0.5265731140509411,0.36837838736540807,0.06825307932330894,3.5498911405333406,0.0032312076826473434,,,9.0,,,,,,,y,,,IC_2391,1
400454865,5323642616594496000,134.125,-52.713,0.966,15.524,0.001,15.524,17.051,0.006,14.315,0.002,1853741420058358528.000,12.615,0.023,12.039,0.022,11.773,0.029,0.5510625500775979,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.002037,1.0,IC_2391,0.07871952378192762,0.060740853273813435,151.2397364020498,0.5552551002725165,8.376750526493236,0.3327659989621324,0.43743184484100883,0.01696064611784783,3.5593906108534368,0.0025030209662910636,,,9.0,,,,,,,y,,,IC_2391,1
504726396,5321648308646791424,129.638,-52.013,0.714,16.562,0.002,16.536,17.582,0.081,14.415,0.004,2070072531846521088.000,12.518,0.024,11.968,0.024,11.676,0.023,0.49667932076844634,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.16658321964887748,0.05851493705444582,152.93033621107548,1.5633600782887689,6.98568756869229,0.23551818485320383,0.1741546145529238,0.05444148250770073,3.5203020197971244,0.005283449198510737,,,9.0,,,,,,,y,,,IC_2391,1
504733712,5318547509758921344,130.080,-52.892,2.077,15.738,0.002,15.722,16.648,0.020,13.748,0.006,1998032529994894336.000,11.972,0.024,11.374,0.025,11.095,0.021,0.24503441184860675,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.15059804479905506,0.06031641564360967,149.24529439857315,2.959926798967762,7.3474186189764,0.31902155738797994,0.3609199313773561,0.10834968180528162,3.536849216324006,0.0065048702968308995,,,9.0,,,,,,,y,,,IC_2391,1
