ID,GaiaDR2,CLHW,RA_ICRS,DE_ICRS,__B-V_0,Vmag,__V-Ks_0,Prot,e_Prot,P90,Class,Binary,_RA_icrs,_DE_icrs,dr2_source_id,dr3_source_id,angular_distance,magnitude_difference,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,M_G
203490,5338701974551797504,253936,165.96129,-58.826249999999995,0.862,14.267,2.179,7.5689,0.2261,0.0402,1,1,165.96129,-58.826249999999995,5338701974551797504,5338701974551797504,0.29303905,0.001493454,165.96125477520835,-58.826210461321324,1.9090559068345399,0.09505004,20.084745,-10.320895192772179,4.859967158382923,9.03767,808.074,14.11592,477.08478,34631.0714576134,440.48648,1.3204762,0,50,0,49,1.107523,0.39083385,0.7166891,4.1908364,9.572825,2,4.8245797,,,289.3855480632701,1.1865679207960238,204.147460196032,-56.61025547808981,0,6001.4663,6000.3726,6003.8193,0.8141,0.6719,0.3612,5.520013301453
203442;202157,5338675173964923008,254032,165.95825,-59.01593999999999,0.774,14.028,1.733,5.8144,0.6109,0.0232,2,0,165.95825,-59.01593999999999,5338675173964923008,5338675173964923008,0.03952436,-0.015886307,165.95818574672654,-59.015931985322865,2.067054800678139,0.014078734,146.82106,-10.681377637634933,5.188257535240275,0.9447374,1521.1001,13.85689,520.3491,38309.83065218788,596.7197,1.2102928,0,1,0,0,0.9698925,0.40262222,0.5672703,9.47209,4.097498,2,7.5268464,,,289.46051878447565,1.012274400636637,204.38801606464727,-56.74639546768818,0,5299.9062,5261.313,5320.251,0.0885,0.0725,0.0388,5.43364967757431
203194;201966,5338675139584899072,255331,165.94774999999998,-59.028079999999996,1.423,17.127,3.699,11.5505,0.8364,0.0346,2,0,165.94774999999998,-59.028079999999996,5338675139584899072,5338675139584899072,0.08348041,-0.0012741089,165.94769824080882,-59.02805481317862,2.051219758224395,0.04601715,44.575115,-10.294568902508896,5.677038472837662,1.0898867,877.2691,16.545788,152.69456,5120.9365910045635,246.26297,1.451712,0,41,0,40,1.9506149,0.87934875,1.0712662,,,,,,,289.4604613179558,0.9990042007400954,204.3965849720994,-56.75880638167642,0,4058.3618,4014.3857,4098.7764,0.7027,0.4993,0.2754,8.105848767122922
202643;201601,5338677647866075264,258606,165.92261999999997,-58.94649999999999,0.951,14.971,2.309,8.6496,0.3691,0.0513,2,0,165.92261999999997,-58.94649999999999,5338677647866075264,5338677647866075264,0.06835885,-0.011074066,165.92256370580122,-58.94648028973868,2.1436094917377586,0.017396016,123.22416,-10.925672422708931,5.281911848676514,1.0334846,4307.8696,14.678858,833.77374,20115.728018449667,1340.9781,1.2372785,0,1,0,0,1.2256832,0.535882,0.6898012,2.5588226,5.054467,2,5.3236327,,,289.4157227506846,1.0684391931701027,204.27519104376682,-56.709936559055755,0,4863.1406,4849.8955,4873.2427,0.2776,0.2183,0.1157,6.3345861603364995
202351;201390,5338702249429222144,260416,165.91011999999998,-58.803889999999996,1.006,15.104,2.32,9.1962,0.28,0.0202,2,0,165.91011999999998,-58.803889999999996,5338702249429222144,5338702249429222144,0.051173236,-0.009478569,165.91005806380258,-58.80387649586443,2.045272591439112,0.021142354,96.73817,-10.2915256455847,4.49723286842865,1.0052465,2704.268,14.8331175,530.74194,17661.357317203365,571.1659,1.2417622,0,0,0,0,1.2511749,0.5483923,0.70278263,9.732593,10.189199,2,3.2290301,,,289.3522776948578,1.1963216650587187,204.08465710819834,-56.61291854555931,0,4738.637,4726.1772,4750.037,0.1665,0.1299,0.0685,6.386873477248198
101602;100893,5338716921037381888,260669,165.91282999999999,-58.45463999999999,1.008,15.405,2.546,4.1534,0.0879,0.099,1,0,165.91282999999999,-58.45463999999999,5338716921037381888,5338716921037381888,0.054026388,-0.0038814545,165.91278242148033,-58.45462001338937,2.076984632336814,0.020747928,100.10564,-9.699427567763319,5.471137862045246,0.9710611,739.8196,15.136291,184.39838,13885.35180547786,244.01863,1.2577773,0,6,0,3,1.3328571,0.5880699,0.7447872,,,,,,,289.21263179761786,1.516465543750707,203.64445239421494,-56.3620958432962,0,4633.7915,4622.272,4650.9917,0.3281,0.2535,0.1352,6.723456966186166
101499;201328,5338702833544812160,261090,165.90545999999998,-58.760859999999994,0.578,13.093,1.5,4.5467,0.028,0.0247,1,1,165.90545999999998,-58.760859999999994,5338702833544812160,5338702833544812160,0.041961506,-0.01224041,165.90539075684586,-58.76082638326679,2.0719266289021006,0.020512987,101.00561,-10.673433688306417,6.413571138644822,1.3354274,2350.7947,12.9662485,782.3042,81506.3661471467,889.96155,1.200622,0,10,0,8,0.8251219,0.3287897,0.49633217,7.5274353,2.5148833,2,16.439306,,,289.33269050983796,1.2347362286976966,204.02671728948584,-56.58390470068763,0,5583.353,5579.3174,5591.3125,0.0036,0.003,0.0016,4.548120372780911
101232;100647,5338702867904568704,263288,165.88821,-58.73302999999999,0.757,13.921,1.781,6.8571,0.5776,0.018,2,1,165.88821,-58.73302999999999,5338702867904568704,5338702867904568704,0.2209503,-0.0055122375,165.8881547347379,-58.733014743499716,2.0907808224286955,0.046003796,45.448006,-10.198806499325425,4.804284214580625,4.3309026,1247.8508,13.787437,421.70135,43210.92574346033,260.27325,1.2748525,0,49,0,49,0.9816141,0.35308838,0.62852573,17.26175,8.330257,2,5.5343595,,,289.3132788402679,1.256572405219362,203.9797653411447,-56.570317177888086,0,5522.388,5495.8945,5547.1396,0.2722,0.2246,0.1211,5.388979978474337
200696;812105,5338705131308776320,269996,165.83092,-58.802809999999994,1.357,16.772,3.481,2.8294,0.0157,0.0356,1,0,165.83092,-58.802809999999994,5338705131308776320,5338705131308776320,0.029461335,-0.028799057,165.83086929225894,-58.80278292115465,2.130549515796739,0.036815707,57.870667,-10.922830652111141,5.869465372426939,0.98412436,750.67365,16.195082,179.2938,6120.04801275004,207.52942,1.3057084,0,2,0,0,1.7728224,0.8587494,0.914073,,,,,,,289.31430582899236,1.1807515444405068,204.03010277794746,-56.64090225805001,0,4151.9424,4138.212,4173.721,0.4225,0.305,0.1657,7.8375398709641075
200417;200232,5338705200028286464,271497,165.81795999999997,-58.79635999999999,0.729,13.766,1.586,6.2554,0.0599,0.025,1,0,165.81795999999997,-58.79635999999999,5338705200028286464,5338705200028286464,0.050421413,-0.01482296,165.81790884334782,-58.79632169646353,2.0745292095400254,0.013004064,159.52931,-10.066093697683463,5.328127412576413,0.9588799,1873.7957,13.635989,503.18582,45913.00885135697,745.77704,1.2059752,0,0,0,0,0.92107105,0.3781376,0.54293346,4.8281193,3.2705524,2,9.076235,,,289.3055498261875,1.1839436591358368,204.01315847902228,-56.64100549898193,0,5453.116,5425.4297,5521.4062,0.0938,0.0775,0.0415,5.220586959696323
810203,5338680912040907776,275323,165.78366999999997,-58.900499999999994,1.175,16.087,2.968,1.3249,0.0036,0.0733,1,0,165.78366999999997,-58.900499999999994,5338680912040907776,5338680912040907776,0.04449243,-0.016524315,165.7835975632831,-58.900462643594935,2.0847487874701542,0.025555499,81.57731,-10.831876298195937,5.706319643156925,0.99859875,885.20447,15.488473,167.4758,10942.799867255106,175.55522,1.3076473,0,26,0,26,1.493866,0.65546703,0.83839893,,,,,,,289.3314964787949,1.0815355984522506,204.1232672775527,-56.7276245654519,0,4719.338,4708.231,4730.408,0.7607,0.5825,0.3109,7.083741588111591
808892,5338706922353706880,279013,165.75374999999997,-58.67341999999999,1.478,17.52,4.122,0.66,1e-04,0.0335,0,1,165.75374999999997,-58.67341999999999,5338706922353706880,5338706922353706880,0.12880172,-0.017354965,165.75366904427094,-58.67337899477944,2.147935592307839,0.050077695,42.892063,-10.142303710285718,5.537155338426844,1.0590286,1423.8573,16.681154,153.18982,4466.846653460853,469.18076,1.3702148,1,0,0,1,2.194806,1.1365452,1.0582609,,,,,,,289.22523846702114,1.2828353295127095,203.81341802977582,-56.57664377676843,0,3720.9915,3716.8,3726.7178,0.6864,0.4706,0.2734,8.341260523748621
808730,5338681839753910784,279215,165.74942,-58.815749999999994,1.485,17.873,3.875,10.4819,0.2923,0.0159,2,0,165.74942,-58.815749999999994,5338681839753910784,5338681839753910784,0.08490168,-0.015830994,165.74937717097328,-58.815720533626596,2.162807168996771,0.057667725,37.50464,-10.74502945537008,5.135642848063536,0.97809935,871.37134,17.0711,116.04031,3031.084175662697,229.37738,1.3461834,0,1,0,2,2.1324978,1.105299,1.0271988,,,,,,,289.28095379348343,1.1518266375718988,203.99190120356354,-56.67973176586579,0,,,,,,,8.746189237234418
808256,5338705444884865024,280475,165.73774999999998,-58.76988999999999,0.774,14.025,1.748,6.7703,0.1015,0.033,2,0,165.73774999999998,-58.76988999999999,5338705444884865024,5338705444884865024,0.04485918,-0.00269413,165.73771725512546,-58.76986202603319,2.083895406298272,0.014436841,144.34566,-10.22703526019673,5.273615045141131,0.9444438,1320.2317,13.855441,325.20047,38769.198386527016,338.48325,1.2158481,0,0,1,1,0.9857273,0.4069643,0.578763,6.0904875,5.2474327,2,6.7629786,,,289.25682057178676,1.1912896885951234,203.9255207484479,-56.651291062774334,0,5491.847,5479.142,5502.4243,0.2402,0.1971,0.1051,5.4498206800001014
807861,5338708812138803200,281762,165.72832999999997,-58.62080999999999,1.154,16.042,2.983,0.7333,0.0007,0.0458,2,0,165.72832999999997,-58.62080999999999,5338708812138803200,5338708812138803200,0.06824345,-0.024839401,165.72829498369774,-58.620754480944775,2.1016778056261263,0.026353354,79.749916,-11.284371048338,5.519245757462757,1.005749,666.8392,15.6268635,167.87418,9593.086733039661,260.59003,1.280977,0,1,0,1,1.5538349,0.7199707,0.8338642,,,,,,,289.19180879578465,1.3255749720444523,203.72948151263844,-56.5482808516187,0,4455.994,4428.1914,4491.7764,0.7003,0.5286,0.284,7.239694169465036
807610,5338681289998046848,282101,165.72087,-58.859719999999996,1.124,15.72,2.697,9.1645,0.0416,0.0419,1,0,165.72087,-58.859719999999996,5338681289998046848,5338681289998046848,0.027708566,-0.017516136,165.72084290617022,-58.85970593042739,2.0734144165866706,0.025366953,81.73684,-9.98422836943879,4.326015559249887,1.0467541,1504.9349,15.321083,356.5331,12018.662033898412,453.506,1.2580167,0,1,0,1,1.4180336,0.6452055,0.7728281,,,,,,,289.2853111400043,1.10563405717706,204.02900999185488,-56.72141706295049,0,4487.68,4477.8853,4503.4185,0.2296,0.1743,0.0917,6.9045136382877175
807254,5338681289998038528,283104,165.71107999999998,-58.865919999999996,1.45,17.587,3.88,0.5139,0.0018,0.0259,1,0,165.71107999999998,-58.865919999999996,5338681289998038528,5338681289998038528,0.039318368,-0.019140244,165.71104048021846,-58.86588136222486,2.2095980243566022,0.051328856,43.04787,-10.295337201971526,5.675170183753087,1.0039012,988.23,16.874851,102.076416,3622.2162440517,368.44528,1.3642603,0,25,0,24,2.0464602,1.022068,1.0243921,,,,,,,289.28318669538675,1.0979323445998437,204.0303440849323,-56.729372703544804,0,3857.078,3850.0544,3864.2988,0.6528,0.4554,0.2569,8.596417591425725
806229,5338680499724026496,286107,165.68328999999997,-58.88535999999999,1.071,15.736,2.757,1.7763,0.0009,0.0616,1,0,165.68328999999997,-58.88535999999999,5338680499724026496,5338680499724026496,0.055113114,-0.020086288,165.68322571928343,-58.885335840949466,2.1230178910596558,0.02465164,86.12076,-10.8296987658733,5.515056713466651,1.011783,1015.95935,15.327877,262.7494,12020.485079764892,251.50337,1.2645596,0,0,0,1,1.422205,0.64241886,0.7797861,,,,,,,289.2779545840625,1.0743141126946898,204.03662726803043,-56.75331664544049,0,4771.0205,4762.5054,4780.3384,0.6468,0.4996,0.2668,6.9626453149795715
805940,5338706647475740288,287336,165.67578999999998,-58.71077999999999,1.095,15.707,2.737,3.2746,0.2853,0.018,2,0,165.67578999999998,-58.71077999999999,5338706647475740288,5338706647475740288,0.0472794,-0.035105705,165.67573204770383,-58.71074643510999,2.1002158662089143,0.02389932,87.87764,-10.122750818366118,5.3788376862744185,0.9355035,657.0016,15.325634,164.43,11934.384705623628,235.42259,1.2554983,0,2,0,0,1.415164,0.6454258,0.7697382,,,,,,,289.20340156410066,1.232240152068952,203.80844154036188,-56.631680034039256,0,4625.389,4596.474,4681.1924,0.4703,0.361,0.1923,6.9369536779867484
801301,5338691907158581760,304053,165.51304,-58.898529999999994,0.875,14.78,2.208,5.1513,0.0895,0.0348,1,0,165.51304,-58.898529999999994,5338691907158581760,5338691907158581760,0.04882625,0.0034866333,165.5129572296143,-58.89849316814812,2.085072771659929,0.016972737,122.84835,-10.863474278222549,5.823266129089342,1.0445399,884.27606,14.5658245,201.35948,22028.54230454122,239.61002,1.2394586,1,2,0,0,1.1806736,0.5052805,0.6753931,7.7146807,5.9091535,2,3.5667536,,,289.20298097671747,1.0264323248025184,203.93936612055788,-56.82454780840322,0,4955.687,4940.429,4969.887,0.3044,0.2414,0.1287,6.161430593654302
