EPIC,Gaia,2MASS,RAdeg,DEdeg,Prot,C5Prot,C5Power,C5SProt,C5SPower,C5Clean,C5Q,C5Rvar,C5thresh,C5SNR,C16Prot,C16Power,C16SProt,C16SPower,C16Clean,C16Q,C16Rvar,C16thresh,C16SNR,C18Prot,C18Power,C18SProt,C18SPower,C18Clean,C18Q,C18Rvar,C18thresh,C18SNR,QFClean,Multi,Neigh,Harm,LCEvol,Previous,Bin,EPIC_t4,2MASS_t4,RAdeg_t4,DEdeg_t4,pmRA,pmDE,e_pmRA,e_pmDE,plx,e_plx,D,e_D,epsi,sepsi,RUWE,Bp-Rp,Gmag,Ksmag,RVel,e_RVel,Flag,dPM,dCMD-B-R,dCMD-grp,dRV,Multi_t4,AstBin,PhoBin,LitBin,WideBin,Binary,Tail,k2data,Teff,Mass,SpType,Prot_t4,QFClean_t4,Previous_t4,LCEvol_t4,dr3_source_id,source_id,dr2_source_id,angular_distance,magnitude_difference,proper_motion_propagation,abs_magnitude_difference,dr2_bp_rp,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,flag_bad_gaiamatch,Teff_Curtis20,nbhr_count,flag_nbhr_count,M_G
211931736,Gaia EDR3 661206577385260800,2MASS J08395807+1912058,129.99198,19.20163,22.53,31.27,0.18,11.21,0.06,1.0,1.0,0.0,0.009,1538.0,22.93,0.14,1.87,0.08,1.0,1.0,0.001,0.01,1553.0,22.23,0.19,1.86,0.06,1.0,1.0,0.001,0.011,1526.0,0,1,0,0,0,10.28,1,211931736,2MASS J08395807+1912058,129.99198,19.20163,-36.697,-12.752,0.022,0.015,5.461,0.024,183.12,0.8,0.066,4.681,0.815,0.56,9.38,8.48,35.76,0.42,0,0.81,-0.104,0.071,0.76,1,0,0,0,0,1,0,1,6609,1.4,F4,22.53,0,10.28,0,661206577385260800,6.612065773852608e+17,6.612065773852608e+17,0.21491866,0.007041931,True,0.007041931,2.5702286,129.99177383151326,19.201574098100743,5.460793461118429,0.023796212,229.48163,-36.69668649304156,-12.751848257603907,0.81462526,5442.825,9.382404,2905.0513,1936827.4874879906,3427.8076,1.1836137,0,1,0,0,0.5555601,0.20332432,0.3522358,35.26014,0.2562602,1,112.314705,,,206.39337365218637,32.226375251105615,127.37167653231677,0.7996299593142667,0,6593.161,6586.136,6620.0146,0.0047,0.0041,0.0022,False,3408.5625,0,False,3.0686830818951965
211727975,Gaia EDR3 657994143708820736,2MASS J08395862+1617464,129.99427,16.29622,0.91,0.91,0.49,-9999.0,-9999.0,1.0,0.0,0.02,0.009,24.0,0.91,0.3,19.13,0.03,1.0,0.0,0.015,0.007,25.0,0.91,0.19,3.17,0.02,1.0,0.0,0.042,0.011,24.0,1,0,0,0,0,0.91,1,211727975,2MASS J08395862+1617464,129.99427,16.29622,-36.155,-9.948,0.149,0.116,5.308,0.159,188.41,5.66,0.0,0.0,0.952,3.29,18.22,14.18,,,0,2.96,0.271,-0.181,,0,1,0,0,0,1,0,1,3049,0.2,M5,0.91,1,0.91,0,657994143708820736,6.579941437088207e+17,6.579941437088207e+17,0.16793256,-0.039007187,True,0.039007187,2.5503597,129.9940982824247,16.296178962915047,5.307627079533351,0.15942311,33.292706,-36.15490054534557,-9.948106843793965,0.95170784,530.14545,18.22177,12.388759,1342.1563780755582,144.03424,1.500195,0,0,0,1,3.2944202,2.0010395,1.2933807,,,,,,,209.57375302642254,31.16809882619045,128.1168086429595,-2.008621616018908,0,3137.7942,3132.9524,3143.8257,0.8795,0.5322,0.3761,False,3417.9375,0,False,11.846271338860559
211956096,Gaia EDR3 661294710114141696,2MASS J08395983+1934003,129.99931,19.56677,10.81,11.52,0.76,5.49,0.08,1.0,0.0,0.003,0.009,559.0,10.81,0.75,5.43,0.03,1.0,0.0,0.003,0.007,563.0,10.74,0.3,5.41,0.08,1.0,0.0,0.007,0.012,563.0,1,0,0,0,1,11.12,1,211956096,2MASS J08395983+1934003,129.99931,19.56677,-33.8,-12.2,2.0,2.0,5.459,0.401,167.59,0.03,22.419,350700.0,,1.21,12.01,9.48,23.97,4.81,1,2.21,0.509,3.276,11.03,0,0,1,1,0,1,0,1,4831,1.0,K3,10.81,1,11.12,1,661294710114141696,6.612947101141417e+17,6.612947101141417e+17,108.42984,0.3717203,False,0.3717203,3.2772808,129.9990944761625,19.566731702123164,,,,,,,87.71104,12.01411,734.80286,338146.8416497547,1194.6119,1.7966084,0,30,0,30,1.2095785,0.1206007,1.0889778,,,,,,,205.9914898706676,32.360454258409,127.2849692579962,1.1544141505660195,0,,,,,,,True,,0,False,
211956852,Gaia EDR3 661294705815866240,2MASS J08395998+1934405,129.99994,19.57792,10.73,10.73,0.61,5.25,0.22,1.0,0.0,0.01,0.009,361.0,10.47,0.74,5.26,0.18,1.0,0.0,0.014,0.008,364.0,10.82,0.9,5.43,0.05,1.0,0.0,0.027,0.012,361.0,1,0,0,0,1,10.56,0,211956852,2MASS J08395998+1934405,129.99994,19.57792,-35.942,-11.612,0.022,0.015,5.423,0.022,184.39,0.75,0.066,4.395,1.034,1.18,12.56,10.55,33.96,1.46,0,1.29,-0.118,-0.062,1.04,0,0,0,0,0,0,0,1,4934,0.7,K2.5,10.73,1,10.56,1,661294705815866240,6.612947058158662e+17,6.612947058158662e+17,0.26359046,-0.014172554,True,0.014172554,2.0867567,129.99975520163346,19.57785811514889,5.423246933217886,0.021989387,246.6302,-35.942335099444065,-11.611836370176476,1.0335531,2093.633,12.5628605,539.5766,138372.28678504197,794.66223,1.2292494,0,0,0,0,1.1838741,0.5162859,0.66758823,33.50209,0.97130525,1,18.137657,,,205.97939522686224,32.36490584900074,127.28272522563132,1.1653297822706372,0,4833.5166,4823.9736,4842.3506,0.079,0.0621,0.0325,False,3711.1172,0,False,6.234157385577824
211803674,Gaia EDR3 658506344327926784,2MASS J08400006+1722060,130.00027,17.36833,1.19,1.19,0.22,26.34,0.05,1.0,0.0,0.014,0.008,22.0,,,,,,,,,,1.19,0.32,-9999.0,-9999.0,1.0,0.0,0.042,0.011,19.0,1,0,0,0,0,1.19,0,211803674,2MASS J08400006+1722060,130.00027,17.36833,-35.217,-11.771,0.176,0.125,5.435,0.177,184.0,6.0,0.0,0.0,0.955,3.19,18.19,14.05,,,0,1.32,-0.023,-0.033,,0,0,0,0,0,0,0,1,3081,0.2,M4.5,1.19,1,1.19,0,658506344327926784,6.585063443279268e+17,6.585063443279268e+17,0.30528903,-0.039426804,True,0.039426804,3.036419,130.0001045151077,17.36832326139186,5.434850535225471,0.17734301,30.64598,-35.21706751066563,-11.771326415569678,0.95526594,658.8998,18.186707,15.656715,1399.6522617469616,166.2213,1.5264257,0,1,0,0,3.1902008,1.8863392,1.3038616,,,,,,,208.41141763421,31.57386860155377,127.84805934955395,-0.9706663897977506,0,3129.4749,3127.6304,3132.0615,0.9272,0.5585,0.3983,False,3153.75,0,False,11.862644567859174
211971871,Gaia EDR3 661311752544249088,2MASS J08400062+1948235,130.00261,19.80654,2.99,2.96,0.63,1.48,0.04,1.0,0.0,0.009,0.009,1063.0,2.99,0.53,1.47,0.04,1.0,0.0,0.007,0.008,1084.0,3.01,0.27,1.51,0.21,0.0,0.0,0.006,0.012,1053.0,1,0,0,1,1,2.99,0,211971871,2MASS J08400062+1948235,130.00261,19.80654,-35.841,-12.209,0.024,0.017,5.428,0.025,184.23,0.84,0.101,10.55,1.094,0.67,10.17,9.08,,,0,0.69,-0.033,-0.072,,0,0,0,0,0,0,0,1,6244,1.2,F7,2.99,1,2.99,1,661311752544249088,6.613117525442491e+17,6.613117525442491e+17,0.16861378,0.0028429031,True,0.0028429031,2.2024794,130.00243373349105,19.806498992839305,5.427925886976582,0.024722448,219.55457,-35.841103186399394,-12.208603860379291,1.0943191,1835.1636,10.165247,721.20483,993657.3242241853,942.54736,1.1859735,0,0,0,0,0.6687708,0.25832748,0.4104433,34.52244,0.64652425,1,88.07713,21.188625,2.366752,205.7263893426949,32.446486064102025,127.22667310384823,1.3870113846094634,0,6165.997,6164.352,6168.482,0.0007,0.0006,0.0003,False,3621.6094,0,False,3.8384165093082583
211939015,Gaia EDR3 661216404270424832,2MASS J08400070+1918347,130.00295,19.30964,14.24,14.24,0.78,3.08,0.07,1.0,0.0,0.006,0.007,202.0,14.59,0.81,4.72,0.03,1.0,0.0,0.007,0.008,204.0,14.24,0.72,6.98,0.05,1.0,0.0,0.008,0.012,202.0,1,1,0,0,0,14.28,1,211939015,2MASS J08400070+1918347,130.00295,19.30964,-37.532,-14.643,0.068,0.046,5.704,0.068,175.31,2.1,0.371,77.8,2.761,1.77,13.79,10.92,,,0,2.39,0.141,0.08,,1,0,0,0,1,1,0,1,3954,0.6,K9,14.24,1,14.28,0,661216404270424832,6.612164042704248e+17,6.612164042704248e+17,0.18818043,-0.015722275,True,0.015722275,2.5446014,130.00278393692176,19.30958866235209,5.704120013113585,0.06825925,83.56553,-37.53197146766527,-14.64287050625538,2.7614226,3291.9307,13.789548,666.0812,55925.48017201868,1342.3843,1.3038092,0,0,0,0,1.7656307,0.85495377,0.91067696,38.530556,2.1254294,2,9.851785,,,206.27807751138457,32.27399026977701,127.35410386731358,0.9067114924224371,1,4189.313,4157.2656,4204.2354,0.4947,0.3587,0.1943,False,3420.8203,0,False,7.57049119210798
211992776,Gaia EDR3 664328915529295232,2MASS J08400130+2008082,130.00542,20.13561,1.18,1.18,0.29,11.01,0.07,1.0,0.0,0.001,0.009,1398.0,,,,,,,,,,1.12,0.09,1.2,0.07,0.0,1.0,0.001,0.012,1385.0,1,0,0,0,0,1.18,0,211992776,2MASS J08400130+2008082,130.00542,20.13561,-35.785,-13.824,0.015,0.011,5.418,0.016,184.58,0.54,0.059,3.986,0.781,0.58,9.57,8.62,,,0,0.93,-0.073,0.047,,0,0,0,0,0,0,0,1,6530,1.3,F5,1.18,1,1.18,0,664328915529295232,6.643289155292952e+17,6.643289155292952e+17,0.21319388,0.006662369,True,0.006662369,3.1437416,130.00523332516343,20.13557012524279,5.417711230718467,0.015742246,344.1511,-35.78477663983209,-13.823968487366635,0.7806612,7290.9893,9.571775,2929.0552,1647935.4475943274,4420.6,1.1850451,0,1,0,1,0.5806627,0.21443272,0.36623,35.816986,0.41278455,1,110.929695,26.33117,2.609391,205.36104129766758,32.562067023256326,127.1450105261747,1.7058072925947774,0,6536.113,6499.944,6580.274,0.0263,0.0229,0.0123,False,3093.3125,0,False,3.2408547013787015
212007145,Gaia EDR3 664441615470632064,2MASS J08400134+2022225,130.00561,20.37294,0.87,0.87,0.41,35.72,0.04,1.0,0.0,0.026,0.007,19.0,,,,,,,,,,0.87,0.41,0.44,0.04,1.0,0.0,0.053,0.011,19.0,1,0,0,0,0,0.87,0,212007145,2MASS J08400134+2022225,130.00561,20.37294,-34.993,-12.854,0.187,0.133,5.323,0.175,187.86,6.17,0.0,0.0,0.918,3.11,18.31,14.21,,,0,0.91,-0.31,-0.057,,0,0,0,0,0,0,0,1,3108,0.2,M4.5,0.87,1,0.87,0,664441615470632064,6.644416154706321e+17,6.644416154706321e+17,0.12629071,-0.045269012,True,0.045269012,2.196478,130.0054268882674,20.372870543639436,5.3229542906691725,0.17486306,30.440702,-34.992569058784774,-12.853656225114364,0.9180007,465.34766,18.312014,16.549316,1248.5841657227975,104.367775,1.5375348,0,2,0,3,3.1140823,1.8089199,1.3051624,,,,,,,205.0963052437503,32.64314218502063,127.08444360911169,1.9352563661511013,0,3132.383,3129.0334,3136.9744,0.7228,0.4382,0.3112,False,3625.957,0,False,11.942777310151037
211918335,Gaia EDR3 661190015991474688,2MASS J08400171+1859595,130.00713,18.99986,0.19,0.19,0.98,-9999.0,-9999.0,1.0,0.0,0.138,0.008,1173.0,0.19,0.97,0.38,0.01,1.0,0.0,0.14,0.008,1192.0,0.19,0.98,-9999.0,-9999.0,1.0,0.0,0.276,0.012,1173.0,1,0,0,0,0,0.19,1,211918335,2MASS J08400171+1859595,130.00713,18.99986,-36.141,-12.354,0.019,0.014,5.437,0.018,183.93,0.62,0.061,4.591,0.889,0.81,10.03,8.7,,,0,0.6,0.923,0.813,,0,0,1,1,0,1,0,1,5829,1.3,G1,0.19,1,0.19,0,661190015991474688,6.611900159914747e+17,6.611900159914747e+17,0.18500176,-0.009202957,True,0.009202957,3.190916,130.00692974596615,18.99978428559308,5.436823716326426,0.018215299,298.47568,-36.14099999537519,-12.354235442465557,0.8888696,176.0868,10.0304165,56.33799,1201622.5898850393,58.75166,1.1911867,0,0,0,0,0.8121109,0.33016968,0.48194122,,,,,,,206.6225168427164,32.16871030446328,127.43712498424783,0.6082105655206115,0,5784.3584,5773.778,5803.545,0.0064,0.0054,0.0029,False,3074.6875,0,False,3.7071427469355402
211914960,Gaia EDR3 661189260077235072,2MASS J08400223+1856569,130.0093,18.94917,19.01,22.25,0.64,8.81,0.06,1.0,0.0,0.006,0.007,132.0,19.01,0.54,-9999.0,-9999.0,1.0,0.0,0.005,0.008,137.0,18.31,0.42,0.82,0.01,1.0,0.0,0.006,0.011,135.0,1,0,0,0,1,,1,211914960,2MASS J08400223+1856569,130.0093,18.94917,-35.35,-11.768,0.047,0.036,5.228,0.05,191.28,1.83,0.233,15.57,1.596,2.39,14.63,11.16,,,0,1.26,0.965,1.002,,0,0,1,0,1,1,0,1,3501,0.6,M2.5,19.01,1,,1,661189260077235072,6.611892600772351e+17,6.611892600772351e+17,0.17859407,-0.023481369,True,0.023481369,2.9881153,130.00911542576537,18.949103676210633,5.2277961501931145,0.05013035,104.28406,-35.350147910508284,-11.767929594348967,1.5955886,2186.5583,14.631183,551.45984,31144.465137369036,806.6491,1.4026294,0,0,0,1,2.3861322,1.269393,1.1167393,25.906933,7.4729843,2,6.652106,,,206.6793834880065,32.15273384129205,127.4520851128424,0.5597439364667037,0,,,,,,,False,3184.125,0,False,8.222775893586153
211936878,Gaia EDR3 661215751435494144,2MASS J08400249+1916397,130.01038,19.2777,18.1,17.07,0.43,8.97,0.12,1.0,0.0,0.007,0.008,44.0,18.1,0.4,8.84,0.26,0.0,0.0,0.012,0.008,45.0,18.54,0.48,4.43,0.02,1.0,0.0,0.014,0.011,43.0,1,0,0,1,0,17.27,0,211936878,2MASS J08400249+1916397,130.01038,19.2777,-35.049,-12.625,0.11,0.073,5.324,0.102,187.82,3.6,0.174,0.942,1.05,2.82,16.96,13.23,,,0,0.89,-0.061,-0.088,,0,0,0,0,0,0,0,1,3226,0.3,M3.5,18.1,1,17.27,0,661215751435494144,6.612157514354941e+17,6.612157514354941e+17,0.10536054,-0.032110214,True,0.032110214,3.3969307,130.0102172444286,19.27765471126905,5.32429717724506,0.10208073,52.157707,-35.049275518267905,-12.624775584469795,1.0502434,990.27356,16.961874,60.39876,4007.0532002984532,256.0332,1.4622878,0,4,0,4,2.8205214,1.5994797,1.2210417,,,,,,,206.31635913429088,32.26937450891602,127.36905535169367,0.8776338978701093,0,3357.0942,3344.5469,3364.489,0.9004,0.5746,0.3753,False,,0,False,10.593185446958785
211963369,Gaia EDR3 661296565539900544,2MASS J08400249+1940353,130.01038,19.67648,17.78,,,,,,,,,,8.56,0.18,17.78,0.09,1.0,1.0,0.005,0.008,56.0,,,,,,,0.014,,,0,0,0,1,1,,0,211963369,2MASS J08400249+1940353,130.01038,19.67648,-35.705,-12.621,0.087,0.064,5.538,0.09,180.56,2.92,0.105,0.48,1.071,2.75,16.57,12.85,,,0,0.34,0.001,-0.023,,0,0,0,0,0,0,0,1,3241,0.4,M3.5,17.78,0,,1,661296565539900544,6.612965655399005e+17,6.612965655399005e+17,0.15886575,-0.030179977,True,0.030179977,2.0890703,130.01019952383345,19.676436063009536,5.538436153919035,0.089731485,61.722324,-35.705420807160685,-12.621259226088336,1.0706083,1153.1289,16.5728,78.11488,5641.591938027415,315.4184,1.4497925,0,1,0,2,2.7494478,1.5460396,1.2034082,,,,,,,205.87395971884226,32.40834661092586,127.26701867244363,1.263144929441582,0,3421.4707,3415.7449,3428.0305,0.8675,0.5566,0.3628,False,3709.211,0,False,10.289735450663235
211978983,Gaia EDR3 661321304551503616,2MASS J08400367+1954595,130.0153,19.91653,1.38,1.37,0.67,0.69,0.03,1.0,0.0,0.009,0.008,61.0,,,,,,,,,,1.38,0.67,0.69,0.1,1.0,0.0,0.034,0.012,60.0,1,0,0,0,0,1.37,0,211978983,2MASS J08400367+1954595,130.0153,19.91653,-36.934,-14.132,0.062,0.044,5.365,0.061,186.38,2.13,0.154,1.573,1.064,2.88,16.28,12.36,,,0,1.61,0.839,0.854,,0,0,0,0,0,0,0,1,3213,0.4,M4,1.38,1,1.37,0,661321304551503616,6.613213045515036e+17,6.613213045515036e+17,0.124280706,-0.02955246,True,0.02955246,2.739397,130.0150886507075,19.916473450891935,5.365331812485776,0.0613406,87.46787,-36.93437173930583,-14.131637129203806,1.0635424,1188.569,16.281916,91.000656,7623.302206547279,361.45663,1.477633,0,1,0,0,2.8837223,1.6443443,1.239378,,,,,,,205.60889318582682,32.4955763004195,127.21004097869043,1.4963712968605802,0,,,,,,,False,3327.5156,0,False,9.929898592432028
211913907,Gaia EDR3 661186202060520704,2MASS J08400391+1855574,130.0163,18.93263,0.42,0.42,0.03,0.24,0.02,0.0,0.0,0.038,0.007,13.0,0.42,0.29,11.47,0.02,1.0,0.0,0.02,0.007,18.0,0.42,0.22,18.2,0.02,1.0,0.0,0.041,0.013,19.0,1,0,0,0,0,0.42,0,211913907,2MASS J08400391+1855574,130.0163,18.93263,-34.78,-12.236,0.222,0.165,5.232,0.227,191.12,8.3,0.308,0.569,1.007,3.2,18.38,14.17,,,0,1.3,-0.131,-0.091,,0,0,0,0,0,0,0,1,3079,0.2,M4.5,0.42,1,0.42,0,661186202060520704,6.611862020605207e+17,6.611862020605207e+17,0.0626581,-0.045316696,True,0.045316696,2.4744987,130.01613515918189,18.93253090655939,5.232326077892202,0.22729172,23.020311,-34.780049261077636,-12.236205097345996,1.0068161,542.5835,18.383526,13.213793,1172.2327084889998,90.209694,1.5314909,0,2,0,1,3.1986828,1.8905182,1.3081646,,,,,,,206.70046697673058,32.153082424923326,127.46274315057889,0.5454205854933177,0,,,,,,,False,3455.664,0,False,11.976999855069577
211945980,Gaia EDR3 661219290488437632,2MASS J08400416+1924502,130.01735,19.41396,2.62,2.62,0.81,1.31,0.03,1.0,0.0,0.034,0.009,47.0,2.62,0.78,1.31,0.06,1.0,0.0,0.024,0.007,48.0,2.62,0.66,1.31,0.07,1.0,0.0,0.044,0.012,45.0,1,0,0,0,0,2.62,0,211945980,2MASS J08400416+1924502,130.01735,19.41396,-36.332,-14.124,0.118,0.076,5.494,0.123,182.01,4.07,0.0,0.0,0.939,2.85,16.8,12.97,,,0,1.3,0.147,0.3,,0,0,0,0,0,0,0,1,3220,0.3,M4,2.62,1,2.62,0,661219290488437632,6.612192904884376e+17,6.612192904884376e+17,0.08280964,-0.023988724,True,0.023988724,2.2980337,130.0171832155127,19.413899735425147,5.494177333039889,0.122724846,44.768257,-36.332178109769174,-14.124028090392176,0.9387714,653.1123,16.804476,26.043306,4715.176865944221,266.02493,1.4840764,0,1,0,1,2.8492308,1.6089058,1.240325,,,,,,,206.16808135546222,32.323190163110354,127.34055481792036,1.0110274766607958,0,,,,,,,False,3556.5898,0,False,10.503989148473822
211970520,Gaia EDR3 661310923612365312,2MASS J08400416+1947039,130.01736,19.78443,10.44,10.44,0.86,5.38,0.03,1.0,0.0,0.01,0.008,498.0,10.36,0.65,5.29,0.15,1.0,0.0,0.007,0.008,502.0,10.66,0.28,5.26,0.24,0.0,0.0,0.014,0.01,494.0,1,0,0,1,1,10.39,1,211970520,2MASS J08400416+1947039,130.01736,19.78443,-34.539,-13.893,0.299,0.197,5.632,0.302,177.55,9.53,1.797,4228.0,13.705,1.03,11.83,10.0,34.55,2.85,0,1.68,-0.0,0.047,0.45,0,0,0,1,1,1,0,1,5152,0.9,K1.5,10.44,1,10.39,1,661310923612365312,6.613109236123653e+17,6.613109236123653e+17,0.7970738,-0.007372856,True,0.007372856,2.5755959,130.01717521526805,19.78438456730099,5.632100280785286,0.30232945,18.629017,-34.538575492421025,-13.893252286719878,13.705291,2614.5815,11.832636,677.9384,254759.20385972701,871.9433,1.2183387,0,0,0,0,1.0328655,0.4328003,0.60006523,34.562786,2.3794115,1,37.669502,6.8776565,5.810688,205.75665998339667,32.45186359629521,127.24574462045521,1.3691809970166686,1,,,,,,,False,3405.9844,0,False,5.585987774075347
211920022,Gaia EDR3 661190153430426880,2MASS J08400571+1901307,130.02381,19.0252,4.68,4.68,0.44,2.36,0.17,1.0,0.0,0.03,0.008,406.0,4.65,0.33,2.36,0.18,1.0,0.0,0.016,0.008,404.0,4.83,0.9,23.63,0.03,1.0,0.0,0.047,0.011,405.0,1,0,0,0,1,4.8,1,211920022,2MASS J08400571+1901307,130.02381,19.0252,-34.947,-12.575,0.016,0.011,5.363,0.016,186.47,0.57,0.026,0.841,0.961,1.28,12.31,10.01,49.39,18.58,0,1.01,0.479,0.576,14.39,0,0,1,0,0,1,0,1,4672,0.9,K3.5,4.68,1,4.8,1,661190153430426880,6.611901534304269e+17,6.611901534304269e+17,0.22498778,-0.0032405853,True,0.0032405853,2.5042925,130.02364747228592,19.025129213225387,5.362769906739687,0.016276294,329.4835,-34.946810725982154,-12.574537056923702,0.9605141,647.86786,12.306109,183.41753,183709.17812162184,266.26538,1.2467209,0,2,0,2,1.2839317,0.5653906,0.71854115,28.41557,11.860475,1,26.810583,,,206.60109178943574,32.19244549225225,127.4459226605449,0.6367552095822246,0,4717.592,4709.032,4726.369,0.335,0.2612,0.1398,False,3440.6328,0,False,5.953055246731273
211938860,Gaia EDR3 661216369910684544,2MASS J08400635+1918264,130.02648,19.30736,7.79,7.79,0.71,3.74,0.08,1.0,0.0,0.005,0.008,809.0,8.06,0.65,3.79,0.1,1.0,0.0,0.004,0.007,812.0,7.67,0.78,3.68,0.1,1.0,0.0,0.019,0.011,796.0,1,0,0,0,1,8.04,1,211938860,2MASS J08400635+1918264,130.02648,19.30736,-36.055,-11.891,0.037,0.027,5.445,0.035,183.67,1.18,0.176,35.87,1.569,0.93,10.81,9.23,36.81,1.09,0,1.02,0.69,0.671,1.81,0,0,1,0,1,1,0,1,5401,1.1,G9,7.79,1,8.04,1,661216369910684544,6.612163699106845e+17,6.612163699106845e+17,0.21119733,0.0018405914,True,0.0018405914,2.8021545,130.02631558379218,19.307310478018675,5.444533709328248,0.035082806,155.19095,-36.054610473446076,-11.890634461307641,1.5686793,3210.7085,10.805195,1127.5065,624697.2873911022,2165.1055,1.2060053,0,0,0,0,0.92936516,0.38289165,0.5464735,35.97403,0.57396066,1,55.554226,14.20201,7.086626,206.28979994172667,32.29399461474727,127.37615859016331,0.9101898239279633,0,5508.6265,5506.7065,5511.564,0.1125,0.0927,0.0491,False,3294.5938,0,False,4.4849983099636965
211997857,Gaia EDR3 664423297433229312,2MASS J08400815+2013066,130.03397,20.21851,0.83,0.83,0.15,16.88,0.05,1.0,0.0,0.016,0.009,21.0,,,,,,,,,,20.99,0.16,8.5,0.03,1.0,2.0,0.09,0.011,18.0,1,0,0,0,0,0.83,0,211997857,2MASS J08400815+2013066,130.03397,20.21851,-36.777,-12.897,0.179,0.122,5.723,0.183,174.72,5.58,0.518,1.888,1.061,3.51,18.19,13.81,,,0,0.88,0.165,0.868,,0,0,0,0,0,0,0,1,3017,0.2,M5,0.83,1,0.83,0,664423297433229312,6.644232974332293e+17,6.644232974332293e+17,0.36269194,-0.04011917,True,0.04011917,3.2191963,130.03378305995642,20.218448859256704,5.723338169284444,0.18263923,31.33685,-36.77672809097972,-12.897302078842188,1.0606574,661.7298,18.186068,10.00157,1478.0841659849498,134.7273,1.577018,0,1,0,2,3.5060158,2.1435966,1.3624191,,,,,,,205.2794618481584,32.61556887987469,127.14970862086055,1.7927840051641797,0,3095.4521,3092.2505,3105.1638,1.1073,0.6543,0.489,False,3068.0625,0,False,11.974314618175686
211959779,Gaia EDR3 661295324291154816,2MASS J08400968+1937170,130.04034,19.62142,7.95,7.95,0.63,3.99,0.13,1.0,0.0,0.006,0.008,511.0,7.75,0.59,34.89,0.05,1.0,0.0,0.014,0.008,517.0,7.96,0.91,4.21,0.02,1.0,0.0,0.033,0.012,509.0,1,0,0,0,1,7.96,0,211959779,2MASS J08400968+1937170,130.04034,19.62142,-35.294,-12.862,0.019,0.013,5.228,0.019,191.29,0.7,0.064,4.78,0.87,0.98,11.79,10.13,34.73,1.07,0,0.61,-0.025,-0.027,0.27,0,0,0,0,0,0,0,1,5289,0.9,K0,7.95,1,7.96,1,661295324291154816,6.612953242911548e+17,6.612953242911548e+17,0.18286389,-0.0111866,True,0.0111866,2.5068903,130.04016945681187,19.62135923807859,5.22770473896624,0.019066937,274.17642,-35.29377446606719,-12.861897650361172,0.8695365,1886.6443,11.790918,510.9392,257272.9592115379,803.88416,1.2097327,0,1,0,0,0.975317,0.40630913,0.5690079,34.91943,0.8465804,1,31.554071,,,205.9467460082481,32.41571717385663,127.30840659120265,1.2171238580337655,0,5370.436,5355.489,5378.0186,0.0954,0.0779,0.0411,False,3439.375,0,False,5.382473603351739
211855729,Gaia EDR3 659388466187693440,2MASS J08400984+1805502,130.04101,18.09728,12.18,,,,,,,,,,6.09,0.39,14.45,0.25,0.0,1.0,0.004,0.009,288.0,,,,,,,0.009,,,0,0,0,1,1,12.2,0,211855729,2MASS J08400984+1805502,130.04101,18.09728,-36.432,-12.87,0.018,0.012,5.508,0.017,181.56,0.56,0.0,0.0,0.978,1.39,13.04,10.68,36.24,0.93,0,0.53,-0.002,0.039,1.24,0,0,0,0,0,0,0,1,4516,0.7,K4.5,12.18,0,12.2,1,659388466187693440,6.593884661876934e+17,6.593884661876934e+17,0.057271138,-0.011751175,True,0.011751175,2.815957,130.04080972972392,18.097171410254457,5.5078800422307745,0.01702536,323.51035,-36.431858711960516,-12.870232192376037,0.97754943,3907.9111,13.043964,658.23535,96739.97915730858,1174.4817,1.2526963,0,2,0,2,1.3926468,0.63256264,0.76008415,36.29219,1.3306097,2,16.636976,,,207.63033838988153,31.876088498323924,127.69908317537814,-0.25615135474353423,0,4601.7837,4598.4805,4606.7656,0.2063,0.157,0.0819,False,3287.1562,0,False,6.748886751277725
